k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.652381e+01,1.273878e+02,1.273878e+00
2.843466e-03,6.983282e+00,1.344103e+01,1.344103e-01
5.686932e-03,5.667384e+00,7.950885e+00,7.950885e-02
8.530398e-03,4.535325e+00,6.396980e+00,6.396980e-02
1.137386e-02,3.733898e+00,4.852774e+00,4.852774e-02
1.421733e-02,3.132654e+00,4.112153e+00,4.112153e-02
1.706080e-02,2.787827e+00,3.561408e+00,3.561408e-02
1.990426e-02,2.402034e+00,2.950787e+00,2.950787e-02
2.274773e-02,2.062684e+00,2.581575e+00,2.581575e-02
2.559119e-02,1.769715e+00,2.181562e+00,2.181562e-02
2.843466e-02,1.524598e+00,1.859597e+00,1.859597e-02
3.127813e-02,1.331444e+00,1.572919e+00,1.572919e-02
3.412159e-02,1.154175e+00,1.375290e+00,1.375290e-02
3.696506e-02,1.010781e+00,1.196129e+00,1.196129e-02
3.980852e-02,8.604866e-01,1.023399e+00,1.023399e-02
4.265199e-02,7.611833e-01,8.825245e-01,8.825245e-03
4.549546e-02,6.679355e-01,7.794134e-01,7.794134e-03
4.833892e-02,5.942977e-01,6.916837e-01,6.916837e-03
5.118239e-02,5.124151e-01,5.957745e-01,5.957745e-03
5.402585e-02,4.527417e-01,5.215735e-01,5.215735e-03
5.686932e-02,3.909080e-01,4.553059e-01,4.553059e-03
5.971278e-02,3.492043e-01,4.094758e-01,4.094758e-03
6.255625e-02,3.089393e-01,3.534303e-01,3.534303e-03
6.539972e-02,2.720052e-01,3.181942e-01,3.181942e-03
6.824318e-02,2.383440e-01,2.797572e-01,2.797572e-03
7.108665e-02,2.125914e-01,2.433256e-01,2.433256e-03
7.393011e-02,1.852079e-01,2.097180e-01,2.097180e-03
7.677358e-02,1.649588e-01,1.898353e-01,1.898353e-03
7.961705e-02,1.476189e-01,1.705163e-01,1.705163e-03
8.246051e-02,1.288823e-01,1.497337e-01,1.497337e-03
8.530398e-02,1.129086e-01,1.292158e-01,1.292158e-03
8.814744e-02,9.824590e-02,1.130507e-01,1.130507e-03
9.099091e-02,8.897802e-02,1.020722e-01,1.020722e-03
9.383438e-02,7.822011e-02,8.936150e-02,8.936150e-04
9.667784e-02,6.744181e-02,7.766512e-02,7.766512e-04
9.952131e-02,6.028954e-02,7.045453e-02,7.045453e-04
1.023648e-01,5.326200e-02,6.055348e-02,6.055348e-04
1.052082e-01,4.705411e-02,5.398796e-02,5.398796e-04
1.080517e-01,4.249917e-02,4.928344e-02,4.928344e-04
1.108952e-01,3.697964e-02,4.268728e-02,4.268728e-04
1.137386e-01,3.321257e-02,3.775951e-02,3.775951e-04
1.165821e-01,2.917392e-02,3.349336e-02,3.349336e-04
1.194256e-01,2.586191e-02,3.040659e-02,3.040659e-04
1.222690e-01,2.258402e-02,2.612741e-02,2.612741e-04
1.251125e-01,2.014115e-02,2.325560e-02,2.325560e-04
1.279560e-01,1.790409e-02,2.049826e-02,2.049826e-04
1.307994e-01,1.614500e-02,1.895077e-02,1.895077e-04
1.336429e-01,1.382974e-02,1.608382e-02,1.608382e-04
1.364864e-01,1.236654e-02,1.459169e-02,1.459169e-04
1.393298e-01,1.105395e-02,1.300195e-02,1.300195e-04
1.421733e-01,9.708288e-03,1.130062e-02,1.130062e-04
1.450168e-01,8.861126e-03,1.064705e-02,1.064705e-04
1.478602e-01,7.812916e-03,9.423717e-03,9.423717e-05
1.507037e-01,6.787036e-03,8.045922e-03,8.045922e-05
1.535472e-01,6.007269e-03,7.110099e-03,7.110099e-05
1.563906e-01,5.331502e-03,6.396350e-03,6.396350e-05
1.592341e-01,4.677392e-03,5.603850e-03,5.603850e-05
1.620776e-01,4.324359e-03,5.366591e-03,5.366591e-05
1.649210e-01,3.792829e-03,4.772605e-03,4.772605e-05
1.677645e-01,3.367589e-03,4.191323e-03,4.191323e-05
1.706080e-01,3.037259e-03,3.723731e-03,3.723731e-05
1.734514e-01,2.646757e-03,3.374311e-03,3.374311e-05
1.762949e-01,2.352386e-03,3.055189e-03,3.055189e-05
1.791384e-01,2.118688e-03,2.711230e-03,2.711230e-05
1.819818e-01,1.843780e-03,2.492847e-03,2.492847e-05
1.848253e-01,1.674757e-03,2.174260e-03,2.174260e-05
1.876688e-01,1.476842e-03,1.943547e-03,1.943547e-05
1.905122e-01,1.307135e-03,1.794314e-03,1.794314e-05
1.933557e-01,1.185755e-03,1.625150e-03,1.625150e-05
1.961992e-01,1.024708e-03,1.437038e-03,1.437038e-05
1.990426e-01,9.181077e-04,1.267459e-03,1.267459e-05
2.018861e-01,8.133688e-04,1.160450e-03,1.160450e-05
2.047295e-01,7.341509e-04,1.066275e-03,1.066275e-05
2.075730e-01,6.448645e-04,9.547987e-04,9.547987e-06
2.104165e-01,5.756821e-04,8.503843e-04,8.503843e-06
2.132599e-01,5.280769e-04,8.289751e-04,8.289751e-06
2.161034e-01,4.713124e-04,7.320794e-04,7.320794e-06
2.189469e-01,4.212477e-04,6.739841e-04,6.739841e-06
2.217903e-01,3.686495e-04,6.230817e-04,6.230817e-06
2.246338e-01,3.334559e-04,6.046191e-04,6.046191e-06
2.274773e-01,3.033840e-04,5.509386e-04,5.509386e-06
2.303207e-01,2.715782e-04,5.249530e-04,5.249530e-06
2.331642e-01,2.398669e-04,4.716384e-04,4.716384e-06
2.360077e-01,2.139388e-04,4.170202e-04,4.170202e-06
2.388511e-01,1.956982e-04,4.061741e-04,4.061741e-06
2.416946e-01,1.742809e-04,3.625190e-04,3.625190e-06
2.445381e-01,1.588979e-04,3.268562e-04,3.268562e-06
2.473815e-01,1.446558e-04,3.170114e-04,3.170114e-06
2.502250e-01,1.297229e-04,2.973311e-04,2.973311e-06
2.530685e-01,1.160961e-04,2.743468e-04,2.743468e-06
2.559119e-01,1.063188e-04,2.588099e-04,2.588099e-06
2.587554e-01,9.401671e-05,2.319424e-04,2.319424e-06
2.615989e-01,8.645145e-05,2.289552e-04,2.289552e-06
2.644423e-01,7.964951e-05,2.373366e-04,2.373366e-06
2.672858e-01,7.192660e-05,2.251275e-04,2.251275e-06
2.701293e-01,6.393500e-05,1.982160e-04,1.982160e-06
2.729727e-01,5.895082e-05,1.882221e-04,1.882221e-06
2.758162e-01,5.338116e-05,1.819736e-04,1.819736e-06
2.786597e-01,4.744612e-05,1.608807e-04,1.608807e-06
2.815031e-01,4.394391e-05,1.638604e-04,1.638604e-06
2.843466e-01,4.002825e-05,1.535655e-04,1.535655e-06
2.871901e-01,3.675933e-05,1.415659e-04,1.415659e-06
2.900335e-01,3.356091e-05,1.271217e-04,1.271217e-06
2.928770e-01,3.061745e-05,1.181058e-04,1.181058e-06
2.957205e-01,2.775107e-05,1.080625e-04,1.080625e-06
2.985639e-01,2.541704e-05,9.918323e-05,9.918323e-07
3.014074e-01,2.337485e-05,9.942651e-05,9.942651e-07
3.042509e-01,2.188227e-05,1.025860e-04,1.025860e-06
3.070943e-01,1.956529e-05,9.568234e-05,9.568234e-07
3.099378e-01,1.815632e-05,8.696675e-05,8.696675e-07
3.127813e-01,1.667771e-05,7.978048e-05,7.978048e-07
3.156247e-01,1.551119e-05,7.699442e-05,7.699442e-07
3.184682e-01,1.478844e-05,7.895275e-05,7.895275e-07
3.213117e-01,1.371561e-05,7.622099e-05,7.622099e-07
3.241551e-01,1.271111e-05,7.268384e-05,7.268384e-07
3.269986e-01,1.180618e-05,6.915679e-05,6.915679e-07
3.298420e-01,1.124016e-05,6.733877e-05,6.733877e-07
3.326855e-01,1.030239e-05,6.332423e-05,6.332423e-07
3.355290e-01,9.604204e-06,5.947442e-05,5.947442e-07
3.383724e-01,9.175153e-06,5.991759e-05,5.991759e-07
3.412159e-01,8.621601e-06,5.993453e-05,5.993453e-07
3.440594e-01,7.906113e-06,5.431601e-05,5.431601e-07
3.469028e-01,7.145526e-06,4.794498e-05,4.794498e-07
3.497463e-01,6.412121e-06,4.285748e-05,4.285748e-07
3.525898e-01,5.883511e-06,3.888057e-05,3.888057e-07
3.554332e-01,5.389522e-06,3.668970e-05,3.668970e-07
3.582767e-01,5.160240e-06,3.497694e-05,3.497694e-07
3.611202e-01,4.794243e-06,3.273582e-05,3.273582e-07
3.639636e-01,4.527444e-06,3.221610e-05,3.221610e-07
3.668071e-01,4.331231e-06,3.238065e-05,3.238065e-07
3.696506e-01,4.177582e-06,3.240812e-05,3.240812e-07
3.724940e-01,4.081903e-06,3.256879e-05,3.256879e-07
3.753375e-01,3.970446e-06,3.331920e-05,3.331920e-07
3.781810e-01,3.735991e-06,3.178402e-05,3.178402e-07
3.810244e-01,3.554098e-06,2.987045e-05,2.987045e-07
3.838679e-01,3.407891e-06,2.860840e-05,2.860840e-07
3.867114e-01,3.253804e-06,2.778007e-05,2.778007e-07
3.895548e-01,3.115011e-06,2.702826e-05,2.702826e-07
3.923983e-01,2.869023e-06,2.533983e-05,2.533983e-07
3.952418e-01,2.643081e-06,2.289430e-05,2.289430e-07
3.980852e-01,2.430904e-06,2.056466e-05,2.056466e-07
4.009287e-01,2.260578e-06,1.836356e-05,1.836356e-07
4.037722e-01,2.076781e-06,1.712817e-05,1.712817e-07
4.066156e-01,1.924054e-06,1.645576e-05,1.645576e-07
4.094591e-01,1.849731e-06,1.680423e-05,1.680423e-07
4.123026e-01,1.791249e-06,1.754440e-05,1.754440e-07
