# n_pixels = 199760000
# n_pixels_in_grid = 199168835
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 6.552863e-06
# frac_tau_overflow = 2.952823e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.748044e-05,2.016364e-06,1120
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.679178e-04,3.180741e-06,2787
-2.791667e+00,-2.833333e+00,-2.750000e+00,4.220540e-04,5.042709e-06,7005
-2.708333e+00,-2.750000e+00,-2.666667e+00,1.006483e-03,7.787232e-06,16705
-2.625000e+00,-2.666667e+00,-2.583333e+00,2.408148e-03,1.204541e-05,39969
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.808620e-03,1.870753e-05,96408
-2.458333e+00,-2.500000e+00,-2.416667e+00,1.274742e-02,2.771348e-05,211574
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.782622e-02,4.094558e-05,461843
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.533034e-02,5.773798e-05,918340
-2.208333e+00,-2.250000e+00,-2.166667e+00,9.920191e-02,7.731076e-05,1646494
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.623361e-01,9.889800e-05,2694358
-2.041667e+00,-2.083333e+00,-2.000000e+00,2.385122e-01,1.198768e-04,3958683
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.258635e-01,1.401192e-04,5408487
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.217396e-01,1.594051e-04,6999782
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.079319e-01,1.749374e-04,8430350
-1.708333e+00,-1.750000e+00,-1.666667e+00,5.761753e-01,1.863190e-04,9563013
-1.625000e+00,-1.666667e+00,-1.583333e+00,6.225400e-01,1.936705e-04,10332547
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.445309e-01,1.970615e-04,10697539
-1.458333e+00,-1.500000e+00,-1.416667e+00,6.544878e-01,1.985778e-04,10862798
-1.375000e+00,-1.416667e+00,-1.333333e+00,6.524167e-01,1.982634e-04,10828423
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.339456e-01,1.954366e-04,10521851
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.014276e-01,1.903582e-04,9982136
-1.125000e+00,-1.166667e+00,-1.083333e+00,5.613032e-01,1.838987e-04,9316175
-1.041667e+00,-1.083333e+00,-1.000000e+00,5.176338e-01,1.766002e-04,8591376
-9.583333e-01,-1.000000e+00,-9.166667e-01,4.708856e-01,1.684371e-04,7815478
-8.750000e-01,-9.166667e-01,-8.333333e-01,4.329354e-01,1.615070e-04,7185603
-7.916667e-01,-8.333333e-01,-7.500000e-01,3.905017e-01,1.533880e-04,6481314
-7.083333e-01,-7.500000e-01,-6.666667e-01,3.508311e-01,1.453881e-04,5822885
-6.250000e-01,-6.666667e-01,-5.833333e-01,3.168460e-01,1.381669e-04,5258820
-5.416667e-01,-5.833333e-01,-5.000000e-01,2.876145e-01,1.316392e-04,4773653
