statistic,value
mean_flux,0.8171193597930225
median_flux,0.938727617263794
std_flux,0.2630513851288131
min_flux,2.9382650407717056e-39
max_flux,0.9997067451477051
mean_tau,893.4527099676973
median_tau,0.06322989612817764
effective_tau,0.2019700995751034
deep_absorption_frac,0.04990624249098919
moderate_absorption_frac,0.076452783340008
weak_absorption_frac,0.8736409741690028
tau_eff_err,0.0018845096998430335
tau_eff_std,0.18845096998430336
mean_flux_err,0.0007161925077949641
mean_flux_std,0.07161925077949641
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,326.971557091428
hi_fraction_eff,0.000617699292155804
