k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.983650e+01,1.266392e+02,1.266392e+00,1.866583e+01,9.218725e+01,9.218725e-01
2.097414e-03,2.896054e+01,3.293926e+01,3.293926e-01,1.786452e+01,2.364864e+01,2.364864e-01
4.194828e-03,2.608573e+01,2.579077e+01,2.579077e-01,1.566735e+01,1.646950e+01,1.646950e-01
6.292242e-03,2.115641e+01,2.133508e+01,2.133508e-01,1.291458e+01,1.378596e+01,1.378596e-01
8.389656e-03,1.866441e+01,1.856416e+01,1.856416e-01,1.149011e+01,1.211162e+01,1.211162e-01
1.048707e-02,1.608071e+01,1.673427e+01,1.673427e-01,9.911865e+00,1.083987e+01,1.083987e-01
1.258448e-02,1.455186e+01,1.437755e+01,1.437755e-01,9.033481e+00,9.279068e+00,9.279068e-02
1.468190e-02,1.251621e+01,1.279412e+01,1.279412e-01,7.814739e+00,8.370852e+00,8.370852e-02
1.677931e-02,1.198006e+01,1.194479e+01,1.194479e-01,7.495660e+00,7.634419e+00,7.634419e-02
1.887673e-02,1.002241e+01,1.017015e+01,1.017015e-01,6.305520e+00,6.584376e+00,6.584376e-02
2.097414e-02,9.029134e+00,9.266665e+00,9.266665e-02,5.670816e+00,5.982387e+00,5.982387e-02
2.307156e-02,8.031351e+00,8.208292e+00,8.208292e-02,5.075379e+00,5.339927e+00,5.339927e-02
2.516897e-02,7.274617e+00,7.230423e+00,7.230423e-02,4.582954e+00,4.638714e+00,4.638714e-02
2.726638e-02,6.410326e+00,6.455798e+00,6.455798e-02,4.046079e+00,4.153958e+00,4.153958e-02
2.936380e-02,5.710538e+00,5.782356e+00,5.782356e-02,3.582106e+00,3.685380e+00,3.685380e-02
3.146121e-02,5.156936e+00,5.182492e+00,5.182492e-02,3.224656e+00,3.303377e+00,3.303377e-02
3.355863e-02,4.723167e+00,4.737969e+00,4.737969e-02,2.946512e+00,2.988685e+00,2.988685e-02
3.565604e-02,4.303009e+00,4.347108e+00,4.347108e-02,2.651867e+00,2.710366e+00,2.710366e-02
3.775345e-02,3.892709e+00,4.038126e+00,4.038126e-02,2.432209e+00,2.561112e+00,2.561112e-02
3.985087e-02,3.415542e+00,3.499295e+00,3.499295e-02,2.117285e+00,2.209614e+00,2.209614e-02
4.194828e-02,3.125946e+00,3.267414e+00,3.267414e-02,1.946801e+00,2.060261e+00,2.060261e-02
4.404570e-02,2.768729e+00,2.882881e+00,2.882881e-02,1.711590e+00,1.798618e+00,1.798618e-02
