# n_pixels = 225710000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,2.920167e-01,2.543393e-04,1318222
3.000000e-02,2.000000e-02,4.000000e-02,6.464512e-02,1.196678e-04,291821
5.000000e-02,4.000000e-02,6.000000e-02,5.391431e-02,1.092853e-04,243380
7.000000e-02,6.000000e-02,8.000000e-02,5.094280e-02,1.062309e-04,229966
9.000000e-02,8.000000e-02,1.000000e-01,4.735546e-02,1.024223e-04,213772
1.100000e-01,1.000000e-01,1.200000e-01,4.528466e-02,1.001579e-04,204424
1.300000e-01,1.200000e-01,1.400000e-01,4.445217e-02,9.923300e-05,200666
1.500000e-01,1.400000e-01,1.600000e-01,4.410527e-02,9.884503e-05,199100
1.700000e-01,1.600000e-01,1.800000e-01,4.341788e-02,9.807175e-05,195997
1.900000e-01,1.800000e-01,2.000000e-01,4.471180e-02,9.952236e-05,201838
2.100000e-01,2.000000e-01,2.200000e-01,4.490497e-02,9.973711e-05,202710
2.300000e-01,2.200000e-01,2.400000e-01,4.530194e-02,1.001770e-04,204502
2.500000e-01,2.400000e-01,2.600000e-01,4.623654e-02,1.012051e-04,208721
2.700000e-01,2.600000e-01,2.800000e-01,4.775154e-02,1.028498e-04,215560
2.900000e-01,2.800000e-01,3.000000e-01,4.968987e-02,1.049164e-04,224310
3.100000e-01,3.000000e-01,3.200000e-01,5.108679e-02,1.063810e-04,230616
3.300000e-01,3.200000e-01,3.400000e-01,5.326569e-02,1.086259e-04,240452
3.500000e-01,3.400000e-01,3.600000e-01,5.521155e-02,1.105922e-04,249236
3.700000e-01,3.600000e-01,3.800000e-01,5.789132e-02,1.132443e-04,261333
3.900000e-01,3.800000e-01,4.000000e-01,5.995614e-02,1.152462e-04,270654
4.100000e-01,4.000000e-01,4.200000e-01,6.278898e-02,1.179373e-04,283442
4.300000e-01,4.200000e-01,4.400000e-01,6.549289e-02,1.204500e-04,295648
4.500000e-01,4.400000e-01,4.600000e-01,6.869191e-02,1.233566e-04,310089
4.700000e-01,4.600000e-01,4.800000e-01,7.283195e-02,1.270196e-04,328778
4.900000e-01,4.800000e-01,5.000000e-01,7.711754e-02,1.307032e-04,348124
5.100000e-01,5.000000e-01,5.200000e-01,8.179545e-02,1.346090e-04,369241
5.300000e-01,5.200000e-01,5.400000e-01,8.541070e-02,1.375516e-04,385561
5.500000e-01,5.400000e-01,5.600000e-01,9.110319e-02,1.420615e-04,411258
5.700000e-01,5.600000e-01,5.800000e-01,9.801139e-02,1.473492e-04,442443
5.900000e-01,5.800000e-01,6.000000e-01,1.045656e-01,1.521963e-04,472030
6.100000e-01,6.000000e-01,6.200000e-01,1.128760e-01,1.581286e-04,509545
6.300000e-01,6.200000e-01,6.400000e-01,1.222547e-01,1.645668e-04,551882
6.500000e-01,6.400000e-01,6.600000e-01,1.305407e-01,1.700523e-04,589287
6.700000e-01,6.600000e-01,6.800000e-01,1.430911e-01,1.780393e-04,645942
6.900000e-01,6.800000e-01,7.000000e-01,1.551892e-01,1.854131e-04,700555
7.100000e-01,7.000000e-01,7.200000e-01,1.717341e-01,1.950464e-04,775242
7.300000e-01,7.200000e-01,7.400000e-01,1.887626e-01,2.044879e-04,852112
7.500000e-01,7.400000e-01,7.600000e-01,2.092346e-01,2.152913e-04,944527
7.700000e-01,7.600000e-01,7.800000e-01,2.339861e-01,2.276694e-04,1056260
7.900000e-01,7.800000e-01,8.000000e-01,2.637041e-01,2.416952e-04,1190413
8.100000e-01,8.000000e-01,8.200000e-01,3.008622e-01,2.581626e-04,1358152
8.300000e-01,8.200000e-01,8.400000e-01,3.516860e-01,2.791176e-04,1587581
8.500000e-01,8.400000e-01,8.600000e-01,4.157231e-01,3.034671e-04,1876657
8.700000e-01,8.600000e-01,8.800000e-01,5.027664e-01,3.337281e-04,2269588
8.900000e-01,8.800000e-01,9.000000e-01,6.290074e-01,3.732824e-04,2839465
9.100000e-01,9.000000e-01,9.200000e-01,8.223734e-01,4.268194e-04,3712358
9.300000e-01,9.200000e-01,9.400000e-01,1.169925e+00,5.090830e-04,5281276
9.500000e-01,9.400000e-01,9.600000e-01,1.914251e+00,6.511920e-04,8641313
9.700000e-01,9.600000e-01,9.800000e-01,4.387480e+00,9.858644e-04,19805962
9.900000e-01,9.800000e-01,1.000000e+00,3.572460e+01,2.813153e-03,161267989
