# n_sightlines = 10000
# X = 1.681817e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.681817e-01
# redshift = 3.490861
# n_absorbers = 480000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.571893
# beta_fit_err = 0.096068
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.386626e-12,13640,1.187277e-14,2.000000e-01,1.292447e+13
1.331141e+01,2.530736e-12,39455,1.274078e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.744344e-12,67810,1.053881e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.126369e-12,83271,7.368714e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.284789e-12,79742,4.549759e-15,2.000000e-01,8.154787e+13
1.411141e+01,6.490810e-13,63849,2.568750e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.957732e-13,46112,1.377374e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.272249e-13,31436,7.175604e-16,2.000000e-01,3.246479e+14
1.471141e+01,5.067525e-14,19845,3.597248e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.014784e-14,12505,1.801717e-16,2.000000e-01,8.154787e+14
1.511141e+01,7.470903e-15,7349,8.714831e-17,2.000000e-01,1.292447e+15
1.531141e+01,2.860107e-15,4459,4.283153e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.071674e-15,2648,2.082590e-17,2.000000e-01,3.246479e+15
1.571141e+01,4.009078e-16,1570,1.011800e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.562847e-16,970,5.018000e-18,2.000000e-01,8.154787e+15
1.611141e+01,6.882298e-17,677,2.645082e-18,2.000000e-01,1.292447e+16
1.631141e+01,3.104489e-17,484,1.411132e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.384111e-17,342,7.484415e-19,2.000000e-01,3.246479e+16
1.671141e+01,5.796565e-18,227,3.847315e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.093471e-18,192,2.232520e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.382559e-18,136,1.185535e-19,2.000000e-01,1.292447e+17
1.731141e+01,6.863231e-19,107,6.634936e-20,2.000000e-01,2.048390e+17
1.751141e+01,3.237687e-19,80,3.619844e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.787487e-19,70,2.136455e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.031157e-19,64,1.288946e-20,2.000000e-01,8.154787e+17
1.811141e+01,4.168009e-20,41,6.509337e-21,2.000000e-01,1.292447e+18
1.831141e+01,2.693978e-20,42,4.156899e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.537901e-20,38,2.494805e-21,2.000000e-01,3.246479e+18
1.871141e+01,5.362461e-21,21,1.170185e-21,2.000000e-01,5.145323e+18
1.891141e+01,3.866839e-21,24,7.893152e-22,2.000000e-01,8.154787e+18
1.911141e+01,2.033175e-21,20,4.546318e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.603559e-21,25,3.207117e-22,2.000000e-01,2.048390e+19
1.951141e+01,6.880084e-22,17,1.668665e-22,2.000000e-01,3.246479e+19
1.971141e+01,5.362461e-22,21,1.170185e-22,2.000000e-01,5.145323e+19
1.991141e+01,2.739011e-22,17,6.643077e-23,2.000000e-01,8.154787e+19
2.011141e+01,2.134834e-22,21,4.658590e-23,2.000000e-01,1.292447e+20
2.031141e+01,8.338505e-23,13,2.312685e-23,2.000000e-01,2.048390e+20
2.051141e+01,2.832976e-23,7,1.070764e-23,2.000000e-01,3.246479e+20
2.071141e+01,2.298197e-23,9,7.660658e-24,2.000000e-01,5.145323e+20
2.091141e+01,6.444731e-24,4,3.222366e-24,2.000000e-01,8.154787e+20
2.111141e+01,4.066351e-24,4,2.033175e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.924270e-24,3,1.110978e-24,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
