# n_pixels = 242100000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.2868991092967191
# mean_flux_target = 0.5752172164383526
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,4.285395e+00,9.407691e-04,20749885
3.000000e-02,2.000000e-02,4.000000e-02,7.996791e-01,4.063923e-04,3872046
5.000000e-02,4.000000e-02,6.000000e-02,6.214915e-01,3.582657e-04,3009262
7.000000e-02,6.000000e-02,8.000000e-02,5.409083e-01,3.342331e-04,2619078
9.000000e-02,8.000000e-02,1.000000e-01,5.000702e-01,3.213684e-04,2421340
1.100000e-01,1.000000e-01,1.200000e-01,4.725793e-01,3.124100e-04,2288229
1.300000e-01,1.200000e-01,1.400000e-01,4.551268e-01,3.065871e-04,2203724
1.500000e-01,1.400000e-01,1.600000e-01,4.449050e-01,3.031246e-04,2154230
1.700000e-01,1.600000e-01,1.800000e-01,4.417418e-01,3.020452e-04,2138914
1.900000e-01,1.800000e-01,2.000000e-01,4.410993e-01,3.018254e-04,2135803
2.100000e-01,2.000000e-01,2.200000e-01,4.408028e-01,3.017239e-04,2134367
2.300000e-01,2.200000e-01,2.400000e-01,4.452974e-01,3.032583e-04,2156130
2.500000e-01,2.400000e-01,2.600000e-01,4.486510e-01,3.043981e-04,2172368
2.700000e-01,2.600000e-01,2.800000e-01,4.607334e-01,3.084697e-04,2230871
2.900000e-01,2.800000e-01,3.000000e-01,4.697739e-01,3.114813e-04,2274645
3.100000e-01,3.000000e-01,3.200000e-01,4.824133e-01,3.156438e-04,2335845
3.300000e-01,3.200000e-01,3.400000e-01,4.983236e-01,3.208066e-04,2412883
3.500000e-01,3.400000e-01,3.600000e-01,5.112734e-01,3.249483e-04,2475586
3.700000e-01,3.600000e-01,3.800000e-01,5.299804e-01,3.308396e-04,2566165
3.900000e-01,3.800000e-01,4.000000e-01,5.492259e-01,3.367931e-04,2659352
4.100000e-01,4.000000e-01,4.200000e-01,5.700764e-01,3.431264e-04,2760310
4.300000e-01,4.200000e-01,4.400000e-01,5.955572e-01,3.507110e-04,2883688
4.500000e-01,4.400000e-01,4.600000e-01,6.218513e-01,3.583694e-04,3011004
4.700000e-01,4.600000e-01,4.800000e-01,6.529058e-01,3.672086e-04,3161370
4.900000e-01,4.800000e-01,5.000000e-01,6.872767e-01,3.767501e-04,3327794
5.100000e-01,5.000000e-01,5.200000e-01,7.265960e-01,3.873773e-04,3518178
5.300000e-01,5.200000e-01,5.400000e-01,7.659281e-01,3.977238e-04,3708624
5.500000e-01,5.400000e-01,5.600000e-01,8.107714e-01,4.092011e-04,3925755
5.700000e-01,5.600000e-01,5.800000e-01,8.609356e-01,4.216702e-04,4168650
5.900000e-01,5.800000e-01,6.000000e-01,9.119316e-01,4.339790e-04,4415573
6.100000e-01,6.000000e-01,6.200000e-01,9.715913e-01,4.479499e-04,4704445
6.300000e-01,6.200000e-01,6.400000e-01,1.034767e+00,4.622840e-04,5010341
6.500000e-01,6.400000e-01,6.600000e-01,1.099736e+00,4.765757e-04,5324924
6.700000e-01,6.600000e-01,6.800000e-01,1.179160e+00,4.934851e-04,5709494
6.900000e-01,6.800000e-01,7.000000e-01,1.270040e+00,5.121489e-04,6149533
7.100000e-01,7.000000e-01,7.200000e-01,1.358586e+00,5.297015e-04,6578275
7.300000e-01,7.200000e-01,7.400000e-01,1.465686e+00,5.501842e-04,7096854
7.500000e-01,7.400000e-01,7.600000e-01,1.572765e+00,5.699274e-04,7615329
7.700000e-01,7.600000e-01,7.800000e-01,1.684238e+00,5.897791e-04,8155081
7.900000e-01,7.800000e-01,8.000000e-01,1.820547e+00,6.131809e-04,8815090
8.100000e-01,8.000000e-01,8.200000e-01,1.938321e+00,6.327038e-04,9385349
8.300000e-01,8.200000e-01,8.400000e-01,2.062335e+00,6.526303e-04,9985828
8.500000e-01,8.400000e-01,8.600000e-01,2.186468e+00,6.719844e-04,10586879
8.700000e-01,8.600000e-01,8.800000e-01,2.242632e+00,6.805604e-04,10858826
8.900000e-01,8.800000e-01,9.000000e-01,2.232575e+00,6.790326e-04,10810127
9.100000e-01,9.000000e-01,9.200000e-01,2.063679e+00,6.528429e-04,9992334
9.300000e-01,9.200000e-01,9.400000e-01,1.630982e+00,5.803797e-04,7897216
9.500000e-01,9.400000e-01,9.600000e-01,9.218123e-01,4.363237e-04,4463415
9.700000e-01,9.600000e-01,9.800000e-01,2.164851e-01,2.114471e-04,1048221
9.900000e-01,9.800000e-01,1.000000e+00,4.289550e-03,2.976415e-05,20770
