k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.172190e+02,1.876026e+02,1.876026e+00,3.690589e+01,8.225207e+01,8.225207e-01
2.595229e-03,1.222232e+02,1.195827e+02,1.195827e+00,4.182932e+01,4.226263e+01,4.226263e-01
5.190457e-03,1.093882e+02,1.099919e+02,1.099919e+00,3.634979e+01,3.523136e+01,3.523136e-01
7.785686e-03,8.534063e+01,8.540441e+01,8.540441e-01,2.831720e+01,2.774247e+01,2.774247e-01
1.038091e-02,7.200186e+01,7.072476e+01,7.072476e-01,2.437547e+01,2.346292e+01,2.346292e-01
1.297614e-02,6.140393e+01,5.987969e+01,5.987969e-01,2.117323e+01,2.068469e+01,2.068469e-01
1.557137e-02,5.462966e+01,5.409766e+01,5.409766e-01,1.912542e+01,1.903446e+01,1.903446e-01
1.816660e-02,4.687898e+01,4.649189e+01,4.649189e-01,1.641879e+01,1.624610e+01,1.624610e-01
2.076183e-02,4.214136e+01,4.287684e+01,4.287684e-01,1.528152e+01,1.532877e+01,1.532877e-01
2.335706e-02,3.573958e+01,3.527467e+01,3.527467e-01,1.279359e+01,1.249036e+01,1.249036e-01
2.595229e-02,3.125741e+01,3.221459e+01,3.221459e-01,1.136027e+01,1.133943e+01,1.133943e-01
2.854751e-02,2.844299e+01,2.801749e+01,2.801749e-01,1.041518e+01,1.032119e+01,1.032119e-01
3.114274e-02,2.435351e+01,2.447534e+01,2.447534e-01,9.070684e+00,9.204853e+00,9.204853e-02
3.373797e-02,2.166504e+01,2.225132e+01,2.225132e-01,8.142633e+00,8.116683e+00,8.116683e-02
3.633320e-02,1.922643e+01,1.933379e+01,1.933379e-01,7.286507e+00,7.146647e+00,7.146647e-02
3.892843e-02,1.714877e+01,1.765433e+01,1.765433e-01,6.623833e+00,6.698517e+00,6.698517e-02
4.152366e-02,1.493041e+01,1.569651e+01,1.569651e-01,5.860695e+00,6.117391e+00,6.117391e-02
4.411889e-02,1.309750e+01,1.369492e+01,1.369492e-01,5.170816e+00,5.289927e+00,5.289927e-02
4.671412e-02,1.184335e+01,1.231881e+01,1.231881e-01,4.501317e+00,4.540327e+00,4.540327e-02
4.930934e-02,1.044676e+01,1.090831e+01,1.090831e-01,4.056003e+00,4.107658e+00,4.107658e-02
5.190457e-02,9.195195e+00,9.524993e+00,9.524993e-02,3.686390e+00,3.672741e+00,3.672741e-02
5.449980e-02,8.152878e+00,8.593419e+00,8.593419e-02,3.217469e+00,3.266430e+00,3.266430e-02
5.709503e-02,6.972120e+00,7.366402e+00,7.366402e-02,2.827614e+00,2.875214e+00,2.875214e-02
5.969026e-02,6.161498e+00,6.384271e+00,6.384271e-02,2.505599e+00,2.521800e+00,2.521800e-02
6.228549e-02,5.259004e+00,5.535811e+00,5.535811e-02,2.193226e+00,2.264663e+00,2.264663e-02
6.488072e-02,4.676250e+00,4.896849e+00,4.896849e-02,1.951456e+00,2.000721e+00,2.000721e-02
6.747594e-02,4.132802e+00,4.352322e+00,4.352322e-02,1.712382e+00,1.742987e+00,1.742987e-02
7.007117e-02,3.691953e+00,3.926033e+00,3.926033e-02,1.527446e+00,1.542662e+00,1.542662e-02
7.266640e-02,3.082958e+00,3.199432e+00,3.199432e-02,1.326370e+00,1.379873e+00,1.379873e-02
7.526163e-02,2.775646e+00,2.906257e+00,2.906257e-02,1.168173e+00,1.199741e+00,1.199741e-02
7.785686e-02,2.403716e+00,2.573717e+00,2.573717e-02,1.018214e+00,1.058180e+00,1.058180e-02
8.045209e-02,2.123653e+00,2.225081e+00,2.225081e-02,9.338958e-01,9.581152e-01,9.581152e-03
8.304732e-02,1.842143e+00,1.925473e+00,1.925473e-02,7.923948e-01,8.149071e-01,8.149071e-03
8.564254e-02,1.685706e+00,1.785125e+00,1.785125e-02,7.026357e-01,7.314850e-01,7.314850e-03
8.823777e-02,1.437446e+00,1.521922e+00,1.521922e-02,6.173265e-01,6.364648e-01,6.364648e-03
9.083300e-02,1.300763e+00,1.357302e+00,1.357302e-02,5.567148e-01,5.719054e-01,5.719054e-03
9.342823e-02,1.128527e+00,1.185989e+00,1.185989e-02,4.806745e-01,4.878080e-01,4.878080e-03
9.602346e-02,1.059885e+00,1.109228e+00,1.109228e-02,4.347208e-01,4.481551e-01,4.481551e-03
9.861869e-02,9.223530e-01,9.722157e-01,9.722157e-03,3.726591e-01,3.782379e-01,3.782379e-03
1.012139e-01,8.281461e-01,8.431469e-01,8.431469e-03,3.313553e-01,3.351261e-01,3.351261e-03
1.038091e-01,7.457033e-01,7.723966e-01,7.723966e-03,2.926148e-01,2.984623e-01,2.984623e-03
1.064044e-01,6.748841e-01,7.036056e-01,7.036056e-03,2.602219e-01,2.639441e-01,2.639441e-03
1.089996e-01,6.210907e-01,6.383978e-01,6.383978e-03,2.337498e-01,2.390222e-01,2.390222e-03
1.115948e-01,5.595871e-01,5.895923e-01,5.895923e-03,2.105345e-01,2.155225e-01,2.155225e-03
1.141901e-01,5.243704e-01,5.526267e-01,5.526267e-03,1.926521e-01,1.974011e-01,1.974011e-03
1.167853e-01,4.661464e-01,4.842093e-01,4.842093e-03,1.689802e-01,1.712432e-01,1.712432e-03
1.193805e-01,4.412469e-01,4.578423e-01,4.578423e-03,1.498281e-01,1.499203e-01,1.499203e-03
1.219757e-01,3.943856e-01,4.140230e-01,4.140230e-03,1.346449e-01,1.398282e-01,1.398282e-03
1.245710e-01,3.741353e-01,4.013881e-01,4.013881e-03,1.242222e-01,1.265765e-01,1.265765e-03
1.271662e-01,3.364543e-01,3.596714e-01,3.596714e-03,1.135668e-01,1.190781e-01,1.190781e-03
