statistic,value
mean_flux,0.9754369368571064
median_flux,0.9984807372093201
std_flux,0.09255475488898154
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,94.84955734716942
median_tau,0.0015203905059024692
effective_tau,0.02486976800293092
deep_absorption_frac,0.002871206848273931
moderate_absorption_frac,0.007703120124804992
weak_absorption_frac,0.9894256730269211
tau_eff_err,0.00041295400828664236
tau_eff_std,0.04129540082866424
mean_flux_err,0.00029508823313064954
mean_flux_std,0.029508823313064952
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,9.97820340461065
hi_fraction_eff,0.002492409325155811
