k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,2.287944e+00,3.360417e+01,3.360417e-01
2.513274e-03,1.355458e+00,5.615713e+00,5.615713e-02
5.026548e-03,1.095855e+00,2.647788e+00,2.647788e-02
7.539822e-03,9.565235e-01,2.112678e+00,2.112678e-02
1.005310e-02,8.204878e-01,1.747489e+00,1.747489e-02
1.256637e-02,7.333600e-01,1.474638e+00,1.474638e-02
1.507964e-02,6.465000e-01,1.314705e+00,1.314705e-02
1.759292e-02,5.547061e-01,1.048836e+00,1.048836e-02
2.010619e-02,4.854135e-01,9.033075e-01,9.033075e-03
2.261947e-02,4.208279e-01,7.831415e-01,7.831415e-03
2.513274e-02,3.634794e-01,6.548843e-01,6.548843e-03
2.764602e-02,3.178930e-01,5.594480e-01,5.594480e-03
3.015929e-02,2.771953e-01,4.734661e-01,4.734661e-03
3.267256e-02,2.401834e-01,4.011306e-01,4.011306e-03
3.518584e-02,2.079837e-01,3.579918e-01,3.579918e-03
3.769911e-02,1.834231e-01,3.136009e-01,3.136009e-03
4.021239e-02,1.623017e-01,2.728985e-01,2.728985e-03
4.272566e-02,1.437182e-01,2.367791e-01,2.367791e-03
4.523893e-02,1.239339e-01,2.016680e-01,2.016680e-03
4.775221e-02,1.102637e-01,1.761893e-01,1.761893e-03
5.026548e-02,9.724601e-02,1.564021e-01,1.564021e-03
5.277876e-02,8.568953e-02,1.377042e-01,1.377042e-03
5.529203e-02,7.630235e-02,1.219469e-01,1.219469e-03
5.780530e-02,6.878191e-02,1.087005e-01,1.087005e-03
6.031858e-02,6.027406e-02,9.455869e-02,9.455869e-04
6.283185e-02,5.411032e-02,8.420912e-02,8.420912e-04
6.534513e-02,4.769839e-02,7.316202e-02,7.316202e-04
6.785840e-02,4.270648e-02,6.478749e-02,6.478749e-04
7.037168e-02,3.858937e-02,5.980820e-02,5.980820e-04
7.288495e-02,3.410904e-02,5.227455e-02,5.227455e-04
7.539822e-02,3.062972e-02,4.703655e-02,4.703655e-04
7.791150e-02,2.762454e-02,4.173594e-02,4.173594e-04
8.042477e-02,2.475833e-02,3.769896e-02,3.769896e-04
8.293805e-02,2.210721e-02,3.368124e-02,3.368124e-04
8.545132e-02,2.030640e-02,3.100006e-02,3.100006e-04
8.796459e-02,1.791862e-02,2.698642e-02,2.698642e-04
9.047787e-02,1.618463e-02,2.540919e-02,2.540919e-04
9.299114e-02,1.456630e-02,2.178439e-02,2.178439e-04
9.550442e-02,1.297979e-02,1.958630e-02,1.958630e-04
9.801769e-02,1.150238e-02,1.709701e-02,1.709701e-04
1.005310e-01,1.041764e-02,1.556651e-02,1.556651e-04
1.030442e-01,9.439052e-03,1.427618e-02,1.427618e-04
1.055575e-01,8.578279e-03,1.267427e-02,1.267427e-04
1.080708e-01,7.672778e-03,1.171523e-02,1.171523e-04
1.105841e-01,6.915012e-03,1.070648e-02,1.070648e-04
1.130973e-01,6.170412e-03,9.323906e-03,9.323906e-05
1.156106e-01,5.655636e-03,8.714215e-03,8.714215e-05
1.181239e-01,5.001906e-03,7.553357e-03,7.553357e-05
1.206372e-01,4.524527e-03,6.886736e-03,6.886736e-05
1.231504e-01,4.086507e-03,6.235648e-03,6.235648e-05
1.256637e-01,3.751515e-03,6.034120e-03,6.034120e-05
1.281770e-01,3.200521e-03,4.877621e-03,4.877621e-05
1.306903e-01,2.942795e-03,4.514743e-03,4.514743e-05
1.332035e-01,2.663461e-03,4.148025e-03,4.148025e-05
1.357168e-01,2.422566e-03,3.847507e-03,3.847507e-05
1.382301e-01,2.201723e-03,3.503516e-03,3.503516e-05
1.407434e-01,1.996036e-03,3.209813e-03,3.209813e-05
1.432566e-01,1.783804e-03,2.983115e-03,2.983115e-05
1.457699e-01,1.606826e-03,2.673035e-03,2.673035e-05
1.482832e-01,1.453443e-03,2.432808e-03,2.432808e-05
1.507964e-01,1.313576e-03,2.254075e-03,2.254075e-05
1.533097e-01,1.168939e-03,1.928330e-03,1.928330e-05
1.558230e-01,1.076125e-03,1.865403e-03,1.865403e-05
1.583363e-01,9.431688e-04,1.535294e-03,1.535294e-05
1.608495e-01,8.654921e-04,1.399853e-03,1.399853e-05
1.633628e-01,7.725657e-04,1.297447e-03,1.297447e-05
1.658761e-01,7.000142e-04,1.177636e-03,1.177636e-05
1.683894e-01,6.462596e-04,1.069816e-03,1.069816e-05
1.709026e-01,5.901950e-04,9.866383e-04,9.866383e-06
1.734159e-01,5.239161e-04,8.974657e-04,8.974657e-06
1.759292e-01,4.740878e-04,8.214758e-04,8.214758e-06
1.784425e-01,4.296756e-04,7.560069e-04,7.560069e-06
1.809557e-01,3.930384e-04,7.641620e-04,7.641620e-06
1.834690e-01,3.560044e-04,7.052635e-04,7.052635e-06
1.859823e-01,3.278449e-04,6.731114e-04,6.731114e-06
1.884956e-01,2.955675e-04,6.256716e-04,6.256716e-06
1.910088e-01,2.697046e-04,5.928936e-04,5.928936e-06
1.935221e-01,2.415223e-04,5.252385e-04,5.252385e-06
1.960354e-01,2.248445e-04,4.885274e-04,4.885274e-06
1.985487e-01,1.993699e-04,4.303558e-04,4.303558e-06
2.010619e-01,1.837964e-04,3.954325e-04,3.954325e-06
2.035752e-01,1.644428e-04,3.494565e-04,3.494565e-06
2.060885e-01,1.501071e-04,3.416776e-04,3.416776e-06
2.086018e-01,1.353894e-04,3.108001e-04,3.108001e-06
2.111150e-01,1.239324e-04,2.993654e-04,2.993654e-06
2.136283e-01,1.110721e-04,2.567732e-04,2.567732e-06
2.161416e-01,1.035287e-04,2.604357e-04,2.604357e-06
2.186548e-01,9.341522e-05,2.360294e-04,2.360294e-06
2.211681e-01,8.550778e-05,2.247998e-04,2.247998e-06
2.236814e-01,7.952999e-05,2.469227e-04,2.469227e-06
2.261947e-01,7.340761e-05,2.211600e-04,2.211600e-06
2.287079e-01,6.780236e-05,2.156430e-04,2.156430e-06
2.312212e-01,6.186787e-05,1.945754e-04,1.945754e-06
2.337345e-01,5.645242e-05,1.814294e-04,1.814294e-06
2.362478e-01,5.124182e-05,1.600145e-04,1.600145e-06
2.387610e-01,4.602203e-05,1.490836e-04,1.490836e-06
2.412743e-01,4.259092e-05,1.371433e-04,1.371433e-06
2.437876e-01,3.886539e-05,1.286800e-04,1.286800e-06
2.463009e-01,3.545555e-05,1.176744e-04,1.176744e-06
2.488141e-01,3.308578e-05,1.175042e-04,1.175042e-06
2.513274e-01,3.059629e-05,1.154018e-04,1.154018e-06
2.538407e-01,2.815591e-05,1.130090e-04,1.130090e-06
2.563540e-01,2.623302e-05,1.096384e-04,1.096384e-06
2.588672e-01,2.386557e-05,9.915972e-05,9.915972e-07
2.613805e-01,2.237605e-05,9.210823e-05,9.210823e-07
2.638938e-01,2.047444e-05,9.021682e-05,9.021682e-07
2.664071e-01,1.906044e-05,8.620725e-05,8.620725e-07
2.689203e-01,1.780106e-05,8.761510e-05,8.761510e-07
2.714336e-01,1.669615e-05,8.398436e-05,8.398436e-07
2.739469e-01,1.528963e-05,8.045049e-05,8.045049e-07
2.764602e-01,1.450801e-05,7.837718e-05,7.837718e-07
2.789734e-01,1.381054e-05,8.149957e-05,8.149957e-07
2.814867e-01,1.293191e-05,7.742385e-05,7.742385e-07
2.840000e-01,1.179481e-05,7.049233e-05,7.049233e-07
2.865133e-01,1.114132e-05,6.807070e-05,6.807070e-07
2.890265e-01,1.003538e-05,5.974340e-05,5.974340e-07
2.915398e-01,9.228476e-06,5.185199e-05,5.185199e-07
2.940531e-01,8.558455e-06,4.709528e-05,4.709528e-07
2.965663e-01,7.817511e-06,4.513617e-05,4.513617e-07
2.990796e-01,7.384716e-06,4.338997e-05,4.338997e-07
3.015929e-01,6.868341e-06,4.225760e-05,4.225760e-07
3.041062e-01,6.363701e-06,4.113297e-05,4.113297e-07
3.066194e-01,6.039804e-06,4.068101e-05,4.068101e-07
3.091327e-01,5.679686e-06,4.044626e-05,4.044626e-07
