k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,9.772622e+00,6.867926e+01,6.867926e-01
2.843466e-03,8.120090e+00,1.234186e+01,1.234186e-01
5.686932e-03,7.191472e+00,9.120111e+00,9.120111e-02
8.530398e-03,5.862390e+00,7.219563e+00,7.219563e-02
1.137386e-02,5.265518e+00,6.427777e+00,6.427777e-02
1.421733e-02,4.272379e+00,5.124168e+00,5.124168e-02
1.706080e-02,3.627288e+00,4.256697e+00,4.256697e-02
1.990426e-02,3.054353e+00,3.501636e+00,3.501636e-02
2.274773e-02,2.652448e+00,3.010437e+00,3.010437e-02
2.559119e-02,2.227308e+00,2.488198e+00,2.488198e-02
2.843466e-02,1.972964e+00,2.236315e+00,2.236315e-02
3.127813e-02,1.704742e+00,1.910813e+00,1.910813e-02
3.412159e-02,1.451353e+00,1.620720e+00,1.620720e-02
3.696506e-02,1.247587e+00,1.390565e+00,1.390565e-02
3.980852e-02,1.088477e+00,1.209756e+00,1.209756e-02
4.265199e-02,9.468161e-01,1.062539e+00,1.062539e-02
4.549546e-02,8.357362e-01,9.308265e-01,9.308265e-03
4.833892e-02,7.174636e-01,7.902078e-01,7.902078e-03
5.118239e-02,6.253425e-01,6.854074e-01,6.854074e-03
5.402585e-02,5.592262e-01,6.118955e-01,6.118955e-03
5.686932e-02,4.780950e-01,5.254331e-01,5.254331e-03
5.971278e-02,4.214884e-01,4.651724e-01,4.651724e-03
6.255625e-02,3.764122e-01,4.213804e-01,4.213804e-03
6.539972e-02,3.323114e-01,3.665178e-01,3.665178e-03
6.824318e-02,2.894791e-01,3.082697e-01,3.082697e-03
7.108665e-02,2.592208e-01,2.846230e-01,2.846230e-03
7.393011e-02,2.234236e-01,2.485255e-01,2.485255e-03
7.677358e-02,1.984317e-01,2.162058e-01,2.162058e-03
7.961705e-02,1.728726e-01,1.887656e-01,1.887656e-03
8.246051e-02,1.536720e-01,1.688391e-01,1.688391e-03
8.530398e-02,1.353051e-01,1.514934e-01,1.514934e-03
8.814744e-02,1.174779e-01,1.305178e-01,1.305178e-03
9.099091e-02,1.035922e-01,1.113752e-01,1.113752e-03
9.383438e-02,9.199158e-02,1.013171e-01,1.013171e-03
9.667784e-02,8.166232e-02,9.105256e-02,9.105256e-04
9.952131e-02,7.171983e-02,7.889157e-02,7.889157e-04
1.023648e-01,6.355271e-02,7.003113e-02,7.003113e-04
1.052082e-01,5.464618e-02,6.107616e-02,6.107616e-04
1.080517e-01,4.844308e-02,5.380336e-02,5.380336e-04
1.108952e-01,4.330529e-02,4.733005e-02,4.733005e-04
1.137386e-01,3.834108e-02,4.236757e-02,4.236757e-04
1.165821e-01,3.394032e-02,3.716661e-02,3.716661e-04
1.194256e-01,2.869078e-02,3.094841e-02,3.094841e-04
1.222690e-01,2.596567e-02,2.848846e-02,2.848846e-04
1.251125e-01,2.345224e-02,2.629875e-02,2.629875e-04
1.279560e-01,2.004614e-02,2.182507e-02,2.182507e-04
1.307994e-01,1.737676e-02,1.865102e-02,1.865102e-04
1.336429e-01,1.583459e-02,1.786423e-02,1.786423e-04
1.364864e-01,1.422532e-02,1.596541e-02,1.596541e-04
1.393298e-01,1.253149e-02,1.408562e-02,1.408562e-04
1.421733e-01,1.063712e-02,1.189324e-02,1.189324e-04
1.450168e-01,9.485690e-03,1.064110e-02,1.064110e-04
1.478602e-01,8.359102e-03,9.516041e-03,9.516041e-05
1.507037e-01,7.367015e-03,8.296328e-03,8.296328e-05
1.535472e-01,6.640854e-03,7.551839e-03,7.551839e-05
1.563906e-01,5.789065e-03,6.499229e-03,6.499229e-05
1.592341e-01,5.064432e-03,5.909299e-03,5.909299e-05
1.620776e-01,4.471085e-03,5.131836e-03,5.131836e-05
1.649210e-01,3.940249e-03,4.485891e-03,4.485891e-05
1.677645e-01,3.532039e-03,4.094552e-03,4.094552e-05
1.706080e-01,3.089904e-03,3.605065e-03,3.605065e-05
1.734514e-01,2.783157e-03,3.283001e-03,3.283001e-05
1.762949e-01,2.424080e-03,2.855823e-03,2.855823e-05
1.791384e-01,2.153565e-03,2.632744e-03,2.632744e-05
1.819818e-01,1.961619e-03,2.397649e-03,2.397649e-05
1.848253e-01,1.737566e-03,2.129919e-03,2.129919e-05
1.876688e-01,1.552076e-03,1.943234e-03,1.943234e-05
1.905122e-01,1.371962e-03,1.726141e-03,1.726141e-05
1.933557e-01,1.219211e-03,1.587371e-03,1.587371e-05
1.961992e-01,1.110790e-03,1.470594e-03,1.470594e-05
1.990426e-01,9.618527e-04,1.225447e-03,1.225447e-05
2.018861e-01,8.805611e-04,1.135189e-03,1.135189e-05
2.047295e-01,7.912818e-04,1.053881e-03,1.053881e-05
2.075730e-01,6.973206e-04,9.372260e-04,9.372260e-06
2.104165e-01,6.320080e-04,8.440110e-04,8.440110e-06
2.132599e-01,5.674494e-04,7.501543e-04,7.501543e-06
2.161034e-01,5.100709e-04,7.700294e-04,7.700294e-06
2.189469e-01,4.529879e-04,6.214932e-04,6.214932e-06
2.217903e-01,4.103558e-04,6.008479e-04,6.008479e-06
2.246338e-01,3.710028e-04,5.203154e-04,5.203154e-06
2.274773e-01,3.319567e-04,4.797022e-04,4.797022e-06
2.303207e-01,2.974852e-04,4.464489e-04,4.464489e-06
2.331642e-01,2.752196e-04,4.139916e-04,4.139916e-06
2.360077e-01,2.479828e-04,3.829401e-04,3.829401e-06
2.388511e-01,2.199886e-04,3.557286e-04,3.557286e-06
2.416946e-01,1.996998e-04,3.181778e-04,3.181778e-06
2.445381e-01,1.843478e-04,3.217346e-04,3.217346e-06
2.473815e-01,1.666304e-04,2.985234e-04,2.985234e-06
2.502250e-01,1.514160e-04,2.917942e-04,2.917942e-06
2.530685e-01,1.366551e-04,2.736387e-04,2.736387e-06
2.559119e-01,1.238401e-04,2.380081e-04,2.380081e-06
2.587554e-01,1.128204e-04,2.196633e-04,2.196633e-06
2.615989e-01,1.034434e-04,2.154858e-04,2.154858e-06
2.644423e-01,9.009415e-05,1.729871e-04,1.729871e-06
2.672858e-01,8.374505e-05,1.895623e-04,1.895623e-06
2.701293e-01,7.455209e-05,1.428120e-04,1.428120e-06
2.729727e-01,6.784862e-05,1.447329e-04,1.447329e-06
2.758162e-01,6.148714e-05,1.256867e-04,1.256867e-06
2.786597e-01,5.628012e-05,1.219774e-04,1.219774e-06
2.815031e-01,5.154336e-05,1.146718e-04,1.146718e-06
2.843466e-01,4.757487e-05,1.190055e-04,1.190055e-06
2.871901e-01,4.361104e-05,1.080074e-04,1.080074e-06
2.900335e-01,4.034543e-05,1.058024e-04,1.058024e-06
2.928770e-01,3.740428e-05,1.084808e-04,1.084808e-06
2.957205e-01,3.315700e-05,9.570693e-05,9.570693e-07
