k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.188982e+02,2.129283e+02,2.129283e+00,5.883093e+01,1.294890e+02,1.294890e+00
2.136747e-03,9.989241e+01,9.387212e+01,9.387212e-01,5.271861e+01,5.278368e+01,5.278368e-01
4.273494e-03,9.120073e+01,8.643458e+01,8.643458e-01,4.831690e+01,4.471363e+01,4.471363e-01
6.410241e-03,6.508333e+01,6.302238e+01,6.302238e-01,3.459964e+01,3.438647e+01,3.438647e-01
8.546988e-03,6.012950e+01,6.081030e+01,6.081030e-01,3.220839e+01,3.239305e+01,3.239305e-01
1.068374e-02,5.174583e+01,5.230045e+01,5.230045e-01,2.806611e+01,2.810653e+01,2.810653e-01
1.282048e-02,4.257189e+01,4.271169e+01,4.271169e-01,2.332936e+01,2.338697e+01,2.338697e-01
1.495723e-02,3.863991e+01,3.879794e+01,3.879794e-01,2.098965e+01,2.110705e+01,2.110705e-01
1.709398e-02,3.428478e+01,3.377247e+01,3.377247e-01,1.893603e+01,1.871680e+01,1.871680e-01
1.923072e-02,3.044531e+01,2.987367e+01,2.987367e-01,1.684390e+01,1.668092e+01,1.668092e-01
2.136747e-02,2.675977e+01,2.683781e+01,2.683781e-01,1.489116e+01,1.479761e+01,1.479761e-01
2.350422e-02,2.348124e+01,2.355723e+01,2.355723e-01,1.312120e+01,1.324556e+01,1.324556e-01
2.564097e-02,2.123430e+01,2.131828e+01,2.131828e-01,1.178197e+01,1.179650e+01,1.179650e-01
2.777771e-02,1.889311e+01,1.964543e+01,1.964543e-01,1.063435e+01,1.088258e+01,1.088258e-01
2.991446e-02,1.690458e+01,1.709164e+01,1.709164e-01,9.599369e+00,9.690625e+00,9.690625e-02
3.205121e-02,1.576781e+01,1.625958e+01,1.625958e-01,8.942206e+00,9.190723e+00,9.190723e-02
3.418795e-02,1.396032e+01,1.401870e+01,1.401870e-01,7.847659e+00,7.936627e+00,7.936627e-02
3.632470e-02,1.266282e+01,1.313906e+01,1.313906e-01,7.249949e+00,7.534598e+00,7.534598e-02
3.846145e-02,1.155405e+01,1.183651e+01,1.183651e-01,6.612617e+00,6.672281e+00,6.672281e-02
4.059819e-02,1.046016e+01,1.086214e+01,1.086214e-01,6.064551e+00,6.188059e+00,6.188059e-02
4.273494e-02,9.386931e+00,9.629983e+00,9.629983e-02,5.410917e+00,5.557611e+00,5.557611e-02
4.487169e-02,8.679968e+00,8.801047e+00,8.801047e-02,5.009732e+00,5.069091e+00,5.069091e-02
4.700844e-02,7.555455e+00,7.823544e+00,7.823544e-02,4.396061e+00,4.542071e+00,4.542071e-02
4.914518e-02,7.053570e+00,7.177565e+00,7.177565e-02,4.180912e+00,4.235835e+00,4.235835e-02
5.128193e-02,6.309243e+00,6.551531e+00,6.551531e-02,3.738813e+00,3.789087e+00,3.789087e-02
5.341868e-02,5.750245e+00,5.993298e+00,5.993298e-02,3.411411e+00,3.449009e+00,3.449009e-02
5.555542e-02,5.245687e+00,5.560499e+00,5.560499e-02,3.124376e+00,3.302352e+00,3.302352e-02
5.769217e-02,4.716068e+00,4.971252e+00,4.971252e-02,2.806661e+00,2.996700e+00,2.996700e-02
5.982892e-02,4.356419e+00,4.563848e+00,4.563848e-02,2.617588e+00,2.694768e+00,2.694768e-02
6.196567e-02,3.940200e+00,4.248075e+00,4.248075e-02,2.355613e+00,2.456382e+00,2.456382e-02
