k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,6.688335e+00,4.731241e+01,4.731241e-01
3.437457e-03,5.961819e+00,9.593488e+00,9.593488e-02
6.874915e-03,5.175124e+00,7.164063e+00,7.164063e-02
1.031237e-02,4.056196e+00,5.183191e+00,5.183191e-02
1.374983e-02,3.651524e+00,4.682079e+00,4.682079e-02
1.718729e-02,3.043497e+00,3.779060e+00,3.779060e-02
2.062474e-02,2.612051e+00,3.235040e+00,3.235040e-02
2.406220e-02,2.162285e+00,2.553468e+00,2.553468e-02
2.749966e-02,1.914992e+00,2.236675e+00,2.236675e-02
3.093712e-02,1.595666e+00,1.895547e+00,1.895547e-02
3.437457e-02,1.391744e+00,1.615630e+00,1.615630e-02
3.781203e-02,1.196706e+00,1.361608e+00,1.361608e-02
4.124949e-02,1.015821e+00,1.156421e+00,1.156421e-02
4.468695e-02,8.748093e-01,9.814272e-01,9.814272e-03
4.812440e-02,7.342897e-01,8.379803e-01,8.379803e-03
5.156186e-02,6.428035e-01,7.173098e-01,7.173098e-03
5.499932e-02,5.415549e-01,6.012222e-01,6.012222e-03
5.843678e-02,4.644881e-01,5.149129e-01,5.149129e-03
6.187423e-02,4.010803e-01,4.317714e-01,4.317714e-03
6.531169e-02,3.398494e-01,3.674041e-01,3.674041e-03
6.874915e-02,2.985666e-01,3.147300e-01,3.147300e-03
7.218661e-02,2.563324e-01,2.760533e-01,2.760533e-03
7.562406e-02,2.196473e-01,2.430295e-01,2.430295e-03
7.906152e-02,1.885609e-01,1.990111e-01,1.990111e-03
8.249898e-02,1.596074e-01,1.749861e-01,1.749861e-03
8.593644e-02,1.347324e-01,1.438555e-01,1.438555e-03
8.937389e-02,1.130524e-01,1.210751e-01,1.210751e-03
9.281135e-02,9.926870e-02,1.069129e-01,1.069129e-03
9.624881e-02,8.315282e-02,8.771144e-02,8.771144e-04
9.968627e-02,7.357124e-02,8.030068e-02,8.030068e-04
1.031237e-01,6.213634e-02,6.724265e-02,6.724265e-04
1.065612e-01,5.418909e-02,5.898539e-02,5.898539e-04
1.099986e-01,4.669181e-02,5.107166e-02,5.107166e-04
1.134361e-01,3.994876e-02,4.446338e-02,4.446338e-04
1.168736e-01,3.433157e-02,3.847302e-02,3.847302e-04
1.203110e-01,2.942162e-02,3.255606e-02,3.255606e-04
1.237485e-01,2.596205e-02,2.902446e-02,2.902446e-04
1.271859e-01,2.214328e-02,2.500758e-02,2.500758e-04
1.306234e-01,1.885697e-02,2.109133e-02,2.109133e-04
1.340608e-01,1.653516e-02,1.866810e-02,1.866810e-04
1.374983e-01,1.446775e-02,1.621924e-02,1.621924e-04
1.409358e-01,1.249743e-02,1.428351e-02,1.428351e-04
1.443732e-01,1.089330e-02,1.229131e-02,1.229131e-04
1.478107e-01,9.462383e-03,1.077136e-02,1.077136e-04
1.512481e-01,8.368644e-03,9.784136e-03,9.784136e-05
1.546856e-01,7.348878e-03,8.669705e-03,8.669705e-05
1.581230e-01,6.343387e-03,7.494075e-03,7.494075e-05
1.615605e-01,5.458088e-03,6.427821e-03,6.427821e-05
1.649980e-01,4.854163e-03,5.818306e-03,5.818306e-05
1.684354e-01,4.278537e-03,5.191903e-03,5.191903e-05
1.718729e-01,3.742816e-03,4.441411e-03,4.441411e-05
1.753103e-01,3.243201e-03,3.936375e-03,3.936375e-05
1.787478e-01,2.855647e-03,3.509755e-03,3.509755e-05
1.821852e-01,2.490865e-03,3.091937e-03,3.091937e-05
1.856227e-01,2.251738e-03,2.770793e-03,2.770793e-05
1.890602e-01,1.920420e-03,2.412221e-03,2.412221e-05
1.924976e-01,1.706810e-03,2.133566e-03,2.133566e-05
1.959351e-01,1.499200e-03,1.879198e-03,1.879198e-05
1.993725e-01,1.319771e-03,1.661376e-03,1.661376e-05
2.028100e-01,1.141915e-03,1.475178e-03,1.475178e-05
2.062474e-01,1.004992e-03,1.309949e-03,1.309949e-05
2.096849e-01,8.752440e-04,1.160733e-03,1.160733e-05
2.131224e-01,7.552520e-04,9.776223e-04,9.776223e-06
2.165598e-01,6.655193e-04,8.744487e-04,8.744487e-06
2.199973e-01,5.845757e-04,7.815120e-04,7.815120e-06
2.234347e-01,5.194722e-04,7.062315e-04,7.062315e-06
2.268722e-01,4.493542e-04,6.049740e-04,6.049740e-06
2.303096e-01,3.957332e-04,5.466566e-04,5.466566e-06
2.337471e-01,3.480602e-04,4.759052e-04,4.759052e-06
2.371846e-01,3.069543e-04,4.379429e-04,4.379429e-06
2.406220e-01,2.710880e-04,3.884411e-04,3.884411e-06
2.440595e-01,2.341917e-04,3.488125e-04,3.488125e-06
2.474969e-01,2.104011e-04,3.202688e-04,3.202688e-06
2.509344e-01,1.840622e-04,2.923308e-04,2.923308e-06
2.543719e-01,1.663719e-04,2.725378e-04,2.725378e-06
2.578093e-01,1.467621e-04,2.416535e-04,2.416535e-06
2.612468e-01,1.284649e-04,2.139691e-04,2.139691e-06
2.646842e-01,1.131513e-04,1.962998e-04,1.962998e-06
2.681217e-01,1.010446e-04,1.714308e-04,1.714308e-06
2.715591e-01,8.928504e-05,1.521280e-04,1.521280e-06
2.749966e-01,7.784246e-05,1.338945e-04,1.338945e-06
2.784341e-01,6.899285e-05,1.206099e-04,1.206099e-06
2.818715e-01,5.977254e-05,1.054598e-04,1.054598e-06
2.853090e-01,5.422208e-05,9.679324e-05,9.679324e-07
2.887464e-01,4.776372e-05,8.655639e-05,8.655639e-07
2.921839e-01,4.207316e-05,8.207054e-05,8.207054e-07
2.956213e-01,3.707218e-05,7.489022e-05,7.489022e-07
2.990588e-01,3.315113e-05,7.176447e-05,7.176447e-07
3.024963e-01,2.977355e-05,6.820801e-05,6.820801e-07
3.059337e-01,2.587812e-05,6.224275e-05,6.224275e-07
3.093712e-01,2.354349e-05,6.095537e-05,6.095537e-07
3.128086e-01,2.142160e-05,6.109775e-05,6.109775e-07
3.162461e-01,1.887030e-05,5.498971e-05,5.498971e-07
3.196835e-01,1.669144e-05,5.226746e-05,5.226746e-07
3.231210e-01,1.483553e-05,4.680804e-05,4.680804e-07
3.265585e-01,1.310159e-05,4.255453e-05,4.255453e-07
3.299959e-01,1.171020e-05,3.846369e-05,3.846369e-07
3.334334e-01,1.040147e-05,3.333112e-05,3.333112e-07
3.368708e-01,9.164225e-06,2.953893e-05,2.953893e-07
3.403083e-01,8.105201e-06,2.614971e-05,2.614971e-07
3.437457e-01,7.182029e-06,2.304940e-05,2.304940e-07
3.471832e-01,6.283631e-06,2.138810e-05,2.138810e-07
3.506207e-01,5.661066e-06,1.970052e-05,1.970052e-07
3.540581e-01,5.104634e-06,1.859255e-05,1.859255e-07
3.574956e-01,4.595624e-06,1.805012e-05,1.805012e-07
