N_HI,b_param_km_s
1.578505e+13,7.897678e+01
1.037972e+14,5.759566e+01
2.686498e+13,2.744652e+01
1.248139e+13,7.897636e+01
4.300661e+13,3.465349e+01
2.998254e+13,3.189082e+01
2.731257e+14,8.000000e+01
2.731257e+14,8.000000e+01
2.731257e+14,8.000000e+01
5.148504e+13,4.360214e+01
1.397357e+13,3.298686e+01
5.115984e+13,3.693569e+01
1.350756e+13,7.897739e+01
1.481232e+14,7.321075e+01
1.414864e+13,7.897644e+01
1.702958e+13,5.000000e+00
5.917352e+15,8.000000e+01
5.237718e+13,5.158985e+01
4.154557e+13,3.243134e+01
1.924309e+14,4.852689e+01
1.726591e+13,4.999475e+00
1.344872e+13,7.899745e+01
6.423738e+13,6.864634e+01
6.423738e+13,4.999998e+00
1.079520e+13,7.899614e+01
1.979186e+13,7.896873e+01
3.732234e+13,3.387273e+01
5.576989e+13,4.876713e+01
2.947578e+14,8.000000e+01
2.947578e+14,8.000000e+01
7.665524e+13,4.240097e+01
2.455103e+13,7.899004e+01
6.567981e+13,3.927796e+01
1.271296e+13,7.896294e+01
4.427744e+13,7.897977e+01
3.578851e+13,3.183076e+01
2.165262e+13,7.899087e+01
4.937878e+13,4.999784e+00
4.937878e+13,5.000008e+00
8.627681e+13,4.762602e+01
3.077058e+14,8.000000e+01
1.547679e+14,4.558405e+01
1.250881e+15,8.000000e+01
1.250881e+15,8.000000e+01
9.371585e+13,5.417235e+01
4.209901e+13,3.351239e+01
4.759638e+13,4.041906e+01
2.440158e+13,7.898627e+01
1.612867e+13,7.899658e+01
5.234139e+14,8.000000e+01
5.234139e+14,8.000000e+01
2.086846e+13,7.071103e+01
5.538504e+13,3.579459e+01
5.708959e+13,3.891761e+01
6.350926e+13,3.543424e+01
1.470207e+13,7.898135e+01
1.976453e+13,7.710080e+01
3.591698e+14,8.000000e+01
1.041780e+13,1.499144e+01
2.589134e+13,2.384304e+01
1.213674e+13,7.899585e+01
1.368758e+13,7.899260e+01
1.212329e+13,7.899489e+01
1.438551e+13,7.890910e+01
1.742741e+13,7.899591e+01
2.830017e+13,3.074972e+01
1.969127e+14,8.000000e+01
5.022062e+14,8.000000e+01
9.422499e+13,4.480330e+01
4.751300e+13,4.144005e+01
3.169199e+13,2.698454e+01
2.616194e+14,5.879682e+01
5.882427e+13,3.957825e+01
6.174324e+13,3.927796e+01
4.632707e+13,4.342196e+01
1.830608e+13,7.899518e+01
2.335846e+13,7.899781e+01
8.472556e+13,5.369189e+01
1.319550e+13,7.899719e+01
1.584378e+14,5.663473e+01
1.948200e+13,7.894146e+01
3.687111e+13,3.165059e+01
3.098899e+13,7.895289e+01
1.603621e+13,7.899089e+01
4.777408e+14,8.000000e+01
5.566895e+13,6.191984e+01
4.698090e+15,8.000000e+01
5.451004e+13,3.219111e+01
6.604910e+13,4.576422e+01
2.360935e+18,8.000000e+01
1.751232e+14,4.888724e+01
1.749190e+14,5.315136e+01
6.560016e+13,3.531413e+01
2.940711e+14,5.819624e+01
3.558570e+13,3.086983e+01
2.082112e+13,7.897515e+01
1.146466e+14,4.390243e+01
1.793450e+13,7.899070e+01
1.157734e+13,7.899677e+01
8.086057e+13,4.552399e+01
5.200989e+14,8.000000e+01
4.529164e+13,4.101964e+01
2.047669e+13,2.234159e+01
6.356942e+13,3.453337e+01
3.452028e+13,2.960861e+01
5.137253e+13,2.099579e+01
2.880578e+13,2.852757e+01
4.861441e+13,3.159053e+01
1.097147e+13,7.898991e+01
1.905456e+13,7.898121e+01
1.352468e+13,7.899469e+01
6.854804e+13,5.831635e+01
1.722312e+13,7.894203e+01
2.143754e+15,7.255011e+01
3.526670e+13,3.014914e+01
1.050722e+13,7.899724e+01
2.509585e+13,3.495378e+01
1.846321e+13,7.811665e+01
