# n_pixels = 182780000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,6.904648e-01,4.346017e-04,2524063
3.000000e-02,2.000000e-02,4.000000e-02,1.318670e-01,1.899279e-04,482053
5.000000e-02,4.000000e-02,6.000000e-02,1.064009e-01,1.706056e-04,388959
7.000000e-02,6.000000e-02,8.000000e-02,9.310428e-02,1.595899e-04,340352
9.000000e-02,8.000000e-02,1.000000e-01,8.422639e-02,1.517906e-04,307898
1.100000e-01,1.000000e-01,1.200000e-01,8.209733e-02,1.498598e-04,300115
1.300000e-01,1.200000e-01,1.400000e-01,8.012118e-02,1.480452e-04,292891
1.500000e-01,1.400000e-01,1.600000e-01,7.835130e-02,1.464009e-04,286421
1.700000e-01,1.600000e-01,1.800000e-01,7.741657e-02,1.455250e-04,283004
1.900000e-01,1.800000e-01,2.000000e-01,7.675566e-02,1.449025e-04,280588
2.100000e-01,2.000000e-01,2.200000e-01,7.804929e-02,1.461185e-04,285317
2.300000e-01,2.200000e-01,2.400000e-01,7.803534e-02,1.461054e-04,285266
2.500000e-01,2.400000e-01,2.600000e-01,7.892959e-02,1.469402e-04,288535
2.700000e-01,2.600000e-01,2.800000e-01,8.067431e-02,1.485553e-04,294913
2.900000e-01,2.800000e-01,3.000000e-01,8.260258e-02,1.503202e-04,301962
3.100000e-01,3.000000e-01,3.200000e-01,8.500492e-02,1.524905e-04,310744
3.300000e-01,3.200000e-01,3.400000e-01,8.778860e-02,1.549672e-04,320920
3.500000e-01,3.400000e-01,3.600000e-01,8.891153e-02,1.559551e-04,325025
3.700000e-01,3.600000e-01,3.800000e-01,9.142083e-02,1.581406e-04,334198
3.900000e-01,3.800000e-01,4.000000e-01,9.525905e-02,1.614261e-04,348229
4.100000e-01,4.000000e-01,4.200000e-01,9.896515e-02,1.645363e-04,361777
4.300000e-01,4.200000e-01,4.400000e-01,1.045366e-01,1.691044e-04,382144
4.500000e-01,4.400000e-01,4.600000e-01,1.087086e-01,1.724458e-04,397395
4.700000e-01,4.600000e-01,4.800000e-01,1.129593e-01,1.757849e-04,412934
4.900000e-01,4.800000e-01,5.000000e-01,1.184963e-01,1.800417e-04,433175
5.100000e-01,5.000000e-01,5.200000e-01,1.245240e-01,1.845641e-04,455210
5.300000e-01,5.200000e-01,5.400000e-01,1.316104e-01,1.897430e-04,481115
5.500000e-01,5.400000e-01,5.600000e-01,1.383581e-01,1.945463e-04,505782
5.700000e-01,5.600000e-01,5.800000e-01,1.473506e-01,2.007690e-04,538655
5.900000e-01,5.800000e-01,6.000000e-01,1.546715e-01,2.056960e-04,565417
6.100000e-01,6.000000e-01,6.200000e-01,1.640847e-01,2.118628e-04,599828
6.300000e-01,6.200000e-01,6.400000e-01,1.774010e-01,2.202920e-04,648507
6.500000e-01,6.400000e-01,6.600000e-01,1.912942e-01,2.287555e-04,699295
6.700000e-01,6.600000e-01,6.800000e-01,2.059476e-01,2.373553e-04,752862
6.900000e-01,6.800000e-01,7.000000e-01,2.257052e-01,2.484800e-04,825088
7.100000e-01,7.000000e-01,7.200000e-01,2.498895e-01,2.614536e-04,913496
7.300000e-01,7.200000e-01,7.400000e-01,2.744378e-01,2.739950e-04,1003235
7.500000e-01,7.400000e-01,7.600000e-01,3.029544e-01,2.878785e-04,1107480
7.700000e-01,7.600000e-01,7.800000e-01,3.395175e-01,3.047556e-04,1241140
7.900000e-01,7.800000e-01,8.000000e-01,3.915956e-01,3.272952e-04,1431517
8.100000e-01,8.000000e-01,8.200000e-01,4.522847e-01,3.517439e-04,1653372
8.300000e-01,8.200000e-01,8.400000e-01,5.365193e-01,3.831011e-04,1961300
8.500000e-01,8.400000e-01,8.600000e-01,6.546302e-01,4.231737e-04,2393066
8.700000e-01,8.600000e-01,8.800000e-01,8.164703e-01,4.725969e-04,2984689
8.900000e-01,8.800000e-01,9.000000e-01,1.054526e+00,5.370928e-04,3854926
9.100000e-01,9.000000e-01,9.200000e-01,1.433639e+00,6.262396e-04,5240810
9.300000e-01,9.200000e-01,9.400000e-01,2.133235e+00,7.639061e-04,7798253
9.500000e-01,9.400000e-01,9.600000e-01,3.575231e+00,9.889463e-04,13069615
9.700000e-01,9.600000e-01,9.800000e-01,7.727656e+00,1.453934e-03,28249220
9.900000e-01,9.800000e-01,1.000000e+00,2.550532e+01,2.641411e-03,93237244
