k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.281501e+01,1.756354e+02,1.756354e+00,1.895684e+01,1.285303e+02,1.285303e+00
2.541020e-03,1.907612e+01,2.331395e+01,2.331395e-01,9.520783e+00,1.588611e+01,1.588611e-01
5.082039e-03,1.729469e+01,1.770571e+01,1.770571e-01,8.115075e+00,1.010403e+01,1.010403e-01
7.623059e-03,1.285629e+01,1.410100e+01,1.410100e-01,6.277644e+00,7.864747e+00,7.864747e-02
1.016408e-02,1.147944e+01,1.226865e+01,1.226865e-01,5.613469e+00,6.814999e+00,6.814999e-02
1.270510e-02,9.706300e+00,1.050834e+01,1.050834e-01,4.824841e+00,5.804178e+00,5.804178e-02
1.524612e-02,8.544631e+00,8.824036e+00,8.824036e-02,4.234069e+00,4.875764e+00,4.875764e-02
1.778714e-02,7.394903e+00,7.749203e+00,7.749203e-02,3.708258e+00,4.339197e+00,4.339197e-02
2.032816e-02,6.498981e+00,6.993522e+00,6.993522e-02,3.248614e+00,3.777482e+00,3.777482e-02
2.286918e-02,5.467993e+00,5.786116e+00,5.786116e-02,2.746321e+00,3.161140e+00,3.161140e-02
2.541020e-02,4.885786e+00,5.125608e+00,5.125608e-02,2.445375e+00,2.741053e+00,2.741053e-02
2.795122e-02,4.378406e+00,4.591183e+00,4.591183e-02,2.182513e+00,2.468037e+00,2.468037e-02
3.049224e-02,3.859768e+00,4.088918e+00,4.088918e-02,1.922587e+00,2.166085e+00,2.166085e-02
3.303325e-02,3.373287e+00,3.561847e+00,3.561847e-02,1.672103e+00,1.864085e+00,1.864085e-02
3.557427e-02,2.901424e+00,3.140844e+00,3.140844e-02,1.432469e+00,1.652838e+00,1.652838e-02
3.811529e-02,2.569606e+00,2.712275e+00,2.712275e-02,1.263039e+00,1.433039e+00,1.433039e-02
