N_HI,b_param_km_s
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
1.339799e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
4.543826e+17,8.000000e+01
