k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.065978e+02,1.903308e+02,1.903308e+00,3.963982e+01,9.462666e+01,9.462666e-01
2.137918e-03,1.092323e+02,1.072200e+02,1.072200e+00,4.327386e+01,4.421150e+01,4.421150e-01
4.275836e-03,9.961938e+01,9.857509e+01,9.857509e-01,3.872322e+01,3.745076e+01,3.745076e-01
6.413753e-03,8.019990e+01,8.140528e+01,8.140528e-01,3.091049e+01,3.090763e+01,3.090763e-01
8.551671e-03,6.972726e+01,6.800535e+01,6.800535e-01,2.733427e+01,2.634763e+01,2.634763e-01
1.068959e-02,5.990420e+01,5.699435e+01,5.699435e-01,2.387726e+01,2.298520e+01,2.298520e-01
1.282751e-02,5.477564e+01,5.402229e+01,5.402229e-01,2.215448e+01,2.203646e+01,2.203646e-01
1.496542e-02,4.826621e+01,4.770911e+01,4.770911e-01,1.943787e+01,1.919071e+01,1.919071e-01
1.710334e-02,4.379233e+01,4.391621e+01,4.391621e-01,1.811653e+01,1.804993e+01,1.804993e-01
1.924126e-02,3.802215e+01,3.725203e+01,3.725203e-01,1.572555e+01,1.527920e+01,1.527920e-01
2.137918e-02,3.358652e+01,3.390456e+01,3.390456e-01,1.405882e+01,1.402675e+01,1.402675e-01
2.351710e-02,3.131347e+01,3.048441e+01,3.048441e-01,1.317032e+01,1.278802e+01,1.278802e-01
2.565501e-02,2.709186e+01,2.730694e+01,2.730694e-01,1.161193e+01,1.177522e+01,1.177522e-01
2.779293e-02,2.469528e+01,2.528436e+01,2.528436e-01,1.063388e+01,1.077135e+01,1.077135e-01
2.993085e-02,2.265339e+01,2.252731e+01,2.252731e-01,9.792000e+00,9.595697e+00,9.595697e-02
3.206877e-02,2.050845e+01,2.092359e+01,2.092359e-01,8.909941e+00,8.972162e+00,8.972162e-02
3.420668e-02,1.839272e+01,1.917052e+01,1.917052e-01,8.088005e+00,8.305938e+00,8.305938e-02
3.634460e-02,1.637278e+01,1.685900e+01,1.685900e-01,7.287087e+00,7.384671e+00,7.384671e-02
3.848252e-02,1.513239e+01,1.546321e+01,1.546321e-01,6.629390e+00,6.734873e+00,6.734873e-02
4.062044e-02,1.355828e+01,1.378872e+01,1.378872e-01,6.055904e+00,6.051396e+00,6.051396e-02
4.275836e-02,1.233207e+01,1.266950e+01,1.266950e-01,5.593343e+00,5.650492e+00,5.650492e-02
4.489627e-02,1.106576e+01,1.135155e+01,1.135155e-01,4.947984e+00,4.928881e+00,4.928881e-02
4.703419e-02,9.832918e+00,1.011686e+01,1.011686e-01,4.465298e+00,4.457458e+00,4.457458e-02
4.917211e-02,8.793907e+00,9.013822e+00,9.013822e-02,4.071296e+00,4.131128e+00,4.131128e-02
5.131003e-02,7.859523e+00,8.129048e+00,8.129048e-02,3.637641e+00,3.705704e+00,3.705704e-02
5.344794e-02,7.116169e+00,7.387125e+00,7.387125e-02,3.395923e+00,3.457784e+00,3.457784e-02
5.558586e-02,6.439350e+00,6.717739e+00,6.717739e-02,3.011096e+00,3.023392e+00,3.023392e-02
5.772378e-02,5.823074e+00,6.118271e+00,6.118271e-02,2.749435e+00,2.791180e+00,2.791180e-02
5.986170e-02,5.127014e+00,5.321947e+00,5.321947e-02,2.511992e+00,2.553609e+00,2.553609e-02
6.199962e-02,4.514444e+00,4.635859e+00,4.635859e-02,2.179023e+00,2.194197e+00,2.194197e-02
6.413753e-02,4.149798e+00,4.289996e+00,4.289996e-02,2.022559e+00,2.081897e+00,2.081897e-02
6.627545e-02,3.689987e+00,3.814136e+00,3.814136e-02,1.830628e+00,1.870974e+00,1.870974e-02
6.841337e-02,3.350542e+00,3.523099e+00,3.523099e-02,1.648017e+00,1.695111e+00,1.695111e-02
7.055129e-02,3.020433e+00,3.159031e+00,3.159031e-02,1.482232e+00,1.502088e+00,1.502088e-02
7.268920e-02,2.676659e+00,2.793602e+00,2.793602e-02,1.354201e+00,1.360385e+00,1.360385e-02
7.482712e-02,2.391431e+00,2.518189e+00,2.518189e-02,1.211299e+00,1.252007e+00,1.252007e-02
7.696504e-02,2.145072e+00,2.228162e+00,2.228162e-02,1.081206e+00,1.085653e+00,1.085653e-02
7.910296e-02,1.971659e+00,2.072223e+00,2.072223e-02,9.886826e-01,1.013823e+00,1.013823e-02
