# n_sightlines = 10000
# X = 1.333354e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.333354e-01
# redshift = 2.998646
# n_absorbers = 330000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.737270
# beta_fit_err = 0.077039
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,2.338725e-12,18239,1.731724e-14,2.000000e-01,1.292447e+13
1.331141e+01,3.225136e-12,39863,1.615337e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.908966e-12,56985,1.218592e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.891026e-12,58711,7.804370e-15,2.000000e-01,5.145323e+13
1.391141e+01,9.950122e-13,48961,4.496797e-15,2.000000e-01,8.154787e+13
1.411141e+01,4.700787e-13,36660,2.455129e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.030567e-13,25098,1.281733e-15,2.000000e-01,2.048390e+14
1.451141e+01,8.299882e-14,16259,6.509161e-16,2.000000e-01,3.246479e+14
1.471141e+01,3.202225e-14,9942,3.211552e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.185414e-14,5833,1.552116e-16,2.000000e-01,8.154787e+14
1.511141e+01,4.391761e-15,3425,7.504269e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.543677e-15,1908,3.534006e-17,2.000000e-01,2.048390e+15
1.551141e+01,5.707158e-16,1118,1.706864e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.164449e-16,672,8.349544e-18,2.000000e-01,5.145323e+15
1.591141e+01,8.982565e-17,442,4.272571e-18,2.000000e-01,8.154787e+15
1.611141e+01,3.410827e-17,266,2.091312e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.496752e-17,185,1.100434e-18,2.000000e-01,2.048390e+16
1.651141e+01,6.687278e-18,131,5.842702e-19,2.000000e-01,3.246479e+16
1.671141e+01,3.285325e-18,102,3.252956e-19,2.000000e-01,5.145323e+16
1.691141e+01,1.280320e-18,63,1.613052e-19,2.000000e-01,8.154787e+16
1.711141e+01,5.898423e-19,46,8.696751e-20,2.000000e-01,1.292447e+17
1.731141e+01,3.317126e-19,41,5.180480e-20,2.000000e-01,2.048390e+17
1.751141e+01,1.429342e-19,28,2.701202e-20,2.000000e-01,3.246479e+17
1.771141e+01,8.374357e-20,26,1.642346e-20,2.000000e-01,5.145323e+17
1.791141e+01,2.641931e-20,13,7.327398e-21,2.000000e-01,8.154787e+17
1.811141e+01,2.051626e-20,16,5.129064e-21,2.000000e-01,1.292447e+18
1.831141e+01,1.132677e-20,14,3.027207e-21,2.000000e-01,2.048390e+18
1.851141e+01,7.657189e-21,15,1.977078e-21,2.000000e-01,3.246479e+18
1.871141e+01,2.898816e-21,9,9.662719e-22,2.000000e-01,5.145323e+18
1.891141e+01,1.422578e-21,7,5.376840e-22,2.000000e-01,8.154787e+18
1.911141e+01,1.410493e-21,11,4.252795e-22,2.000000e-01,1.292447e+19
1.931141e+01,3.236220e-22,4,1.618110e-22,2.000000e-01,2.048390e+19
1.951141e+01,6.125751e-22,12,1.768352e-22,2.000000e-01,3.246479e+19
1.971141e+01,2.576725e-22,8,9.110099e-23,2.000000e-01,5.145323e+19
1.991141e+01,4.064509e-23,2,2.874042e-23,2.000000e-01,8.154787e+19
2.011141e+01,6.411330e-23,5,2.867234e-23,2.000000e-01,1.292447e+20
2.031141e+01,2.427165e-23,3,1.401325e-23,2.000000e-01,2.048390e+20
2.051141e+01,2.041917e-23,4,1.020959e-23,2.000000e-01,3.246479e+20
2.071141e+01,1.288363e-23,4,6.441813e-24,2.000000e-01,5.145323e+20
2.091141e+01,4.064509e-24,2,2.874042e-24,2.000000e-01,8.154787e+20
2.111141e+01,3.846798e-24,3,2.220950e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,5.104793e-25,1,5.104793e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
