k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,7.195339e+01,1.162611e+02,1.162611e+00,1.702178e+01,4.652928e+01,4.652928e-01
3.721215e-03,8.206518e+01,7.805530e+01,7.805530e-01,2.016737e+01,2.175671e+01,2.175671e-01
7.442429e-03,6.931804e+01,6.697200e+01,6.697200e-01,1.668130e+01,1.665049e+01,1.665049e-01
1.116364e-02,5.151351e+01,5.028446e+01,5.028446e-01,1.262570e+01,1.250447e+01,1.250447e-01
1.488486e-02,4.200968e+01,4.069019e+01,4.069019e-01,1.080052e+01,1.060699e+01,1.060699e-01
1.860607e-02,3.495541e+01,3.429415e+01,3.429415e-01,9.225473e+00,9.503268e+00,9.503268e-02
2.232729e-02,3.036980e+01,2.975345e+01,2.975345e-01,8.091706e+00,8.396470e+00,8.396470e-02
2.604850e-02,2.526312e+01,2.489447e+01,2.489447e-01,6.810814e+00,6.931350e+00,6.931350e-02
2.976972e-02,2.257048e+01,2.297022e+01,2.297022e-01,6.152327e+00,6.280959e+00,6.280959e-02
3.349093e-02,1.828674e+01,1.797478e+01,1.797478e-01,5.036157e+00,4.999384e+00,4.999384e-02
3.721215e-02,1.568395e+01,1.610277e+01,1.610277e-01,4.293566e+00,4.361030e+00,4.361030e-02
4.093336e-02,1.374411e+01,1.365710e+01,1.365710e-01,3.755155e+00,3.807468e+00,3.807468e-02
4.465458e-02,1.173441e+01,1.186146e+01,1.186146e-01,3.218763e+00,3.349784e+00,3.349784e-02
4.837579e-02,9.941149e+00,1.016680e+01,1.016680e-01,2.741454e+00,2.808512e+00,2.808512e-02
5.209700e-02,8.428339e+00,8.464896e+00,8.464896e-02,2.315195e+00,2.313410e+00,2.313410e-02
5.581822e-02,7.196390e+00,7.416073e+00,7.416073e-02,2.064537e+00,2.084674e+00,2.084674e-02
5.953943e-02,6.083879e+00,6.350546e+00,6.350546e-02,1.709146e+00,1.787935e+00,1.787935e-02
6.326065e-02,5.255886e+00,5.488352e+00,5.488352e-02,1.459847e+00,1.483338e+00,1.483338e-02
6.698186e-02,4.453099e+00,4.634496e+00,4.634496e-02,1.189012e+00,1.187816e+00,1.187816e-02
7.070308e-02,3.745476e+00,3.837463e+00,3.837463e-02,1.012390e+00,1.026799e+00,1.026799e-02
7.442429e-02,3.168880e+00,3.313482e+00,3.313482e-02,8.782848e-01,8.805471e-01,8.805471e-03
7.814551e-02,2.729246e+00,2.848127e+00,2.848127e-02,7.197353e-01,7.252895e-01,7.252895e-03
8.186672e-02,2.286591e+00,2.402485e+00,2.402485e-02,6.066619e-01,6.097780e-01,6.097780e-03
8.558794e-02,1.938593e+00,1.991093e+00,1.991093e-02,5.075028e-01,5.048631e-01,5.048631e-03
8.930915e-02,1.626017e+00,1.653681e+00,1.653681e-02,4.276046e-01,4.310685e-01,4.310685e-03
9.303037e-02,1.401746e+00,1.429632e+00,1.429632e-02,3.520806e-01,3.580263e-01,3.580263e-03
9.675158e-02,1.182653e+00,1.221098e+00,1.221098e-02,2.919210e-01,2.959951e-01,2.959951e-03
1.004728e-01,1.037522e+00,1.067992e+00,1.067992e-02,2.506885e-01,2.510616e-01,2.510616e-03
1.041940e-01,8.566034e-01,8.758698e-01,8.758698e-03,2.053011e-01,2.107739e-01,2.107739e-03
1.079152e-01,7.513010e-01,7.582725e-01,7.582725e-03,1.757025e-01,1.756944e-01,1.756944e-03
1.116364e-01,6.363094e-01,6.672828e-01,6.672828e-03,1.442882e-01,1.484627e-01,1.484627e-03
1.153577e-01,5.430417e-01,5.613013e-01,5.613013e-03,1.240563e-01,1.263960e-01,1.263960e-03
1.190789e-01,4.759161e-01,4.884637e-01,4.884637e-03,1.013248e-01,1.040374e-01,1.040374e-03
1.228001e-01,4.216952e-01,4.344187e-01,4.344187e-03,8.675093e-02,9.060628e-02,9.060628e-04
1.265213e-01,3.629490e-01,3.757132e-01,3.757132e-03,7.293557e-02,7.469815e-02,7.469815e-04
