statistic,value
mean_flux,0.3570890748945154
median_flux,0.35077911615371704
std_flux,0.28046854594834225
min_flux,2.9382650407717056e-39
max_flux,0.9700478911399841
mean_tau,944.3484075753801
median_tau,1.0475986003875732
effective_tau,1.029770018816372
deep_absorption_frac,0.2855228855721393
moderate_absorption_frac,0.3545005508173419
weak_absorption_frac,0.35997656361051883
tau_eff_err,0.0029087489611965335
tau_eff_std,0.29087489611965334
mean_flux_err,0.0007371478802680853
mean_flux_std,0.07371478802680853
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.2032533676742131
tau_eff_H_total,
hi_fraction_eff,
