# n_pixels = 250000000
# n_pixels_in_grid = 111545826
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 9.312000e-06
# frac_tau_underflow = 5.532639e-01
# frac_tau_overflow = 5.435280e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.769276e-01,2.891041e-04,7221919
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.330351e-01,2.808189e-04,6813917
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.966799e-01,2.737667e-04,6475978
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.619237e-01,2.668504e-04,6152902
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.284356e-01,2.600126e-04,5841614
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.009562e-01,2.542643e-04,5586180
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.735036e-01,2.483888e-04,5330994
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.508873e-01,2.434419e-04,5120765
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.238357e-01,2.373895e-04,4869307
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.957259e-01,2.309323e-04,4608013
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.678913e-01,2.243554e-04,4349277
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.482371e-01,2.195927e-04,4166581
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.267075e-01,2.142541e-04,3966453
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.004955e-01,2.075691e-04,3722800
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.772347e-01,2.014512e-04,3506580
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.564860e-01,1.958327e-04,3313710
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.328021e-01,1.892156e-04,3093557
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.094359e-01,1.824523e-04,2876357
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.870297e-01,1.757225e-04,2668080
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.660403e-01,1.691756e-04,2472974
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.440781e-01,1.620423e-04,2268824
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.228205e-01,1.548252e-04,2071225
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.026048e-01,1.476348e-04,1883310
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.821165e-01,1.399712e-04,1692861
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.660603e-01,1.336586e-04,1543611
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.470098e-01,1.257584e-04,1366527
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.325168e-01,1.193987e-04,1231808
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.162101e-01,1.118113e-04,1080229
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.045210e-01,1.060390e-04,971573
-5.416667e-01,-5.833333e-01,-5.000000e-01,9.226253e-02,9.962690e-05,857625
-4.583333e-01,-5.000000e-01,-4.166667e-01,8.218312e-02,9.402758e-05,763932
-3.750000e-01,-4.166667e-01,-3.333333e-01,7.164467e-02,8.779219e-05,665972
-2.916667e-01,-3.333333e-01,-2.500000e-01,6.007647e-02,8.039262e-05,558440
-2.083333e-01,-2.500000e-01,-1.666667e-01,4.967035e-02,7.309919e-05,461710
-1.250000e-01,-1.666667e-01,-8.333333e-02,4.086102e-02,6.630077e-05,379823
-4.166667e-02,-8.333333e-02,0.000000e+00,3.358394e-02,6.010765e-05,312179
4.166667e-02,0.000000e+00,8.333333e-02,2.799639e-02,5.488011e-05,260240
1.250000e-01,8.333333e-02,1.666667e-01,2.137199e-02,4.794976e-05,198663
2.083333e-01,1.666667e-01,2.500000e-01,1.691402e-02,4.265671e-05,157224
2.916667e-01,2.500000e-01,3.333333e-01,1.292068e-02,3.728264e-05,120104
3.750000e-01,3.333333e-01,4.166667e-01,1.012653e-02,3.300610e-05,94131
4.583333e-01,4.166667e-01,5.000000e-01,8.051113e-03,2.943011e-05,74839
5.416667e-01,5.000000e-01,5.833333e-01,6.354590e-03,2.614615e-05,59069
6.250000e-01,5.833333e-01,6.666667e-01,4.798781e-03,2.272110e-05,44607
7.083333e-01,6.666667e-01,7.500000e-01,4.098979e-03,2.099915e-05,38102
7.916667e-01,7.500000e-01,8.333333e-01,3.695342e-03,1.993845e-05,34350
8.750000e-01,8.333333e-01,9.166667e-01,3.062454e-03,1.815093e-05,28467
9.583333e-01,9.166667e-01,1.000000e+00,2.708196e-03,1.706884e-05,25174
1.041667e+00,1.000000e+00,1.083333e+00,2.296061e-03,1.571649e-05,21343
1.125000e+00,1.083333e+00,1.166667e+00,2.053900e-03,1.486461e-05,19092
1.208333e+00,1.166667e+00,1.250000e+00,1.785275e-03,1.385851e-05,16595
1.291667e+00,1.250000e+00,1.333333e+00,1.470606e-03,1.257802e-05,13670
1.375000e+00,1.333333e+00,1.416667e+00,1.349042e-03,1.204694e-05,12540
1.458333e+00,1.416667e+00,1.500000e+00,1.339683e-03,1.200508e-05,12453
1.541667e+00,1.500000e+00,1.583333e+00,1.213277e-03,1.142468e-05,11278
1.625000e+00,1.583333e+00,1.666667e+00,9.361534e-04,1.003546e-05,8702
1.708333e+00,1.666667e+00,1.750000e+00,8.397625e-04,9.504783e-06,7806
1.791667e+00,1.750000e+00,1.833333e+00,7.447701e-04,8.951073e-06,6923
1.875000e+00,1.833333e+00,1.916667e+00,7.330440e-04,8.880328e-06,6814
1.958333e+00,1.916667e+00,2.000000e+00,6.490247e-04,8.355926e-06,6033
