# n_sightlines = 10000
# X = 8.339103e-03 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 8.339103e-03
# redshift = 0.000000
# n_absorbers = 500000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 2.280113
# beta_fit_err = 0.070805
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,6.894948e-12,3363,1.188961e-13,2.000000e-01,1.292447e+13
1.331141e+01,3.043870e-12,2353,6.275020e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.264316e-12,1549,3.212402e-14,2.000000e-01,3.246479e+13
1.371141e+01,5.191163e-13,1008,1.635063e-14,2.000000e-01,5.145323e+13
1.391141e+01,1.806670e-13,556,7.661989e-15,2.000000e-01,8.154787e+13
1.411141e+01,6.109707e-14,298,3.539258e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.823993e-14,141,1.536079e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.570799e-15,56,6.107987e-16,2.000000e-01,3.246479e+14
1.471141e+01,2.729480e-15,53,3.749230e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.039810e-15,32,1.838142e-16,2.000000e-01,8.154787e+14
1.511141e+01,5.125593e-16,25,1.025119e-16,2.000000e-01,1.292447e+15
1.531141e+01,3.104669e-16,24,6.337380e-17,2.000000e-01,2.048390e+15
1.551141e+01,7.345927e-17,9,2.448642e-17,2.000000e-01,3.246479e+15
1.571141e+01,5.664959e-17,11,1.708050e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.599526e-17,8,9.190711e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.460285e-17,12,7.102230e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.422973e-17,11,4.290426e-18,2.000000e-01,2.048390e+16
1.651141e+01,4.897285e-18,6,1.999308e-18,2.000000e-01,3.246479e+16
1.671141e+01,3.604974e-18,7,1.362552e-18,2.000000e-01,5.145323e+16
1.691141e+01,3.574348e-18,11,1.077706e-18,2.000000e-01,8.154787e+16
1.711141e+01,4.100475e-19,2,2.899473e-19,2.000000e-01,1.292447e+17
1.731141e+01,9.055286e-19,7,3.422576e-19,2.000000e-01,2.048390e+17
1.751141e+01,1.632428e-19,2,1.154301e-19,2.000000e-01,3.246479e+17
1.771141e+01,1.544989e-19,3,8.919998e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.949644e-19,6,7.959389e-20,2.000000e-01,8.154787e+17
1.811141e+01,1.025119e-19,5,4.584470e-20,2.000000e-01,1.292447e+18
1.831141e+01,3.880837e-20,3,2.240602e-20,2.000000e-01,2.048390e+18
1.851141e+01,8.162142e-21,1,8.162142e-21,2.000000e-01,3.246479e+18
1.871141e+01,4.119971e-20,8,1.456630e-20,2.000000e-01,5.145323e+18
1.891141e+01,1.299763e-20,4,6.498814e-21,2.000000e-01,8.154787e+18
1.911141e+01,6.150712e-21,3,3.551115e-21,2.000000e-01,1.292447e+19
1.931141e+01,3.880837e-21,3,2.240602e-21,2.000000e-01,2.048390e+19
1.951141e+01,4.897285e-21,6,1.999308e-21,2.000000e-01,3.246479e+19
1.971141e+01,3.089978e-21,6,1.261478e-21,2.000000e-01,5.145323e+19
1.991141e+01,9.748221e-22,3,5.628138e-22,2.000000e-01,8.154787e+19
2.011141e+01,2.050237e-22,1,2.050237e-22,2.000000e-01,1.292447e+20
2.031141e+01,5.174449e-22,4,2.587225e-22,2.000000e-01,2.048390e+20
2.051141e+01,3.264857e-22,4,1.632428e-22,2.000000e-01,3.246479e+20
2.071141e+01,1.029993e-22,2,7.283148e-23,2.000000e-01,5.145323e+20
2.091141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
