statistic,value
mean_flux,0.41470163164153334
median_flux,0.4410361647605896
std_flux,0.3119714127752078
min_flux,2.9382650407717056e-39
max_flux,0.9975531101226807
mean_tau,1854.8938268125555
median_tau,0.8186283707618713
effective_tau,0.8801959772269717
deep_absorption_frac,0.2694983812276824
moderate_absorption_frac,0.27770759054582556
weak_absorption_frac,0.4527940282264921
tau_eff_err,0.0022364380747276905
tau_eff_std,0.22364380747276905
mean_flux_err,0.000739467677633009
mean_flux_std,0.0739467677633009
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4559227508227793
tau_eff_H_total,473.6135053764847
hi_fraction_eff,0.001858468912885352
