# n_sightlines = 10000
# X = 1.685806e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.685806e-01
# redshift = 3.496184
# n_absorbers = 580000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.665199
# beta_fit_err = 0.047351
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,5.643112e-12,55642,2.392309e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.256121e-12,82139,1.833963e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.677020e-12,91071,1.218445e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.154302e-12,84565,7.408175e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.105935e-12,68804,4.216215e-15,2.000000e-01,8.154787e+13
1.411141e+01,5.240887e-13,51676,2.305475e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.357796e-13,36846,1.228319e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.054805e-13,26125,6.525955e-16,2.000000e-01,3.246479e+14
1.471141e+01,4.444896e-14,17448,3.365028e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.819061e-14,11317,1.709943e-16,2.000000e-01,8.154787e+14
1.511141e+01,7.304139e-15,7202,8.606815e-17,2.000000e-01,1.292447e+15
1.531141e+01,2.864217e-15,4476,4.281155e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.155945e-15,2863,2.160362e-17,2.000000e-01,3.246479e+15
1.571141e+01,4.651753e-16,1826,1.088595e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.977065e-16,1230,5.637265e-18,2.000000e-01,8.154787e+15
1.611141e+01,8.965369e-17,884,3.015380e-18,2.000000e-01,1.292447e+16
1.631141e+01,3.852232e-17,602,1.570052e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.970315e-17,488,8.919198e-19,2.000000e-01,3.246479e+16
1.671141e+01,1.026647e-17,403,5.114091e-19,2.000000e-01,5.145323e+16
1.691141e+01,4.436342e-18,276,2.670364e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.505030e-18,247,1.593912e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.203023e-18,188,8.773944e-20,2.000000e-01,2.048390e+17
1.751141e+01,6.096672e-19,151,4.961402e-20,2.000000e-01,3.246479e+17
1.771141e+01,3.388188e-19,133,2.937932e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.285896e-19,80,1.437676e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.113456e-20,80,9.071120e-21,2.000000e-01,1.292447e+18
1.831141e+01,5.759150e-20,90,6.070678e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.705146e-20,67,3.304862e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.579456e-20,62,2.005911e-21,2.000000e-01,5.145323e+18
1.891141e+01,7.715377e-21,48,1.113619e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.665237e-21,46,6.878517e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.751594e-21,43,4.196142e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.695763e-21,42,2.616619e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.069954e-21,42,1.650975e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.339900e-22,27,8.352141e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.245383e-22,32,5.737080e-23,2.000000e-01,1.292447e+20
2.031141e+01,2.047698e-22,32,3.619853e-23,2.000000e-01,2.048390e+20
2.051141e+01,8.075063e-23,20,1.805639e-23,2.000000e-01,3.246479e+20
2.071141e+01,5.095020e-23,20,1.139281e-23,2.000000e-01,5.145323e+20
2.091141e+01,1.125159e-23,7,4.252702e-24,2.000000e-01,8.154787e+20
2.111141e+01,1.014182e-24,1,1.014182e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.279811e-24,2,9.049632e-25,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
