N_HI,b_param_km_s
1.196032e+14,5.795482e+01
5.944202e+13,4.083863e+01
2.161823e+13,7.891300e+01
4.013113e+13,7.899741e+01
4.013113e+13,7.899176e+01
1.838081e+13,7.899828e+01
1.740936e+13,7.896285e+01
1.309844e+14,8.000000e+01
1.181638e+14,8.000000e+01
1.410782e+15,8.000000e+01
3.447002e+13,2.960801e+01
2.745874e+14,8.000000e+01
2.745874e+14,8.000000e+01
5.955152e+13,5.909590e+01
4.125938e+13,3.321142e+01
1.420194e+14,5.116840e+01
1.755637e+13,7.899791e+01
1.755000e+13,7.265069e+01
4.639929e+14,8.000000e+01
4.639929e+14,8.000000e+01
4.639929e+14,8.000000e+01
1.613296e+13,7.898955e+01
6.079892e+15,8.000000e+01
1.210648e+14,7.783362e+01
2.313599e+13,7.890671e+01
4.076891e+13,3.975761e+01
4.130633e+13,7.899665e+01
1.983917e+13,7.899566e+01
3.146218e+13,2.936778e+01
5.185901e+13,4.240011e+01
1.966971e+13,7.897440e+01
3.173891e+15,8.000000e+01
3.173891e+15,8.000000e+01
3.173891e+15,8.000000e+01
7.908087e+13,4.227999e+01
9.559888e+13,4.203977e+01
4.171952e+13,7.895394e+01
2.742809e+13,2.684539e+01
4.548315e+13,5.393101e+01
1.409443e+14,4.804545e+01
2.911568e+13,3.038875e+01
6.768116e+13,4.999862e+00
1.844632e+13,7.896685e+01
3.763902e+13,2.990829e+01
1.057049e+15,8.000000e+01
1.057049e+15,8.000000e+01
5.234062e+13,7.894327e+01
4.452796e+13,4.011795e+01
2.219257e+13,7.899325e+01
3.781077e+13,3.591397e+01
2.914583e+13,7.897051e+01
2.442609e+14,8.000000e+01
2.442609e+14,8.000000e+01
2.442609e+14,8.000000e+01
4.054777e+13,2.996835e+01
4.552580e+14,8.000000e+01
4.552580e+14,8.000000e+01
2.527261e+13,7.890843e+01
6.386362e+13,4.276045e+01
2.496986e+13,2.520191e+01
3.838396e+13,3.261085e+01
1.644533e+14,4.660408e+01
9.556601e+14,8.000000e+01
9.556601e+14,8.000000e+01
1.374430e+13,7.899858e+01
3.305373e+13,3.134965e+01
2.704564e+13,4.999988e+00
1.532727e+14,5.597295e+01
1.063191e+14,5.000019e+00
1.063191e+14,8.000000e+01
5.024808e+13,5.639334e+01
3.423046e+14,8.000000e+01
3.423046e+14,8.000000e+01
1.094293e+14,8.000000e+01
1.094293e+14,7.899465e+01
2.753815e+13,2.576437e+01
4.328529e+14,8.000000e+01
4.328529e+14,8.000000e+01
3.821482e+13,3.519329e+01
2.352769e+13,7.899564e+01
1.016484e+13,7.896831e+01
7.166977e+13,4.492249e+01
2.362347e+13,7.899475e+01
1.445677e+13,7.893565e+01
7.882172e+15,8.000000e+01
7.882172e+15,8.000000e+01
6.388608e+13,7.898186e+01
2.863531e+13,2.972812e+01
5.425446e+13,5.056783e+01
1.514353e+13,7.896959e+01
1.548312e+14,4.840579e+01
1.715735e+14,5.266982e+01
2.318065e+14,6.900527e+01
3.701121e+13,5.000152e+00
2.877428e+13,2.750602e+01
1.896046e+14,8.000000e+01
3.376918e+13,7.895057e+01
5.226762e+13,4.293938e+01
5.571321e+13,3.465278e+01
3.914049e+13,3.807602e+01
1.816660e+13,7.899814e+01
1.934199e+13,7.899494e+01
2.931020e+13,7.899514e+01
2.103674e+13,7.899686e+01
1.496062e+14,8.000000e+01
1.259555e+14,6.372027e+01
2.637798e+13,2.696551e+01
1.890622e+13,4.999755e+00
2.003354e+18,8.000000e+01
2.003354e+18,8.000000e+01
2.003354e+18,8.000000e+01
1.477528e+13,7.899734e+01
1.750482e+13,7.896118e+01
3.518309e+13,7.897841e+01
3.193820e+13,3.056892e+01
3.079230e+13,7.896217e+01
1.608020e+15,8.000000e+01
1.608020e+15,8.000000e+01
1.769526e+13,7.898717e+01
6.587346e+14,8.000000e+01
1.448387e+13,7.899750e+01
2.153784e+14,7.903476e+01
4.469719e+13,3.219045e+01
1.868733e+13,7.899812e+01
1.087061e+14,4.324090e+01
2.541179e+13,7.899552e+01
7.387323e+13,5.711403e+01
8.344929e+13,7.717300e+01
1.442118e+13,7.899594e+01
2.836585e+19,8.000000e+01
2.836585e+19,8.000000e+01
2.079276e+13,4.719521e+01
1.737569e+15,8.000000e+01
6.142257e+13,3.909698e+01
2.204983e+13,7.899488e+01
2.573755e+14,5.801488e+01
2.126517e+13,2.624483e+01
2.276892e+13,7.899508e+01
3.311768e+13,3.873664e+01
2.321121e+13,7.899487e+01
4.553296e+13,4.858596e+01
1.594356e+14,5.981658e+01
5.264157e+13,2.390261e+01
5.721837e+13,4.744488e+01
2.850793e+13,7.898288e+01
2.559254e+14,8.000000e+01
3.478959e+14,8.000000e+01
3.504496e+13,4.510266e+01
2.760563e+13,7.899834e+01
2.758072e+13,1.900000e+01
6.327536e+13,6.378033e+01
7.029896e+13,4.258028e+01
2.230204e+13,4.999229e+00
1.397150e+13,7.899236e+01
1.314277e+13,7.899763e+01
1.598284e+15,8.000000e+01
1.081842e+14,5.687380e+01
