# n_pixels = 217570000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,4.239583e-01,3.121383e-04,1844812
3.000000e-02,2.000000e-02,4.000000e-02,9.396769e-02,1.469518e-04,408891
5.000000e-02,4.000000e-02,6.000000e-02,7.736705e-02,1.333409e-04,336655
7.000000e-02,6.000000e-02,8.000000e-02,6.907915e-02,1.259966e-04,300591
9.000000e-02,8.000000e-02,1.000000e-01,6.454314e-02,1.217897e-04,280853
1.100000e-01,1.000000e-01,1.200000e-01,6.281656e-02,1.201497e-04,273340
1.300000e-01,1.200000e-01,1.400000e-01,6.023349e-02,1.176534e-04,262100
1.500000e-01,1.400000e-01,1.600000e-01,6.039987e-02,1.178158e-04,262824
1.700000e-01,1.600000e-01,1.800000e-01,6.005676e-02,1.174807e-04,261331
1.900000e-01,1.800000e-01,2.000000e-01,6.006802e-02,1.174917e-04,261380
2.100000e-01,2.000000e-01,2.200000e-01,6.047433e-02,1.178884e-04,263148
2.300000e-01,2.200000e-01,2.400000e-01,6.175369e-02,1.191288e-04,268715
2.500000e-01,2.400000e-01,2.600000e-01,6.329319e-02,1.206046e-04,275414
2.700000e-01,2.600000e-01,2.800000e-01,6.467918e-02,1.219180e-04,281445
2.900000e-01,2.800000e-01,3.000000e-01,6.675254e-02,1.238567e-04,290467
3.100000e-01,3.000000e-01,3.200000e-01,6.912465e-02,1.260381e-04,300789
3.300000e-01,3.200000e-01,3.400000e-01,7.185595e-02,1.285041e-04,312674
3.500000e-01,3.400000e-01,3.600000e-01,7.482810e-02,1.311348e-04,325607
3.700000e-01,3.600000e-01,3.800000e-01,7.769431e-02,1.336227e-04,338079
3.900000e-01,3.800000e-01,4.000000e-01,7.989613e-02,1.355028e-04,347660
4.100000e-01,4.000000e-01,4.200000e-01,8.367192e-02,1.386677e-04,364090
4.300000e-01,4.200000e-01,4.400000e-01,8.697684e-02,1.413798e-04,378471
4.500000e-01,4.400000e-01,4.600000e-01,9.184240e-02,1.452804e-04,399643
4.700000e-01,4.600000e-01,4.800000e-01,9.655077e-02,1.489578e-04,420131
4.900000e-01,4.800000e-01,5.000000e-01,1.013860e-01,1.526421e-04,441171
5.100000e-01,5.000000e-01,5.200000e-01,1.076267e-01,1.572699e-04,468327
5.300000e-01,5.200000e-01,5.400000e-01,1.131289e-01,1.612398e-04,492269
5.500000e-01,5.400000e-01,5.600000e-01,1.200942e-01,1.661294e-04,522578
5.700000e-01,5.600000e-01,5.800000e-01,1.288935e-01,1.721080e-04,560867
5.900000e-01,5.800000e-01,6.000000e-01,1.374521e-01,1.777302e-04,598109
6.100000e-01,6.000000e-01,6.200000e-01,1.468642e-01,1.837145e-04,639065
6.300000e-01,6.200000e-01,6.400000e-01,1.574744e-01,1.902350e-04,685234
6.500000e-01,6.400000e-01,6.600000e-01,1.712589e-01,1.983865e-04,745216
6.700000e-01,6.600000e-01,6.800000e-01,1.862033e-01,2.068613e-04,810245
6.900000e-01,6.800000e-01,7.000000e-01,2.020283e-01,2.154724e-04,879106
7.100000e-01,7.000000e-01,7.200000e-01,2.207234e-01,2.252214e-04,960456
7.300000e-01,7.200000e-01,7.400000e-01,2.431912e-01,2.364065e-04,1058222
7.500000e-01,7.400000e-01,7.600000e-01,2.691906e-01,2.487227e-04,1171356
7.700000e-01,7.600000e-01,7.800000e-01,2.986372e-01,2.619736e-04,1299490
7.900000e-01,7.800000e-01,8.000000e-01,3.370534e-01,2.783139e-04,1466654
8.100000e-01,8.000000e-01,8.200000e-01,3.835476e-01,2.968897e-04,1668969
8.300000e-01,8.200000e-01,8.400000e-01,4.450660e-01,3.198142e-04,1936660
8.500000e-01,8.400000e-01,8.600000e-01,5.209806e-01,3.460161e-04,2266995
8.700000e-01,8.600000e-01,8.800000e-01,6.295700e-01,3.803711e-04,2739511
8.900000e-01,8.800000e-01,9.000000e-01,7.802583e-01,4.234525e-04,3395216
9.100000e-01,9.000000e-01,9.200000e-01,1.020002e+00,4.841567e-04,4438436
9.300000e-01,9.200000e-01,9.400000e-01,1.434029e+00,5.740695e-04,6240034
9.500000e-01,9.400000e-01,9.600000e-01,2.316689e+00,7.296580e-04,10080841
9.700000e-01,9.600000e-01,9.800000e-01,5.095349e+00,1.082113e-03,22171901
9.900000e-01,9.800000e-01,1.000000e+00,3.235142e+01,2.726667e-03,140773962
