# n_pixels = 308910000
# n_pixels_in_grid = 301063973
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 2.539907e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,0.000000e+00,0.000000e+00,0
-2.125000e+00,-2.166667e+00,-2.083333e+00,0.000000e+00,0.000000e+00,0
-2.041667e+00,-2.083333e+00,-2.000000e+00,0.000000e+00,0.000000e+00,0
-1.958333e+00,-2.000000e+00,-1.916667e+00,0.000000e+00,0.000000e+00,0
-1.875000e+00,-1.916667e+00,-1.833333e+00,6.775969e-07,1.643414e-07,17
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.036325e-06,2.032400e-07,26
-1.708333e+00,-1.750000e+00,-1.666667e+00,7.174555e-07,1.691059e-07,18
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.228550e-06,3.587277e-07,81
-1.541667e+00,-1.583333e+00,-1.500000e+00,7.413707e-06,5.435994e-07,186
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.112508e-05,9.176148e-07,530
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.452662e-05,1.474231e-06,1368
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.200542e-04,2.187509e-06,3012
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.056360e-04,3.490306e-06,7668
-1.125000e+00,-1.166667e+00,-1.083333e+00,7.790371e-04,5.572374e-06,19545
