# n_sightlines = 10000
# X = 2.081520e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 2.081520e-01
# redshift = 3.996095
# n_absorbers = 610000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.345907
# beta_fit_err = 0.122242
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,4.864198e-13,5922,6.320872e-15,2.000000e-01,1.292447e+13
1.331141e+01,1.284182e-12,24779,8.158019e-15,2.000000e-01,2.048390e+13
1.351141e+01,1.930030e-12,59023,7.944260e-15,2.000000e-01,3.246479e+13
1.371141e+01,1.900998e-12,92138,6.262709e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.349415e-12,103658,4.191256e-15,2.000000e-01,8.154787e+13
1.411141e+01,7.671995e-13,93404,2.510300e-15,2.000000e-01,1.292447e+14
1.431141e+01,3.798440e-13,73293,1.403053e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.726933e-13,52812,7.514656e-16,2.000000e-01,3.246479e+14
1.471141e+01,7.365856e-14,35701,3.898370e-16,2.000000e-01,5.145323e+14
1.491141e+01,3.090723e-14,23742,2.005864e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.274121e-14,15512,1.023003e-16,2.000000e-01,1.292447e+15
1.531141e+01,5.260798e-15,10151,5.221523e-17,2.000000e-01,2.048390e+15
1.551141e+01,2.091468e-15,6396,2.615153e-17,2.000000e-01,3.246479e+15
1.571141e+01,8.071266e-16,3912,1.290453e-17,2.000000e-01,5.145323e+15
1.591141e+01,3.109990e-16,2389,6.362838e-18,2.000000e-01,8.154787e+15
1.611141e+01,1.372522e-16,1671,3.357616e-18,2.000000e-01,1.292447e+16
1.631141e+01,5.555685e-17,1072,1.696837e-18,2.000000e-01,2.048390e+16
1.651141e+01,2.409963e-17,737,8.877211e-19,2.000000e-01,3.246479e+16
1.671141e+01,1.128574e-17,547,4.825435e-19,2.000000e-01,5.145323e+16
1.691141e+01,5.129075e-18,394,2.583991e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.562698e-18,312,1.450842e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.259358e-18,243,8.078783e-20,2.000000e-01,2.048390e+17
1.751141e+01,6.638025e-19,203,4.658980e-20,2.000000e-01,3.246479e+17
1.771141e+01,3.115443e-19,151,2.535311e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.731388e-19,133,1.501304e-20,2.000000e-01,8.154787e+17
1.811141e+01,7.556673e-20,92,7.878377e-21,2.000000e-01,1.292447e+18
1.831141e+01,5.078891e-20,98,5.130455e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.485172e-20,76,2.850688e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.361717e-20,66,1.676157e-21,2.000000e-01,5.145323e+18
1.891141e+01,9.893647e-21,76,1.134879e-21,2.000000e-01,8.154787e+18
1.911141e+01,6.324607e-21,77,7.207559e-22,2.000000e-01,1.292447e+19
1.931141e+01,3.524128e-21,68,4.273634e-22,2.000000e-01,2.048390e+19
1.951141e+01,2.256274e-21,69,2.716235e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.072868e-21,52,1.487800e-22,2.000000e-01,5.145323e+19
1.991141e+01,6.769337e-22,52,9.387382e-23,2.000000e-01,8.154787e+19
2.011141e+01,4.517576e-22,55,6.091499e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.969366e-22,38,3.194733e-23,2.000000e-01,2.048390e+20
2.051141e+01,1.013688e-22,31,1.820638e-23,2.000000e-01,3.246479e+20
2.071141e+01,5.158018e-23,25,1.031604e-23,2.000000e-01,5.145323e+20
2.091141e+01,3.124310e-23,24,6.377470e-24,2.000000e-01,8.154787e+20
2.111141e+01,4.928265e-24,6,2.011956e-24,2.000000e-01,1.292447e+21
2.131141e+01,5.182542e-25,1,5.182542e-25,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
