k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.302958e+02,3.423057e+02,3.423057e+00,9.602177e+01,1.639833e+02,1.639833e+00
2.033942e-03,1.881884e+02,1.844028e+02,1.844028e+00,8.341247e+01,7.927053e+01,7.927053e-01
4.067884e-03,1.698630e+02,1.745659e+02,1.745659e+00,7.592663e+01,7.138605e+01,7.138605e-01
6.101825e-03,1.266970e+02,1.261055e+02,1.261055e+00,5.484042e+01,5.295193e+01,5.295193e-01
8.135767e-03,1.154284e+02,1.210031e+02,1.210031e+00,5.060363e+01,5.100049e+01,5.100049e-01
1.016971e-02,9.808546e+01,1.012680e+02,1.012680e+00,4.369321e+01,4.405976e+01,4.405976e-01
1.220365e-02,8.091241e+01,8.272005e+01,8.272005e-01,3.618073e+01,3.588070e+01,3.588070e-01
1.423759e-02,7.409303e+01,7.717914e+01,7.717914e-01,3.278992e+01,3.295388e+01,3.295388e-01
1.627153e-02,6.495029e+01,6.582888e+01,6.582888e-01,2.954085e+01,2.898522e+01,2.898522e-01
1.830548e-02,5.843031e+01,5.911210e+01,5.911210e-01,2.652982e+01,2.602489e+01,2.602489e-01
2.033942e-02,5.084751e+01,5.141806e+01,5.141806e-01,2.326201e+01,2.267012e+01,2.267012e-01
2.237336e-02,4.553781e+01,4.671027e+01,4.671027e-01,2.076168e+01,2.096722e+01,2.096722e-01
2.440730e-02,4.081854e+01,4.231053e+01,4.231053e-01,1.884576e+01,1.880498e+01,1.880498e-01
2.644124e-02,3.672538e+01,3.887683e+01,3.887683e-01,1.710069e+01,1.747346e+01,1.747346e-01
2.847519e-02,3.249158e+01,3.379576e+01,3.379576e-01,1.525542e+01,1.538955e+01,1.538955e-01
3.050913e-02,3.022400e+01,3.259796e+01,3.259796e-01,1.432162e+01,1.483712e+01,1.483712e-01
3.254307e-02,2.681635e+01,2.760660e+01,2.760660e-01,1.264455e+01,1.268066e+01,1.268066e-01
3.457701e-02,2.411435e+01,2.523779e+01,2.523779e-01,1.174551e+01,1.186197e+01,1.186197e-01
3.661095e-02,2.236774e+01,2.409957e+01,2.409957e-01,1.090209e+01,1.119876e+01,1.119876e-01
3.864489e-02,2.012625e+01,2.160446e+01,2.160446e-01,9.797272e+00,1.002585e+01,1.002585e-01
4.067884e-02,1.777902e+01,1.892154e+01,1.892154e-01,8.883047e+00,9.090130e+00,9.090130e-02
