# n_sightlines = 10000
# X = 2.081520e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 2.081520e-01
# redshift = 3.996095
# n_absorbers = 610000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.345230
# beta_fit_err = 0.122145
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,4.862555e-13,5920,6.319805e-15,2.000000e-01,1.292447e+13
1.331141e+01,1.281643e-12,24730,8.149949e-15,2.000000e-01,2.048390e+13
1.351141e+01,1.927905e-12,58958,7.939885e-15,2.000000e-01,3.246479e+13
1.371141e+01,1.901947e-12,92184,6.264272e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.349650e-12,103676,4.191620e-15,2.000000e-01,8.154787e+13
1.411141e+01,7.665424e-13,93324,2.509224e-15,2.000000e-01,1.292447e+14
1.431141e+01,3.796782e-13,73261,1.402747e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.727358e-13,52825,7.515581e-16,2.000000e-01,3.246479e+14
1.471141e+01,7.373696e-14,35739,3.900444e-16,2.000000e-01,5.145323e+14
1.491141e+01,3.097362e-14,23793,2.008017e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.286688e-14,15665,1.028035e-16,2.000000e-01,1.292447e+15
1.531141e+01,5.210009e-15,10053,5.196257e-17,2.000000e-01,2.048390e+15
1.551141e+01,2.089833e-15,6391,2.614130e-17,2.000000e-01,3.246479e+15
1.571141e+01,8.178553e-16,3964,1.299001e-17,2.000000e-01,5.145323e+15
1.591141e+01,3.065729e-16,2355,6.317399e-18,2.000000e-01,8.154787e+15
1.611141e+01,1.365951e-16,1663,3.349569e-18,2.000000e-01,1.292447e+16
1.631141e+01,5.534955e-17,1068,1.693669e-18,2.000000e-01,2.048390e+16
1.651141e+01,2.534221e-17,775,9.103191e-19,2.000000e-01,3.246479e+16
1.671141e+01,1.085247e-17,526,4.731901e-19,2.000000e-01,5.145323e+16
1.691141e+01,5.415470e-18,416,2.655153e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.513415e-18,306,1.436824e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.233445e-18,238,7.995236e-20,2.000000e-01,2.048390e+17
1.751141e+01,6.311028e-19,193,4.542778e-20,2.000000e-01,3.246479e+17
1.771141e+01,3.424924e-19,166,2.658256e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.653281e-19,127,1.467049e-20,2.000000e-01,8.154787e+17
1.811141e+01,9.363704e-20,114,8.769912e-21,2.000000e-01,1.292447e+18
1.831141e+01,3.472303e-20,67,4.242093e-21,2.000000e-01,2.048390e+18
1.851141e+01,3.008366e-20,92,3.136438e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.485509e-20,72,1.750689e-21,2.000000e-01,5.145323e+18
1.891141e+01,1.119544e-20,86,1.207236e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.763990e-21,58,6.255425e-22,2.000000e-01,1.292447e+19
1.931141e+01,3.472303e-21,67,4.242093e-22,2.000000e-01,2.048390e+19
1.951141e+01,2.158176e-21,66,2.656530e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.093500e-21,53,1.502037e-22,2.000000e-01,5.145323e+19
1.991141e+01,5.858081e-22,45,8.732711e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.614061e-22,44,5.448402e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.762064e-22,34,3.021915e-23,2.000000e-01,2.048390e+20
2.051141e+01,1.177187e-22,36,1.961978e-23,2.000000e-01,3.246479e+20
2.071141e+01,4.745376e-23,23,9.894794e-24,2.000000e-01,5.145323e+20
2.091141e+01,1.692334e-23,13,4.693691e-24,2.000000e-01,8.154787e+20
2.111141e+01,8.213775e-24,10,2.597424e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.036508e-24,2,7.329221e-25,2.000000e-01,2.048390e+21
2.151141e+01,1.307985e-24,4,6.539926e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
