k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.295302e+01,1.409353e+02,1.409353e+00,2.182319e+01,1.082435e+02,1.082435e+00
2.398801e-03,3.063710e+01,3.380188e+01,3.380188e-01,1.973275e+01,2.460952e+01,2.460952e-01
4.797602e-03,2.722514e+01,2.657978e+01,2.657978e-01,1.716892e+01,1.783133e+01,1.783133e-01
7.196402e-03,2.140038e+01,2.128715e+01,2.128715e-01,1.369541e+01,1.432678e+01,1.432678e-01
9.595203e-03,1.874324e+01,1.905892e+01,1.905892e-01,1.215052e+01,1.293415e+01,1.293415e-01
1.199400e-02,1.561889e+01,1.581660e+01,1.581660e-01,1.014810e+01,1.065949e+01,1.065949e-01
1.439280e-02,1.353305e+01,1.354102e+01,1.354102e-01,8.895364e+00,9.306880e+00,9.306880e-02
1.679161e-02,1.156259e+01,1.165247e+01,1.165247e-01,7.589360e+00,7.934622e+00,7.934622e-02
1.919041e-02,1.063761e+01,1.078747e+01,1.078747e-01,6.965678e+00,7.246294e+00,7.246294e-02
2.158921e-02,8.890656e+00,9.279085e+00,9.279085e-02,5.902962e+00,6.270469e+00,6.270469e-02
2.398801e-02,7.992774e+00,8.244241e+00,8.244241e-02,5.249863e+00,5.513637e+00,5.513637e-02
2.638681e-02,6.960219e+00,7.309846e+00,7.309846e-02,4.586130e+00,4.929407e+00,4.929407e-02
2.878561e-02,6.051186e+00,6.115621e+00,6.115621e-02,3.979539e+00,4.105599e+00,4.105599e-02
3.118441e-02,5.283053e+00,5.497324e+00,5.497324e-02,3.469449e+00,3.680861e+00,3.680861e-02
3.358321e-02,4.782502e+00,5.033199e+00,5.033199e-02,3.114542e+00,3.295967e+00,3.295967e-02
3.598201e-02,4.207075e+00,4.292283e+00,4.292283e-02,2.749505e+00,2.872093e+00,2.872093e-02
3.838081e-02,3.795988e+00,3.964182e+00,3.964182e-02,2.447065e+00,2.593584e+00,2.593584e-02
4.077961e-02,3.378533e+00,3.420441e+00,3.420441e-02,2.176606e+00,2.244367e+00,2.244367e-02
4.317841e-02,3.037625e+00,3.090622e+00,3.090622e-02,1.930156e+00,2.022515e+00,2.022515e-02
4.557721e-02,2.678752e+00,2.773980e+00,2.773980e-02,1.728536e+00,1.821040e+00,1.821040e-02
4.797602e-02,2.423948e+00,2.567225e+00,2.567225e-02,1.537996e+00,1.661321e+00,1.661321e-02
5.037482e-02,2.119836e+00,2.264944e+00,2.264944e-02,1.343594e+00,1.439873e+00,1.439873e-02
5.277362e-02,1.921727e+00,2.049979e+00,2.049979e-02,1.209119e+00,1.286127e+00,1.286127e-02
5.517242e-02,1.719703e+00,1.788373e+00,1.788373e-02,1.075545e+00,1.132812e+00,1.132812e-02
5.757122e-02,1.580106e+00,1.651868e+00,1.651868e-02,9.791520e-01,1.026644e+00,1.026644e-02
5.997002e-02,1.412779e+00,1.454192e+00,1.454192e-02,8.786574e-01,9.208955e-01,9.208955e-03
6.236882e-02,1.238042e+00,1.307387e+00,1.307387e-02,7.698106e-01,8.129774e-01,8.129774e-03
6.476762e-02,1.131186e+00,1.186746e+00,1.186746e-02,6.973159e-01,7.343252e-01,7.343252e-03
6.716642e-02,1.028290e+00,1.065593e+00,1.065593e-02,6.330497e-01,6.592847e-01,6.592847e-03
6.956522e-02,9.122910e-01,9.852194e-01,9.852194e-03,5.566150e-01,5.992218e-01,5.992218e-03
7.196402e-02,8.365188e-01,8.932404e-01,8.932404e-03,5.068451e-01,5.381004e-01,5.381004e-03
7.436282e-02,7.309115e-01,7.570621e-01,7.570621e-03,4.452533e-01,4.604156e-01,4.604156e-03
7.676162e-02,6.453129e-01,6.830332e-01,6.830332e-03,3.929243e-01,4.164597e-01,4.164597e-03
7.916043e-02,6.133376e-01,6.389824e-01,6.389824e-03,3.683279e-01,3.898849e-01,3.898849e-03
8.155923e-02,5.473231e-01,5.715739e-01,5.715739e-03,3.308002e-01,3.471710e-01,3.471710e-03
8.395803e-02,5.029771e-01,5.205995e-01,5.205995e-03,2.991912e-01,3.094390e-01,3.094390e-03
8.635683e-02,4.450296e-01,4.685174e-01,4.685174e-03,2.624884e-01,2.777841e-01,2.777841e-03
8.875563e-02,4.061807e-01,4.272114e-01,4.272114e-03,2.406910e-01,2.533702e-01,2.533702e-03
9.115443e-02,3.691753e-01,3.903618e-01,3.903618e-03,2.184820e-01,2.330324e-01,2.330324e-03
9.355323e-02,3.342435e-01,3.460976e-01,3.460976e-03,1.955380e-01,2.047841e-01,2.047841e-03
9.595203e-02,3.058933e-01,3.204774e-01,3.204774e-03,1.773983e-01,1.835707e-01,1.835707e-03
9.835083e-02,2.706246e-01,2.846883e-01,2.846883e-03,1.578687e-01,1.670551e-01,1.670551e-03
1.007496e-01,2.457509e-01,2.660479e-01,2.660479e-03,1.420335e-01,1.509923e-01,1.509923e-03
1.031484e-01,2.239321e-01,2.363347e-01,2.363347e-03,1.273217e-01,1.337075e-01,1.337075e-03
1.055472e-01,2.041543e-01,2.152036e-01,2.152036e-03,1.154175e-01,1.229900e-01,1.229900e-03
1.079460e-01,1.801365e-01,1.907244e-01,1.907244e-03,1.031497e-01,1.093914e-01,1.093914e-03
1.103448e-01,1.659230e-01,1.759499e-01,1.759499e-03,9.285926e-02,1.004311e-01,1.004311e-03
1.127436e-01,1.507308e-01,1.603311e-01,1.603311e-03,8.415381e-02,9.040382e-02,9.040382e-04
1.151424e-01,1.346974e-01,1.411958e-01,1.411958e-03,7.484308e-02,7.911505e-02,7.911505e-04
1.175412e-01,1.240924e-01,1.287650e-01,1.287650e-03,6.823795e-02,7.017591e-02,7.017591e-04
1.199400e-01,1.115240e-01,1.195847e-01,1.195847e-03,6.126330e-02,6.539852e-02,6.539852e-04
1.223388e-01,1.020109e-01,1.097105e-01,1.097105e-03,5.572168e-02,5.914708e-02,5.914708e-04
1.247376e-01,9.298937e-02,9.621427e-02,9.621427e-04,5.005475e-02,5.205481e-02,5.205481e-04
1.271364e-01,8.412300e-02,9.051346e-02,9.051346e-04,4.524829e-02,4.884162e-02,4.884162e-04
1.295352e-01,7.815793e-02,8.472283e-02,8.472283e-04,4.151502e-02,4.449467e-02,4.449467e-04
1.319340e-01,7.005555e-02,7.328353e-02,7.328353e-04,3.738105e-02,3.930739e-02,3.930739e-04
1.343328e-01,6.289523e-02,6.588021e-02,6.588021e-04,3.303585e-02,3.535736e-02,3.535736e-04
1.367316e-01,5.829993e-02,6.145157e-02,6.145157e-04,3.053906e-02,3.255747e-02,3.255747e-04
