statistic,value
mean_flux,0.7345534050292701
median_flux,0.8971216082572937
std_flux,0.3190809507840836
min_flux,2.9382650407717056e-39
max_flux,0.9997641444206238
mean_tau,2098.007860203162
median_tau,0.1085638552904129
effective_tau,0.3084925766454803
deep_absorption_frac,0.10029884320238232
moderate_absorption_frac,0.10903408926048945
weak_absorption_frac,0.7906670675371282
tau_eff_err,0.002344960883222372
tau_eff_std,0.23449608832223723
mean_flux_err,0.0008239068617091781
mean_flux_std,0.08239068617091781
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.5175538563092322
tau_eff_H_total,171.92089928795775
hi_fraction_eff,0.0017943867072808715
