# n_pixels = 294050000
# n_pixels_in_grid = 289326272
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.606437e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,1.327221e-06,2.346218e-07,32
-2.125000e+00,-2.166667e+00,-2.083333e+00,9.539403e-07,1.989103e-07,23
-2.041667e+00,-2.083333e+00,-2.000000e+00,7.880377e-07,1.807882e-07,19
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.774286e-06,3.956526e-07,91
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.248418e-05,7.195759e-07,301
-1.791667e+00,-1.833333e+00,-1.750000e+00,2.534163e-05,1.025213e-06,611
-1.708333e+00,-1.750000e+00,-1.666667e+00,7.963328e-05,1.817373e-06,1920
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.001616e-04,2.881290e-06,4826
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.788366e-04,4.456463e-06,11545
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.161733e-03,6.941446e-06,28010
-1.375000e+00,-1.416667e+00,-1.333333e+00,3.311127e-03,1.171884e-05,79833
-1.291667e+00,-1.333333e+00,-1.250000e+00,8.693217e-03,1.898834e-05,209598
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.980865e-02,2.866317e-05,477597
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.117820e-02,4.132667e-05,992828
