k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,6.716436e+01,1.638699e+02,1.638699e+00,3.661219e+01,1.047189e+02,1.047189e+00
2.253923e-03,5.628951e+01,5.483180e+01,5.483180e-01,3.258380e+01,3.565657e+01,3.565657e-01
4.507846e-03,5.225700e+01,4.859032e+01,4.859032e-01,2.999466e+01,2.862957e+01,2.862957e-01
6.761769e-03,3.680846e+01,3.682182e+01,3.682182e-01,2.166779e+01,2.265399e+01,2.265399e-01
9.015691e-03,3.379815e+01,3.380106e+01,3.380106e-01,1.991053e+01,2.017741e+01,2.017741e-01
1.126961e-02,2.911222e+01,2.900138e+01,2.900138e-01,1.721829e+01,1.719159e+01,1.719159e-01
1.352354e-02,2.446665e+01,2.438759e+01,2.438759e-01,1.466780e+01,1.454290e+01,1.454290e-01
1.577746e-02,2.173276e+01,2.201286e+01,2.201286e-01,1.301390e+01,1.322456e+01,1.322456e-01
1.803138e-02,1.952185e+01,1.942663e+01,1.942663e-01,1.172521e+01,1.194586e+01,1.194586e-01
2.028531e-02,1.662675e+01,1.651337e+01,1.651337e-01,1.012613e+01,1.019304e+01,1.019304e-01
2.253923e-02,1.496588e+01,1.511422e+01,1.511422e-01,9.148981e+00,9.206379e+00,9.206379e-02
2.479315e-02,1.345906e+01,1.356722e+01,1.356722e-01,8.193632e+00,8.418645e+00,8.418645e-02
2.704707e-02,1.166369e+01,1.191746e+01,1.191746e-01,7.061523e+00,7.261785e+00,7.261785e-02
2.930100e-02,1.045615e+01,1.069936e+01,1.069936e-01,6.325871e+00,6.473833e+00,6.473833e-02
3.155492e-02,9.217804e+00,9.363819e+00,9.363819e-02,5.585469e+00,5.707722e+00,5.707722e-02
3.380884e-02,8.603169e+00,8.794770e+00,8.794770e-02,5.210195e+00,5.365662e+00,5.365662e-02
3.606277e-02,7.718578e+00,7.866940e+00,7.866940e-02,4.670916e+00,4.865556e+00,4.865556e-02
3.831669e-02,6.875494e+00,7.259329e+00,7.259329e-02,4.196391e+00,4.437734e+00,4.437734e-02
4.057061e-02,6.365655e+00,6.524037e+00,6.524037e-02,3.877006e+00,3.981462e+00,3.981462e-02
4.282453e-02,5.800674e+00,5.985053e+00,5.985053e-02,3.530426e+00,3.640841e+00,3.640841e-02
4.507846e-02,5.144159e+00,5.424913e+00,5.424913e-02,3.125088e+00,3.275882e+00,3.275882e-02
4.733238e-02,4.618902e+00,4.830638e+00,4.830638e-02,2.782190e+00,2.889866e+00,2.889866e-02
4.958630e-02,4.191725e+00,4.405022e+00,4.405022e-02,2.551895e+00,2.713607e+00,2.713607e-02
5.184023e-02,3.821986e+00,3.963480e+00,3.963480e-02,2.321566e+00,2.432377e+00,2.432377e-02
5.409415e-02,3.345667e+00,3.458137e+00,3.458137e-02,2.049193e+00,2.115028e+00,2.115028e-02
5.634807e-02,3.157505e+00,3.303088e+00,3.303088e-02,1.924449e+00,1.995331e+00,1.995331e-02
5.860199e-02,2.889567e+00,3.075047e+00,3.075047e-02,1.741511e+00,1.852764e+00,1.852764e-02
6.085592e-02,2.588201e+00,2.653564e+00,2.653564e-02,1.578027e+00,1.623505e+00,1.623505e-02
6.310984e-02,2.357719e+00,2.523389e+00,2.523389e-02,1.436865e+00,1.516093e+00,1.516093e-02
6.536376e-02,2.137427e+00,2.251946e+00,2.251946e-02,1.296993e+00,1.357969e+00,1.357969e-02
6.761769e-02,1.952789e+00,2.042798e+00,2.042798e-02,1.187520e+00,1.223117e+00,1.223117e-02
6.987161e-02,1.765331e+00,1.905668e+00,1.905668e-02,1.060579e+00,1.141079e+00,1.141079e-02
7.212553e-02,1.610204e+00,1.704612e+00,1.704612e-02,9.757575e-01,1.031197e+00,1.031197e-02
7.437945e-02,1.456893e+00,1.566426e+00,1.566426e-02,8.782605e-01,9.380442e-01,9.380442e-03
7.663338e-02,1.336748e+00,1.408590e+00,1.408590e-02,8.149735e-01,8.556264e-01,8.556264e-03
7.888730e-02,1.200911e+00,1.248796e+00,1.248796e-02,7.284395e-01,7.553941e-01,7.553941e-03
8.114122e-02,1.096501e+00,1.173120e+00,1.173120e-02,6.650076e-01,7.007406e-01,7.007406e-03
8.339515e-02,1.009130e+00,1.066205e+00,1.066205e-02,6.073164e-01,6.327589e-01,6.327589e-03
8.564907e-02,9.025620e-01,9.419802e-01,9.419802e-03,5.426397e-01,5.633751e-01,5.633751e-03
8.790299e-02,8.274205e-01,8.765287e-01,8.765287e-03,4.965384e-01,5.192711e-01,5.192711e-03
9.015691e-02,7.468515e-01,7.860523e-01,7.860523e-03,4.483898e-01,4.696718e-01,4.696718e-03
9.241084e-02,6.835263e-01,7.248185e-01,7.248185e-03,4.126433e-01,4.415609e-01,4.415609e-03
9.466476e-02,6.202581e-01,6.431850e-01,6.431850e-03,3.733713e-01,3.861009e-01,3.861009e-03
9.691868e-02,5.747015e-01,5.993844e-01,5.993844e-03,3.420288e-01,3.494414e-01,3.494414e-03
9.917261e-02,5.189124e-01,5.547887e-01,5.547887e-03,3.094802e-01,3.263376e-01,3.263376e-03
1.014265e-01,4.653567e-01,4.835332e-01,4.835332e-03,2.771702e-01,2.882627e-01,2.882627e-03
1.036805e-01,4.347190e-01,4.552096e-01,4.552096e-03,2.578017e-01,2.751491e-01,2.751491e-03
1.059344e-01,3.966242e-01,4.175299e-01,4.175299e-03,2.316238e-01,2.436903e-01,2.436903e-03
1.081883e-01,3.633232e-01,3.827226e-01,3.827226e-03,2.137684e-01,2.236815e-01,2.236815e-03
1.104422e-01,3.324562e-01,3.549311e-01,3.549311e-03,1.942831e-01,2.042631e-01,2.042631e-03
1.126961e-01,3.069658e-01,3.294589e-01,3.294589e-03,1.782208e-01,1.886096e-01,1.886096e-03
1.149501e-01,2.863954e-01,3.057025e-01,3.057025e-03,1.635341e-01,1.718698e-01,1.718698e-03
1.172040e-01,2.609006e-01,2.768677e-01,2.768677e-03,1.478835e-01,1.537728e-01,1.537728e-03
1.194579e-01,2.365320e-01,2.495619e-01,2.495619e-03,1.346051e-01,1.401777e-01,1.401777e-03
1.217118e-01,2.190255e-01,2.334028e-01,2.334028e-03,1.254183e-01,1.322411e-01,1.322411e-03
