k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,8.635347e+00,9.268979e+01,9.268979e-01
2.783923e-03,2.638618e+00,8.644923e+00,8.644923e-02
5.567845e-03,1.918190e+00,3.978178e+00,3.978178e-02
8.351768e-03,1.575612e+00,3.083116e+00,3.083116e-02
1.113569e-02,1.364052e+00,2.496659e+00,2.496659e-02
1.391961e-02,1.133923e+00,1.994552e+00,1.994552e-02
1.670354e-02,1.001439e+00,1.727361e+00,1.727361e-02
1.948746e-02,8.754155e-01,1.445711e+00,1.445711e-02
2.227138e-02,7.691438e-01,1.279157e+00,1.279157e-02
2.505530e-02,6.748787e-01,1.050878e+00,1.050878e-02
2.783923e-02,5.866344e-01,9.013950e-01,9.013950e-03
3.062315e-02,4.997190e-01,7.566204e-01,7.566204e-03
3.340707e-02,4.487876e-01,6.603374e-01,6.603374e-03
3.619099e-02,3.925901e-01,5.703300e-01,5.703300e-03
3.897492e-02,3.435123e-01,4.976992e-01,4.976992e-03
4.175884e-02,2.993061e-01,4.224686e-01,4.224686e-03
4.454276e-02,2.649144e-01,3.748284e-01,3.748284e-03
4.732668e-02,2.377790e-01,3.427467e-01,3.427467e-03
5.011061e-02,2.113789e-01,2.963796e-01,2.963796e-03
5.289453e-02,1.883032e-01,2.575480e-01,2.575480e-03
5.567845e-02,1.640096e-01,2.229604e-01,2.229604e-03
5.846237e-02,1.453816e-01,2.021176e-01,2.021176e-03
6.124630e-02,1.278071e-01,1.749980e-01,1.749980e-03
6.403022e-02,1.164116e-01,1.623595e-01,1.623595e-03
6.681414e-02,1.020552e-01,1.394387e-01,1.394387e-03
6.959806e-02,9.156928e-02,1.248216e-01,1.248216e-03
7.238199e-02,8.331993e-02,1.136203e-01,1.136203e-03
7.516591e-02,7.378162e-02,1.011326e-01,1.011326e-03
7.794983e-02,6.516318e-02,8.830173e-02,8.830173e-04
8.073375e-02,5.847828e-02,7.938070e-02,7.938070e-04
8.351768e-02,5.197348e-02,6.915454e-02,6.915454e-04
8.630160e-02,4.586754e-02,6.255884e-02,6.255884e-04
8.908552e-02,4.030294e-02,5.284843e-02,5.284843e-04
