# n_sightlines = 10000
# X = 1.344938e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.344938e-02
# redshift = 0.269964
# n_absorbers = 450000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 2.186957
# beta_fit_err = 0.022849
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,7.964204e-12,6265,1.006194e-13,2.000000e-01,1.292447e+13
1.331141e+01,3.641474e-12,4540,5.404422e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.618958e-12,3199,2.862387e-14,2.000000e-01,3.246479e+13
1.371141e+01,6.571533e-13,2058,1.448585e-14,2.000000e-01,5.145323e+13
1.391141e+01,2.657456e-13,1319,7.317179e-15,2.000000e-01,8.154787e+13
1.411141e+01,8.733293e-14,687,3.331959e-15,2.000000e-01,1.292447e+14
1.431141e+01,3.144180e-14,392,1.588051e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.077956e-14,213,7.386031e-16,2.000000e-01,3.246479e+14
1.471141e+01,4.087251e-15,128,3.612653e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.571506e-15,78,1.779380e-16,2.000000e-01,8.154787e+14
1.511141e+01,8.135819e-16,64,1.016977e-16,2.000000e-01,1.292447e+15
1.531141e+01,2.245843e-16,28,4.244244e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.771289e-16,35,2.994024e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.021813e-16,32,1.806327e-17,2.000000e-01,5.145323e+15
1.591141e+01,4.835402e-17,24,9.870222e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.923810e-17,23,6.096565e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.523965e-17,19,3.496215e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.012165e-17,20,2.263270e-18,2.000000e-01,3.246479e+16
1.671141e+01,7.344279e-18,23,1.531388e-18,2.000000e-01,5.145323e+16
1.691141e+01,3.828026e-18,19,8.782094e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.779710e-18,14,4.756476e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.042713e-18,13,2.891965e-19,2.000000e-01,2.048390e+17
1.751141e+01,9.109485e-19,18,2.147126e-19,2.000000e-01,3.246479e+17
1.771141e+01,2.873848e-19,9,9.579494e-20,2.000000e-01,5.145323e+17
1.791141e+01,2.820651e-19,14,7.538507e-20,2.000000e-01,8.154787e+17
1.811141e+01,1.779710e-19,14,4.756476e-20,2.000000e-01,1.292447e+18
1.831141e+01,8.020867e-20,10,2.536421e-20,2.000000e-01,2.048390e+18
1.851141e+01,4.048660e-20,8,1.431417e-20,2.000000e-01,3.246479e+18
1.871141e+01,2.554532e-20,8,9.031633e-21,2.000000e-01,5.145323e+18
1.891141e+01,1.611801e-20,8,5.698575e-21,2.000000e-01,8.154787e+18
1.911141e+01,5.084887e-21,4,2.542443e-21,2.000000e-01,1.292447e+19
1.931141e+01,7.218780e-21,9,2.406260e-21,2.000000e-01,2.048390e+19
1.951141e+01,2.530412e-21,5,1.131635e-21,2.000000e-01,3.246479e+19
1.971141e+01,1.915899e-21,6,7.821624e-22,2.000000e-01,5.145323e+19
1.991141e+01,2.216226e-21,11,6.682172e-22,2.000000e-01,8.154787e+19
2.011141e+01,1.016977e-21,8,3.595558e-22,2.000000e-01,1.292447e+20
2.031141e+01,1.042713e-21,13,2.891965e-22,2.000000e-01,2.048390e+20
2.051141e+01,2.530412e-22,5,1.131635e-22,2.000000e-01,3.246479e+20
2.071141e+01,2.235215e-22,7,8.448319e-23,2.000000e-01,5.145323e+20
2.091141e+01,6.044252e-23,3,3.489650e-23,2.000000e-01,8.154787e+20
2.111141e+01,1.271222e-23,1,1.271222e-23,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,5.060825e-24,1,5.060825e-24,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
