k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.095571e+02,1.801673e+02,1.801673e+00,3.480895e+01,7.850808e+01,7.850808e-01
2.137918e-03,1.167163e+02,1.152022e+02,1.152022e+00,3.948161e+01,4.000089e+01,4.000089e-01
4.275836e-03,1.053216e+02,1.038594e+02,1.038594e+00,3.512743e+01,3.386302e+01,3.386302e-01
6.413753e-03,8.581226e+01,8.759716e+01,8.759716e-01,2.829773e+01,2.810781e+01,2.810781e-01
8.551671e-03,7.426770e+01,7.314887e+01,7.314887e-01,2.502263e+01,2.407520e+01,2.407520e-01
1.068959e-02,6.309197e+01,6.034805e+01,6.034805e-01,2.184798e+01,2.098349e+01,2.098349e-01
1.282751e-02,5.844869e+01,5.789809e+01,5.789809e-01,2.036364e+01,2.005464e+01,2.005464e-01
1.496542e-02,5.149450e+01,5.061046e+01,5.061046e-01,1.810949e+01,1.793631e+01,1.793631e-01
1.710334e-02,4.675853e+01,4.658196e+01,4.658196e-01,1.661018e+01,1.625465e+01,1.625465e-01
1.924126e-02,4.098407e+01,4.017108e+01,4.017108e-01,1.483350e+01,1.448138e+01,1.448138e-01
2.137918e-02,3.638428e+01,3.680439e+01,3.680439e-01,1.328202e+01,1.326751e+01,1.326751e-01
2.351710e-02,3.383687e+01,3.357878e+01,3.357878e-01,1.252083e+01,1.235063e+01,1.235063e-01
2.565501e-02,3.080263e+01,3.046914e+01,3.046914e-01,1.148129e+01,1.141764e+01,1.141764e-01
2.779293e-02,2.750022e+01,2.832398e+01,2.832398e-01,1.037772e+01,1.069581e+01,1.069581e-01
2.993085e-02,2.487954e+01,2.518333e+01,2.518333e-01,9.517008e+00,9.474504e+00,9.474504e-02
3.206877e-02,2.289574e+01,2.290381e+01,2.290381e-01,8.766828e+00,8.721741e+00,8.721741e-02
3.420668e-02,2.099143e+01,2.129693e+01,2.129693e-01,8.061873e+00,8.204512e+00,8.204512e-02
3.634460e-02,1.886341e+01,1.895907e+01,1.895907e-01,7.382801e+00,7.297785e+00,7.297785e-02
3.848252e-02,1.718137e+01,1.739166e+01,1.739166e-01,6.726745e+00,6.853784e+00,6.853784e-02
4.062044e-02,1.555725e+01,1.558747e+01,1.558747e-01,6.249299e+00,6.177441e+00,6.177441e-02
4.275836e-02,1.426702e+01,1.445832e+01,1.445832e-01,5.727264e+00,5.759838e+00,5.759838e-02
