# n_pixels = 293890000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.297665003742971
# mean_flux_target = 0.5752172164383526
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,4.057124e+00,8.308100e-04,23846962
3.000000e-02,2.000000e-02,4.000000e-02,7.941502e-01,3.675733e-04,4667856
5.000000e-02,4.000000e-02,6.000000e-02,6.203765e-01,3.248780e-04,3646449
7.000000e-02,6.000000e-02,8.000000e-02,5.416339e-01,3.035607e-04,3183616
9.000000e-02,8.000000e-02,1.000000e-01,5.009194e-01,2.919285e-04,2944304
1.100000e-01,1.000000e-01,1.200000e-01,4.756268e-01,2.844630e-04,2795639
1.300000e-01,1.200000e-01,1.400000e-01,4.593957e-01,2.795671e-04,2700236
1.500000e-01,1.400000e-01,1.600000e-01,4.484440e-01,2.762146e-04,2635864
1.700000e-01,1.600000e-01,1.800000e-01,4.417695e-01,2.741514e-04,2596633
1.900000e-01,1.800000e-01,2.000000e-01,4.420207e-01,2.742293e-04,2598109
2.100000e-01,2.000000e-01,2.200000e-01,4.446480e-01,2.750431e-04,2613552
2.300000e-01,2.200000e-01,2.400000e-01,4.484394e-01,2.762132e-04,2635837
2.500000e-01,2.400000e-01,2.600000e-01,4.536801e-01,2.778225e-04,2666641
2.700000e-01,2.600000e-01,2.800000e-01,4.599770e-01,2.797439e-04,2703653
2.900000e-01,2.800000e-01,3.000000e-01,4.718128e-01,2.833201e-04,2773221
3.100000e-01,3.000000e-01,3.200000e-01,4.839816e-01,2.869505e-04,2844747
3.300000e-01,3.200000e-01,3.400000e-01,4.973097e-01,2.908748e-04,2923087
3.500000e-01,3.400000e-01,3.600000e-01,5.171632e-01,2.966241e-04,3039782
3.700000e-01,3.600000e-01,3.800000e-01,5.362673e-01,3.020531e-04,3152072
3.900000e-01,3.800000e-01,4.000000e-01,5.561916e-01,3.076131e-04,3269183
4.100000e-01,4.000000e-01,4.200000e-01,5.758820e-01,3.130108e-04,3384919
4.300000e-01,4.200000e-01,4.400000e-01,6.030440e-01,3.203075e-04,3544572
4.500000e-01,4.400000e-01,4.600000e-01,6.309010e-01,3.276221e-04,3708310
4.700000e-01,4.600000e-01,4.800000e-01,6.631456e-01,3.358900e-04,3897837
4.900000e-01,4.800000e-01,5.000000e-01,6.975232e-01,3.444863e-04,4099902
5.100000e-01,5.000000e-01,5.200000e-01,7.373623e-01,3.541874e-04,4334068
5.300000e-01,5.200000e-01,5.400000e-01,7.775132e-01,3.637027e-04,4570067
5.500000e-01,5.400000e-01,5.600000e-01,8.235820e-01,3.743226e-04,4840850
5.700000e-01,5.600000e-01,5.800000e-01,8.736301e-01,3.855284e-04,5135023
5.900000e-01,5.800000e-01,6.000000e-01,9.331316e-01,3.984410e-04,5484761
6.100000e-01,6.000000e-01,6.200000e-01,9.982539e-01,4.121100e-04,5867537
6.300000e-01,6.200000e-01,6.400000e-01,1.064744e+00,4.256134e-04,6258354
6.500000e-01,6.400000e-01,6.600000e-01,1.138161e+00,4.400424e-04,6689884
6.700000e-01,6.600000e-01,6.800000e-01,1.222452e+00,4.560458e-04,7185327
6.900000e-01,6.800000e-01,7.000000e-01,1.316487e+00,4.732612e-04,7738047
7.100000e-01,7.000000e-01,7.200000e-01,1.413644e+00,4.904137e-04,8309115
7.300000e-01,7.200000e-01,7.400000e-01,1.530314e+00,5.102499e-04,8994881
7.500000e-01,7.400000e-01,7.600000e-01,1.651796e+00,5.301159e-04,9708928
7.700000e-01,7.600000e-01,7.800000e-01,1.770763e+00,5.488743e-04,10408193
7.900000e-01,7.800000e-01,8.000000e-01,1.901703e+00,5.688057e-04,11177830
8.100000e-01,8.000000e-01,8.200000e-01,2.032130e+00,5.879878e-04,11944454
8.300000e-01,8.200000e-01,8.400000e-01,2.150556e+00,6.048783e-04,12640539
8.500000e-01,8.400000e-01,8.600000e-01,2.230964e+00,6.160825e-04,13113160
8.700000e-01,8.600000e-01,8.800000e-01,2.251652e+00,6.189325e-04,13234762
8.900000e-01,8.800000e-01,9.000000e-01,2.171643e+00,6.078365e-04,12764481
9.100000e-01,9.000000e-01,9.200000e-01,1.906752e+00,5.695603e-04,11207507
9.300000e-01,9.200000e-01,9.400000e-01,1.421025e+00,4.916924e-04,8352502
9.500000e-01,9.400000e-01,9.600000e-01,7.200568e-01,3.500064e-04,4232350
9.700000e-01,9.600000e-01,9.800000e-01,1.381389e-01,1.533030e-04,811953
9.900000e-01,9.800000e-01,1.000000e+00,2.117119e-03,1.897864e-05,12444
