statistic,value
mean_flux,0.3007740964629392
median_flux,0.2654111683368683
std_flux,0.26119484266588455
min_flux,2.9382650407717056e-39
max_flux,0.9651485681533813
mean_tau,1218.5574024379946
median_tau,1.3264750242233276
effective_tau,1.2013958060968535
deep_absorption_frac,0.3392246724965123
moderate_absorption_frac,0.38753677906699785
weak_absorption_frac,0.27323854843648987
tau_eff_err,0.0025254195677555575
tau_eff_std,0.25254195677555574
mean_flux_err,0.0005807194341645619
mean_flux_std,0.05807194341645619
n_sightlines,10000.0
tau_eff_obs_target,0.5530075418021722
mean_flux_target,0.5752172164383526
tau_scale_factor,0.297665003742971
tau_eff_H_total,inf
hi_fraction_eff,0.0
