# n_pixels = 261930000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.4401212573573766
# mean_flux_target = 0.8069154337537775
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.826129e+00,5.904159e-04,9566357
3.000000e-02,2.000000e-02,4.000000e-02,3.221487e-01,2.479822e-04,1687608
5.000000e-02,4.000000e-02,6.000000e-02,2.556023e-01,2.208893e-04,1338998
7.000000e-02,6.000000e-02,8.000000e-02,2.250788e-01,2.072811e-04,1179098
9.000000e-02,8.000000e-02,1.000000e-01,2.073090e-01,1.989305e-04,1086009
1.100000e-01,1.000000e-01,1.200000e-01,1.982304e-01,1.945260e-04,1038450
1.300000e-01,1.200000e-01,1.400000e-01,1.921754e-01,1.915320e-04,1006730
1.500000e-01,1.400000e-01,1.600000e-01,1.895216e-01,1.902049e-04,992828
1.700000e-01,1.600000e-01,1.800000e-01,1.868724e-01,1.888709e-04,978950
1.900000e-01,1.800000e-01,2.000000e-01,1.846829e-01,1.877612e-04,967480
2.100000e-01,2.000000e-01,2.200000e-01,1.849937e-01,1.879191e-04,969108
2.300000e-01,2.200000e-01,2.400000e-01,1.862954e-01,1.885790e-04,975927
2.500000e-01,2.400000e-01,2.600000e-01,1.876173e-01,1.892469e-04,982852
2.700000e-01,2.600000e-01,2.800000e-01,1.904276e-01,1.906590e-04,997574
2.900000e-01,2.800000e-01,3.000000e-01,1.931909e-01,1.920374e-04,1012050
3.100000e-01,3.000000e-01,3.200000e-01,1.964239e-01,1.936375e-04,1028986
3.300000e-01,3.200000e-01,3.400000e-01,1.996719e-01,1.952319e-04,1046001
3.500000e-01,3.400000e-01,3.600000e-01,2.040297e-01,1.973509e-04,1068830
3.700000e-01,3.600000e-01,3.800000e-01,2.090316e-01,1.997553e-04,1095033
3.900000e-01,3.800000e-01,4.000000e-01,2.144075e-01,2.023077e-04,1123195
4.100000e-01,4.000000e-01,4.200000e-01,2.212217e-01,2.054974e-04,1158892
4.300000e-01,4.200000e-01,4.400000e-01,2.293416e-01,2.092348e-04,1201429
4.500000e-01,4.400000e-01,4.600000e-01,2.359136e-01,2.122115e-04,1235857
4.700000e-01,4.600000e-01,4.800000e-01,2.429285e-01,2.153434e-04,1272605
4.900000e-01,4.800000e-01,5.000000e-01,2.515235e-01,2.191198e-04,1317631
5.100000e-01,5.000000e-01,5.200000e-01,2.629737e-01,2.240519e-04,1377614
5.300000e-01,5.200000e-01,5.400000e-01,2.750088e-01,2.291214e-04,1440661
5.500000e-01,5.400000e-01,5.600000e-01,2.877250e-01,2.343587e-04,1507276
5.700000e-01,5.600000e-01,5.800000e-01,3.028975e-01,2.404586e-04,1586759
5.900000e-01,5.800000e-01,6.000000e-01,3.188846e-01,2.467227e-04,1670509
6.100000e-01,6.000000e-01,6.200000e-01,3.357590e-01,2.531665e-04,1758907
6.300000e-01,6.200000e-01,6.400000e-01,3.535416e-01,2.597841e-04,1852063
6.500000e-01,6.400000e-01,6.600000e-01,3.778452e-01,2.685650e-04,1979380
6.700000e-01,6.600000e-01,6.800000e-01,4.084358e-01,2.792250e-04,2139632
6.900000e-01,6.800000e-01,7.000000e-01,4.362320e-01,2.885700e-04,2285245
7.100000e-01,7.000000e-01,7.200000e-01,4.742015e-01,3.008665e-04,2484152
7.300000e-01,7.200000e-01,7.400000e-01,5.194861e-01,3.149049e-04,2721380
7.500000e-01,7.400000e-01,7.600000e-01,5.745755e-01,3.311814e-04,3009971
7.700000e-01,7.600000e-01,7.800000e-01,6.383028e-01,3.490646e-04,3343813
7.900000e-01,7.800000e-01,8.000000e-01,7.196339e-01,3.706365e-04,3769874
8.100000e-01,8.000000e-01,8.200000e-01,8.292093e-01,3.978547e-04,4343896
8.300000e-01,8.200000e-01,8.400000e-01,9.742362e-01,4.312454e-04,5103634
8.500000e-01,8.400000e-01,8.600000e-01,1.167960e+00,4.721787e-04,6118475
8.700000e-01,8.600000e-01,8.800000e-01,1.440433e+00,5.243712e-04,7545850
8.900000e-01,8.800000e-01,9.000000e-01,1.833203e+00,5.915585e-04,9603418
9.100000e-01,9.000000e-01,9.200000e-01,2.458303e+00,6.850308e-04,12878066
9.300000e-01,9.200000e-01,9.400000e-01,3.518465e+00,8.195378e-04,18431832
9.500000e-01,9.400000e-01,9.600000e-01,5.535742e+00,1.027970e-03,28999538
9.700000e-01,9.600000e-01,9.800000e-01,9.651455e+00,1.357340e-03,50560114
9.900000e-01,9.800000e-01,1.000000e+00,9.370722e+00,1.337454e-03,49089463
