# n_pixels = 261930000
# n_pixels_in_grid = 260068297
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 7.368381e-07
# frac_tau_overflow = 7.106899e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,5.167873e-06,4.883181e-07,112
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.416551e-05,8.084683e-07,307
-2.791667e+00,-2.833333e+00,-2.750000e+00,2.989984e-05,1.174577e-06,648
-2.708333e+00,-2.750000e+00,-2.666667e+00,5.735416e-05,1.626782e-06,1243
-2.625000e+00,-2.666667e+00,-2.583333e+00,9.652849e-05,2.110448e-06,2092
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.596042e-04,2.713745e-06,3459
-2.458333e+00,-2.500000e+00,-2.416667e+00,3.412642e-04,3.968188e-06,7396
-2.375000e+00,-2.416667e+00,-2.333333e+00,9.598402e-04,6.654974e-06,20802
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.565388e-03,1.087986e-05,55598
-2.208333e+00,-2.250000e+00,-2.166667e+00,6.079449e-03,1.674862e-05,131756
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.392156e-02,2.534492e-05,301713
-2.041667e+00,-2.083333e+00,-2.000000e+00,2.854013e-02,3.628899e-05,618532
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.417062e-02,4.999526e-05,1174005
-1.875000e+00,-1.916667e+00,-1.833333e+00,9.447689e-02,6.602520e-05,2047537
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.503039e-01,8.327834e-05,3257440
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.213060e-01,1.010517e-04,4796223
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.039850e-01,1.184331e-04,6588072
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.924587e-01,1.345686e-04,8505505
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.772949e-01,1.484022e-04,10344105
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.522669e-01,1.596325e-04,11968927
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.107303e-01,1.678694e-04,13235965
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.433104e-01,1.722889e-04,13942053
-1.125000e+00,-1.166667e+00,-1.083333e+00,6.516542e-01,1.734026e-04,14122884
-1.041667e+00,-1.083333e+00,-1.000000e+00,6.452027e-01,1.725421e-04,13983065
-9.583333e-01,-1.000000e+00,-9.166667e-01,6.244859e-01,1.697494e-04,13534081
-8.750000e-01,-9.166667e-01,-8.333333e-01,5.918063e-01,1.652482e-04,12825837
-7.916667e-01,-8.333333e-01,-7.500000e-01,5.489916e-01,1.591585e-04,11897942
-7.083333e-01,-7.500000e-01,-6.666667e-01,5.062141e-01,1.528319e-04,10970853
-6.250000e-01,-6.666667e-01,-5.833333e-01,4.626231e-01,1.461035e-04,10026133
-5.416667e-01,-5.833333e-01,-5.000000e-01,4.221775e-01,1.395708e-04,9149581
-4.583333e-01,-5.000000e-01,-4.166667e-01,3.850493e-01,1.332923e-04,8344927
-3.750000e-01,-4.166667e-01,-3.333333e-01,3.491680e-01,1.269300e-04,7567294
-2.916667e-01,-3.333333e-01,-2.500000e-01,3.176569e-01,1.210671e-04,6884374
-2.083333e-01,-2.500000e-01,-1.666667e-01,2.932227e-01,1.163177e-04,6354827
-1.250000e-01,-1.666667e-01,-8.333333e-02,2.712903e-01,1.118830e-04,5879500
-4.166667e-02,-8.333333e-02,0.000000e+00,2.529555e-01,1.080361e-04,5482143
4.166667e-02,0.000000e+00,8.333333e-02,2.358000e-01,1.043083e-04,5110343
1.250000e-01,8.333333e-02,1.666667e-01,2.212235e-01,1.010328e-04,4794434
2.083333e-01,1.666667e-01,2.500000e-01,2.046727e-01,9.718001e-05,4435741
2.916667e-01,2.500000e-01,3.333333e-01,1.905801e-01,9.377470e-05,4130320
3.750000e-01,3.333333e-01,4.166667e-01,1.743079e-01,8.968203e-05,3777663
4.583333e-01,4.166667e-01,5.000000e-01,1.589306e-01,8.563487e-05,3444400
5.416667e-01,5.000000e-01,5.833333e-01,1.422420e-01,8.101414e-05,3082719
6.250000e-01,5.833333e-01,6.666667e-01,1.265966e-01,7.642896e-05,2743647
7.083333e-01,6.666667e-01,7.500000e-01,1.098860e-01,7.120625e-05,2381489
7.916667e-01,7.500000e-01,8.333333e-01,9.523509e-02,6.628960e-05,2063969
8.750000e-01,8.333333e-01,9.166667e-01,8.133513e-02,6.126127e-05,1762724
9.583333e-01,9.166667e-01,1.000000e+00,6.911089e-02,5.647031e-05,1497796
