k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.865502e+01,1.342294e+02,1.342294e+00,2.182843e+01,9.320151e+01,9.320151e-01
2.398801e-03,3.217525e+01,3.477904e+01,3.477904e-01,1.824596e+01,2.376333e+01,2.376333e-01
4.797602e-03,2.988098e+01,2.846744e+01,2.846744e-01,1.647143e+01,1.717558e+01,1.717558e-01
7.196402e-03,2.142651e+01,2.238578e+01,2.238578e-01,1.234736e+01,1.377494e+01,1.377494e-01
9.595203e-03,1.939774e+01,1.998722e+01,1.998722e-01,1.114619e+01,1.219478e+01,1.219478e-01
1.199400e-02,1.644205e+01,1.694666e+01,1.694666e-01,9.550291e+00,1.025881e+01,1.025881e-01
1.439280e-02,1.416723e+01,1.405941e+01,1.405941e-01,8.269734e+00,8.574299e+00,8.574299e-02
1.679161e-02,1.235189e+01,1.252524e+01,1.252524e-01,7.223050e+00,7.632632e+00,7.632632e-02
1.919041e-02,1.103272e+01,1.131340e+01,1.131340e-01,6.448541e+00,6.959991e+00,6.959991e-02
2.158921e-02,9.197795e+00,9.614343e+00,9.614343e-02,5.460388e+00,5.923289e+00,5.923289e-02
2.398801e-02,8.373884e+00,8.529848e+00,8.529848e-02,4.959510e+00,5.207598e+00,5.207598e-02
2.638681e-02,7.514850e+00,7.632124e+00,7.632124e-02,4.388048e+00,4.572117e+00,4.572117e-02
2.878561e-02,6.515562e+00,6.847816e+00,6.847816e-02,3.818623e+00,4.103782e+00,4.103782e-02
3.118441e-02,5.693768e+00,5.829446e+00,5.829446e-02,3.345223e+00,3.516297e+00,3.516297e-02
3.358321e-02,4.867354e+00,5.112985e+00,5.112985e-02,2.838807e+00,3.036958e+00,3.036958e-02
3.598201e-02,4.541688e+00,4.788941e+00,4.788941e-02,2.641944e+00,2.877651e+00,2.877651e-02
3.838081e-02,4.114297e+00,4.373877e+00,4.373877e-02,2.354866e+00,2.564174e+00,2.564174e-02
4.077961e-02,3.632431e+00,3.750796e+00,3.750796e-02,2.101043e+00,2.196643e+00,2.196643e-02
4.317841e-02,3.242131e+00,3.382257e+00,3.382257e-02,1.854874e+00,1.976120e+00,1.976120e-02
4.557721e-02,2.966741e+00,3.114122e+00,3.114122e-02,1.684028e+00,1.790590e+00,1.790590e-02
4.797602e-02,2.705006e+00,2.794959e+00,2.794959e-02,1.519732e+00,1.571264e+00,1.571264e-02
5.037482e-02,2.444037e+00,2.606500e+00,2.606500e-02,1.373518e+00,1.484823e+00,1.484823e-02
5.277362e-02,2.165610e+00,2.309171e+00,2.309171e-02,1.212168e+00,1.285717e+00,1.285717e-02
5.517242e-02,1.875823e+00,1.954967e+00,1.954967e-02,1.042038e+00,1.111574e+00,1.111574e-02
5.757122e-02,1.754425e+00,1.855444e+00,1.855444e-02,9.795742e-01,1.044196e+00,1.044196e-02
5.997002e-02,1.600040e+00,1.723806e+00,1.723806e-02,8.782668e-01,9.640123e-01,9.640123e-03
6.236882e-02,1.429553e+00,1.508095e+00,1.508095e-02,7.766224e-01,8.159338e-01,8.159338e-03
6.476762e-02,1.296191e+00,1.382018e+00,1.382018e-02,7.112114e-01,7.553617e-01,7.553617e-03
6.716642e-02,1.170090e+00,1.245560e+00,1.245560e-02,6.368708e-01,6.716002e-01,6.716002e-03
6.956522e-02,1.052492e+00,1.113241e+00,1.113241e-02,5.775118e-01,6.109005e-01,6.109005e-03
7.196402e-02,9.459466e-01,9.997906e-01,9.997906e-03,5.063281e-01,5.480949e-01,5.480949e-03
7.436282e-02,8.537149e-01,9.066823e-01,9.066823e-03,4.650773e-01,5.035001e-01,5.035001e-03
7.676162e-02,7.862302e-01,8.248751e-01,8.248751e-03,4.235522e-01,4.430530e-01,4.430530e-03
7.916043e-02,7.046597e-01,7.461274e-01,7.461274e-03,3.705588e-01,3.925857e-01,3.925857e-03
8.155923e-02,6.514747e-01,6.922478e-01,6.922478e-03,3.481851e-01,3.662750e-01,3.662750e-03
8.395803e-02,5.718350e-01,6.099259e-01,6.099259e-03,3.052833e-01,3.277708e-01,3.277708e-03
8.635683e-02,5.209937e-01,5.608922e-01,5.608922e-03,2.727412e-01,2.911156e-01,2.911156e-03
8.875563e-02,4.841404e-01,5.174985e-01,5.174985e-03,2.522672e-01,2.699635e-01,2.699635e-03
9.115443e-02,4.325639e-01,4.553233e-01,4.553233e-03,2.266437e-01,2.410857e-01,2.410857e-03
9.355323e-02,3.799235e-01,4.058977e-01,4.058977e-03,1.967882e-01,2.115675e-01,2.115675e-03
9.595203e-02,3.526498e-01,3.727044e-01,3.727044e-03,1.812073e-01,1.896981e-01,1.896981e-03
9.835083e-02,3.201633e-01,3.400664e-01,3.400664e-03,1.646354e-01,1.742473e-01,1.742473e-03
1.007496e-01,2.875959e-01,3.082914e-01,3.082914e-03,1.468666e-01,1.575175e-01,1.575175e-03
1.031484e-01,2.679027e-01,2.808631e-01,2.808631e-03,1.362910e-01,1.429606e-01,1.429606e-03
1.055472e-01,2.361431e-01,2.464704e-01,2.464704e-03,1.184474e-01,1.260496e-01,1.260496e-03
1.079460e-01,2.176336e-01,2.304429e-01,2.304429e-03,1.091874e-01,1.142232e-01,1.142232e-03
1.103448e-01,1.963787e-01,2.057452e-01,2.057452e-03,9.839852e-02,1.033621e-01,1.033621e-03
1.127436e-01,1.752337e-01,1.863755e-01,1.863755e-03,8.656239e-02,9.243424e-02,9.243424e-04
1.151424e-01,1.618775e-01,1.686117e-01,1.686117e-03,7.910700e-02,8.162771e-02,8.162771e-04
1.175412e-01,1.444744e-01,1.550448e-01,1.550448e-03,7.097152e-02,7.500015e-02,7.500015e-04
1.199400e-01,1.332595e-01,1.435843e-01,1.435843e-03,6.402204e-02,6.778909e-02,6.778909e-04
1.223388e-01,1.225663e-01,1.278085e-01,1.278085e-03,5.838861e-02,6.262820e-02,6.262820e-04
1.247376e-01,1.112822e-01,1.186116e-01,1.186116e-03,5.315734e-02,5.709299e-02,5.709299e-04
