# n_sightlines = 10000
# X = 1.001030e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.001030e-01
# redshift = 2.464686
# n_absorbers = 520000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.789276
# beta_fit_err = 0.026090
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.050324e-11,61496,4.235452e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.230573e-12,48537,2.374176e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.452780e-12,36073,1.291420e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.141319e-12,26603,6.997480e-15,2.000000e-01,5.145323e+13
1.391141e+01,5.299078e-13,19576,3.787375e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.386013e-13,13970,2.018713e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.069888e-13,9928,1.073760e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.670570e-14,6869,5.635379e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.864516e-14,4346,2.828272e-16,2.000000e-01,5.145323e+14
1.491141e+01,7.473822e-15,2761,1.422360e-16,2.000000e-01,8.154787e+14
1.511141e+01,3.024788e-15,1771,7.187629e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.340592e-15,1244,3.800901e-17,2.000000e-01,2.048390e+15
1.551141e+01,5.548384e-16,816,1.942323e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.518341e-16,587,1.039430e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.061115e-16,392,5.359440e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.653330e-17,331,3.107351e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.747999e-17,255,1.720864e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.203510e-17,177,9.046133e-19,2.000000e-01,3.246479e+16
1.671141e+01,7.550731e-18,176,5.691578e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.194172e-18,118,2.940474e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.537159e-18,90,1.620308e-19,2.000000e-01,1.292447e+17
1.731141e+01,7.759055e-19,72,9.144135e-20,2.000000e-01,2.048390e+17
1.751141e+01,3.875709e-19,57,5.133503e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.930585e-19,45,2.877946e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.380532e-19,51,1.933132e-20,2.000000e-01,8.154787e+17
1.811141e+01,7.344205e-20,43,1.119981e-20,2.000000e-01,1.292447e+18
1.831141e+01,4.957174e-20,46,7.308955e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.311827e-20,34,3.964750e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.372860e-20,32,2.426897e-21,2.000000e-01,5.145323e+18
1.891141e+01,2.977618e-21,11,8.977857e-22,2.000000e-01,8.154787e+18
1.911141e+01,3.415909e-21,20,7.638206e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.370822e-21,22,5.054611e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.427893e-21,21,3.115918e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.244155e-21,29,2.310337e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.060389e-22,15,1.048388e-22,2.000000e-01,8.154787e+19
2.011141e+01,4.099091e-22,24,8.367235e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.616470e-22,15,4.173707e-23,2.000000e-01,2.048390e+20
2.051141e+01,1.155913e-22,17,2.803502e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.003132e-23,7,1.135077e-23,2.000000e-01,5.145323e+20
2.091141e+01,1.894848e-23,7,7.161853e-24,2.000000e-01,8.154787e+20
2.111141e+01,1.707955e-24,1,1.707955e-24,2.000000e-01,1.292447e+21
2.131141e+01,4.310586e-24,4,2.155293e-24,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,4.290188e-25,1,4.290188e-25,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
