statistic,value
mean_flux,0.6986058107570846
median_flux,0.8530001640319824
std_flux,0.3210729914087168
min_flux,2.9382650407717056e-39
max_flux,0.9993212223052979
mean_tau,1629.0073540223582
median_tau,0.15899553894996643
effective_tau,0.35866862892701407
deep_absorption_frac,0.11122525483907915
moderate_absorption_frac,0.1227107471461841
weak_absorption_frac,0.7660639980147368
tau_eff_err,0.0021543741323516654
tau_eff_std,0.21543741323516655
mean_flux_err,0.0007835782508358039
mean_flux_std,0.07835782508358038
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.41137117739578993
tau_eff_H_total,518.671252188117
hi_fraction_eff,0.0006915143784531947
