# n_sightlines = 10000
# X = 7.515343e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 7.515343e-02
# redshift = 2.002028
# n_absorbers = 310000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.947464
# beta_fit_err = 0.021220
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.028284e-11,45200,4.836641e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.271383e-12,36724,2.750740e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.534907e-12,27989,1.515194e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.134376e-12,19851,8.051296e-15,2.000000e-01,5.145323e+13
1.391141e+01,4.820294e-13,13369,4.168925e-15,2.000000e-01,8.154787e+13
1.411141e+01,1.989684e-13,8746,2.127548e-15,2.000000e-01,1.292447e+14
1.431141e+01,8.049754e-14,5608,1.074926e-15,2.000000e-01,2.048390e+14
1.451141e+01,3.226031e-14,3562,5.405322e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.288609e-14,2255,2.713613e-16,2.000000e-01,5.145323e+14
1.491141e+01,4.770176e-15,1323,1.311458e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.954194e-15,859,6.667625e-17,2.000000e-01,1.292447e+15
1.531141e+01,7.765544e-16,541,3.338668e-17,2.000000e-01,2.048390e+15
1.551141e+01,2.753266e-16,304,1.579106e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.348611e-16,236,8.778708e-18,2.000000e-01,5.145323e+15
1.591141e+01,4.218523e-17,117,3.900026e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.525210e-17,111,2.396824e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.191387e-17,83,1.307717e-18,2.000000e-01,2.048390e+16
1.651141e+01,4.800102e-18,53,6.593447e-19,2.000000e-01,3.246479e+16
1.671141e+01,2.342925e-18,41,3.659035e-19,2.000000e-01,5.145323e+16
1.691141e+01,1.225896e-18,34,2.102394e-19,2.000000e-01,8.154787e+16
1.711141e+01,5.004922e-19,22,1.067053e-19,2.000000e-01,1.292447e+17
1.731141e+01,3.014352e-19,21,6.577854e-20,2.000000e-01,2.048390e+17
1.751141e+01,1.177384e-19,13,3.265474e-20,2.000000e-01,3.246479e+17
1.771141e+01,6.857343e-20,12,1.979544e-20,2.000000e-01,5.145323e+17
1.791141e+01,3.966133e-20,11,1.195834e-20,2.000000e-01,8.154787e+17
1.811141e+01,1.819972e-20,8,6.434571e-21,2.000000e-01,1.292447e+18
1.831141e+01,1.148324e-20,8,4.059940e-21,2.000000e-01,2.048390e+18
1.851141e+01,5.434078e-21,6,2.218453e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.714336e-21,3,9.897722e-22,2.000000e-01,5.145323e+18
1.891141e+01,1.442230e-21,4,7.211151e-22,2.000000e-01,8.154787e+18
1.911141e+01,1.364979e-21,6,5.572502e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.435405e-22,1,1.435405e-22,2.000000e-01,2.048390e+19
1.951141e+01,3.622719e-22,4,1.811359e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.142890e-22,2,8.081456e-23,2.000000e-01,5.145323e+19
1.991141e+01,1.081673e-22,3,6.245040e-23,2.000000e-01,8.154787e+19
2.011141e+01,6.824893e-23,3,3.940354e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.435405e-23,1,1.435405e-23,2.000000e-01,2.048390e+20
2.051141e+01,2.717039e-23,3,1.568683e-23,2.000000e-01,3.246479e+20
2.071141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+20
2.091141e+01,2.163345e-23,6,8.831820e-24,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
