k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.028468e+01,5.855968e+01,5.855968e-01,5.885676e+00,3.117698e+01,3.117698e-01
3.973499e-03,2.391602e+01,2.516806e+01,2.516806e-01,6.179691e+00,9.306543e+00,9.306543e-02
7.946998e-03,1.999308e+01,1.949377e+01,1.949377e-01,5.219478e+00,6.916641e+00,6.916641e-02
1.192050e-02,1.501018e+01,1.476625e+01,1.476625e-01,4.141724e+00,5.194202e+00,5.194202e-02
1.589400e-02,1.247209e+01,1.219502e+01,1.219502e-01,3.498751e+00,4.200396e+00,4.200396e-02
1.986749e-02,1.037284e+01,1.042735e+01,1.042735e-01,2.952276e+00,3.643537e+00,3.643537e-02
2.384099e-02,8.840634e+00,8.916429e+00,8.916429e-02,2.518406e+00,3.085713e+00,3.085713e-02
2.781449e-02,7.269555e+00,7.399032e+00,7.399032e-02,2.076220e+00,2.462765e+00,2.462765e-02
3.178799e-02,6.597667e+00,6.568115e+00,6.568115e-02,1.821692e+00,2.057159e+00,2.057159e-02
3.576149e-02,5.256661e+00,5.286720e+00,5.286720e-02,1.483769e+00,1.741844e+00,1.741844e-02
3.973499e-02,4.425343e+00,4.608413e+00,4.608413e-02,1.200977e+00,1.424759e+00,1.424759e-02
4.370849e-02,3.661591e+00,3.692512e+00,3.692512e-02,1.006024e+00,1.119427e+00,1.119427e-02
4.768199e-02,3.210450e+00,3.282107e+00,3.282107e-02,8.467684e-01,9.334581e-01,9.334581e-03
5.165549e-02,2.627269e+00,2.648289e+00,2.648289e-02,6.932783e-01,7.652734e-01,7.652734e-03
5.562898e-02,2.189019e+00,2.263783e+00,2.263783e-02,5.584428e-01,5.975624e-01,5.975624e-03
5.960248e-02,1.866549e+00,1.921428e+00,1.921428e-02,4.860625e-01,5.344723e-01,5.344723e-03
6.357598e-02,1.594187e+00,1.601077e+00,1.601077e-02,3.983587e-01,4.298423e-01,4.298423e-03
6.754948e-02,1.326151e+00,1.335856e+00,1.335856e-02,3.261953e-01,3.439400e-01,3.439400e-03
7.152298e-02,1.094294e+00,1.120910e+00,1.120910e-02,2.740971e-01,2.979210e-01,2.979210e-03
7.549648e-02,8.947386e-01,9.168084e-01,9.168084e-03,2.209771e-01,2.413136e-01,2.413136e-03
7.946998e-02,7.377590e-01,7.517588e-01,7.517588e-03,1.837486e-01,1.927265e-01,1.927265e-03
8.344348e-02,6.034401e-01,6.292894e-01,6.292894e-03,1.463435e-01,1.544652e-01,1.544652e-03
8.741697e-02,5.131743e-01,5.321212e-01,5.321212e-03,1.218786e-01,1.278306e-01,1.278306e-03
9.139047e-02,4.141746e-01,4.195504e-01,4.195504e-03,9.890669e-02,1.047276e-01,1.047276e-03
9.536397e-02,3.433851e-01,3.559541e-01,3.559541e-03,8.218270e-02,8.810205e-02,8.810205e-04
9.933747e-02,2.938236e-01,3.009141e-01,3.009141e-03,6.830229e-02,7.218349e-02,7.218349e-04
1.033110e-01,2.366539e-01,2.429931e-01,2.429931e-03,5.365712e-02,5.719614e-02,5.719614e-04
1.072845e-01,1.946645e-01,2.004049e-01,2.004049e-03,4.409957e-02,4.806327e-02,4.806327e-04
1.112580e-01,1.628344e-01,1.645233e-01,1.645233e-03,3.564911e-02,3.855971e-02,3.855971e-04
1.152315e-01,1.386739e-01,1.404138e-01,1.404138e-03,2.890889e-02,3.108383e-02,3.108383e-04
1.192050e-01,1.128816e-01,1.159781e-01,1.159781e-03,2.341985e-02,2.612610e-02,2.612610e-04
1.231785e-01,1.003600e-01,1.009478e-01,1.009478e-03,1.941926e-02,2.182682e-02,2.182682e-04
1.271520e-01,8.202863e-02,8.434985e-02,8.434985e-04,1.566581e-02,1.799251e-02,1.799251e-04
1.311255e-01,7.221394e-02,7.561716e-02,7.561716e-04,1.289290e-02,1.479359e-02,1.479359e-04
1.350990e-01,6.178267e-02,6.333623e-02,6.333623e-04,1.045252e-02,1.221708e-02,1.221708e-04
1.390725e-01,5.254327e-02,5.494742e-02,5.494742e-04,8.609812e-03,1.020869e-02,1.020869e-04
1.430460e-01,4.445759e-02,4.603195e-02,4.603195e-04,7.161239e-03,8.796613e-03,8.796613e-05
1.470195e-01,3.940679e-02,4.240371e-02,4.240371e-04,5.929347e-03,7.841969e-03,7.841969e-05
