# n_pixels = 308910000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.25671660560629084
# mean_flux_target = 0.44216405184357616
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,6.201186e+00,1.001859e-03,38312169
3.000000e-02,2.000000e-02,4.000000e-02,1.205247e+00,4.416793e-04,7446258
5.000000e-02,4.000000e-02,6.000000e-02,9.447755e-01,3.910509e-04,5837012
7.000000e-02,6.000000e-02,8.000000e-02,8.282629e-01,3.661450e-04,5117174
9.000000e-02,8.000000e-02,1.000000e-01,7.614252e-01,3.510610e-04,4704237
1.100000e-01,1.000000e-01,1.200000e-01,7.258093e-01,3.427522e-04,4484195
1.300000e-01,1.200000e-01,1.400000e-01,7.000024e-01,3.366036e-04,4324755
1.500000e-01,1.400000e-01,1.600000e-01,6.870038e-01,3.334637e-04,4244447
1.700000e-01,1.600000e-01,1.800000e-01,6.805982e-01,3.319055e-04,4204872
1.900000e-01,1.800000e-01,2.000000e-01,6.790677e-01,3.315321e-04,4195416
2.100000e-01,2.000000e-01,2.200000e-01,6.864325e-01,3.333250e-04,4240917
2.300000e-01,2.200000e-01,2.400000e-01,6.917458e-01,3.346126e-04,4273744
2.500000e-01,2.400000e-01,2.600000e-01,7.014312e-01,3.369470e-04,4333582
2.700000e-01,2.600000e-01,2.800000e-01,7.141467e-01,3.399873e-04,4412141
2.900000e-01,2.800000e-01,3.000000e-01,7.344630e-01,3.447894e-04,4537659
3.100000e-01,3.000000e-01,3.200000e-01,7.505579e-01,3.485468e-04,4637097
3.300000e-01,3.200000e-01,3.400000e-01,7.682299e-01,3.526262e-04,4746278
3.500000e-01,3.400000e-01,3.600000e-01,7.966545e-01,3.590906e-04,4921891
3.700000e-01,3.600000e-01,3.800000e-01,8.275728e-01,3.659924e-04,5112910
3.900000e-01,3.800000e-01,4.000000e-01,8.523691e-01,3.714350e-04,5266107
4.100000e-01,4.000000e-01,4.200000e-01,8.806398e-01,3.775445e-04,5440769
4.300000e-01,4.200000e-01,4.400000e-01,9.129831e-01,3.844150e-04,5640592
4.500000e-01,4.400000e-01,4.600000e-01,9.488696e-01,3.918973e-04,5862306
4.700000e-01,4.600000e-01,4.800000e-01,9.811291e-01,3.985035e-04,6061612
4.900000e-01,4.800000e-01,5.000000e-01,1.014367e+00,4.051973e-04,6266962
5.100000e-01,5.000000e-01,5.200000e-01,1.053216e+00,4.128837e-04,6506979
5.300000e-01,5.200000e-01,5.400000e-01,1.093145e+00,4.206374e-04,6753667
5.500000e-01,5.400000e-01,5.600000e-01,1.139429e+00,4.294500e-04,7039618
5.700000e-01,5.600000e-01,5.800000e-01,1.185289e+00,4.380071e-04,7322953
5.900000e-01,5.800000e-01,6.000000e-01,1.226426e+00,4.455431e-04,7577107
6.100000e-01,6.000000e-01,6.200000e-01,1.265796e+00,4.526379e-04,7820341
6.300000e-01,6.200000e-01,6.400000e-01,1.304547e+00,4.595142e-04,8059754
6.500000e-01,6.400000e-01,6.600000e-01,1.343210e+00,4.662737e-04,8298617
6.700000e-01,6.600000e-01,6.800000e-01,1.379514e+00,4.725329e-04,8522913
6.900000e-01,6.800000e-01,7.000000e-01,1.404768e+00,4.768385e-04,8678939
7.100000e-01,7.000000e-01,7.200000e-01,1.423195e+00,4.799558e-04,8792783
7.300000e-01,7.200000e-01,7.400000e-01,1.425386e+00,4.803250e-04,8806317
7.500000e-01,7.400000e-01,7.600000e-01,1.415996e+00,4.787404e-04,8748307
7.700000e-01,7.600000e-01,7.800000e-01,1.383235e+00,4.731698e-04,8545903
7.900000e-01,7.800000e-01,8.000000e-01,1.321766e+00,4.625368e-04,8166135
8.100000e-01,8.000000e-01,8.200000e-01,1.233147e+00,4.467622e-04,7618628
8.300000e-01,8.200000e-01,8.400000e-01,1.107018e+00,4.232981e-04,6839376
8.500000e-01,8.400000e-01,8.600000e-01,9.381925e-01,3.896862e-04,5796341
8.700000e-01,8.600000e-01,8.800000e-01,7.436687e-01,3.469435e-04,4594534
8.900000e-01,8.800000e-01,9.000000e-01,5.104218e-01,2.874310e-04,3153488
9.100000e-01,9.000000e-01,9.200000e-01,2.858428e-01,2.150962e-04,1765994
9.300000e-01,9.200000e-01,9.400000e-01,1.155039e-01,1.367311e-04,713606
9.500000e-01,9.400000e-01,9.600000e-01,2.428037e-02,6.268977e-05,150009
9.700000e-01,9.600000e-01,9.800000e-01,2.021301e-03,1.808775e-05,12488
9.900000e-01,9.800000e-01,1.000000e+00,1.634780e-05,1.626667e-06,101
