# n_pixels = 249990000
# n_pixels_in_grid = 207071486
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.712010e-01
# frac_tau_overflow = 4.799512e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.629627e-01,1.960086e-04,11440056
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.148742e-01,2.035379e-04,12335838
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.410958e-01,2.072372e-04,12788318
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.467238e-01,2.080226e-04,12885434
-2.625000e+00,-2.666667e+00,-2.583333e+00,7.370505e-01,2.066708e-04,12718511
-2.541667e+00,-2.583333e+00,-2.500000e+00,7.166742e-01,2.037940e-04,12366900
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.890454e-01,1.998271e-04,11890138
-2.375000e+00,-2.416667e+00,-2.333333e+00,6.527068e-01,1.944865e-04,11263080
-2.291667e+00,-2.333333e+00,-2.250000e+00,6.055309e-01,1.873262e-04,10449015
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.595969e-01,1.800811e-04,9656380
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.108784e-01,1.720637e-04,8815695
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.634694e-01,1.638857e-04,7997608
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.223271e-01,1.564426e-04,7287659
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.802003e-01,1.484351e-04,6560720
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.372268e-01,1.397950e-04,5819171
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.027653e-01,1.324596e-04,5224505
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.706731e-01,1.252429e-04,4670724
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.419415e-01,1.184093e-04,4174932
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.173622e-01,1.122335e-04,3750793
-1.375000e+00,-1.416667e+00,-1.333333e+00,1.972598e-01,1.069177e-04,3403906
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.814491e-01,1.025434e-04,3131078
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.646656e-01,9.768591e-05,2841463
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.510751e-01,9.356792e-05,2606946
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.389524e-01,8.973534e-05,2397757
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.280531e-01,8.614408e-05,2209678
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.178628e-01,8.264542e-05,2033835
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.088990e-01,7.944059e-05,1879157
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.004134e-01,7.628276e-05,1732730
-6.250000e-01,-6.666667e-01,-5.833333e-01,9.254787e-02,7.323416e-05,1597002
-5.416667e-01,-5.833333e-01,-5.000000e-01,8.376846e-02,6.967400e-05,1445505
-4.583333e-01,-5.000000e-01,-4.166667e-01,7.534633e-02,6.607870e-05,1300173
-3.750000e-01,-4.166667e-01,-3.333333e-01,6.776755e-02,6.266736e-05,1169394
-2.916667e-01,-3.333333e-01,-2.500000e-01,5.960017e-02,5.876980e-05,1028458
-2.083333e-01,-2.500000e-01,-1.666667e-01,5.302580e-02,5.543373e-05,915011
-1.250000e-01,-1.666667e-01,-8.333333e-02,4.604004e-02,5.165333e-05,794465
-4.166667e-02,-8.333333e-02,0.000000e+00,4.112290e-02,4.881714e-05,709615
4.166667e-02,0.000000e+00,8.333333e-02,3.632873e-02,4.588340e-05,626887
1.250000e-01,8.333333e-02,1.666667e-01,3.176277e-02,4.290320e-05,548097
2.083333e-01,1.666667e-01,2.500000e-01,2.678020e-02,3.939466e-05,462118
2.916667e-01,2.500000e-01,3.333333e-01,2.340374e-02,3.682758e-05,403854
3.750000e-01,3.333333e-01,4.166667e-01,1.974622e-02,3.382770e-05,340740
4.583333e-01,4.166667e-01,5.000000e-01,1.618560e-02,3.062632e-05,279298
5.416667e-01,5.000000e-01,5.833333e-01,1.346555e-02,2.793461e-05,232361
6.250000e-01,5.833333e-01,6.666667e-01,1.032646e-02,2.446281e-05,178193
7.083333e-01,6.666667e-01,7.500000e-01,8.296845e-03,2.192739e-05,143170
7.916667e-01,7.500000e-01,8.333333e-01,6.487499e-03,1.938961e-05,111948
8.750000e-01,8.333333e-01,9.166667e-01,5.248622e-03,1.744027e-05,90570
9.583333e-01,9.166667e-01,1.000000e+00,4.283101e-03,1.575468e-05,73909
1.041667e+00,1.000000e+00,1.083333e+00,3.268552e-03,1.376284e-05,56402
1.125000e+00,1.083333e+00,1.166667e+00,2.641638e-03,1.237278e-05,45584
1.208333e+00,1.166667e+00,1.250000e+00,2.089713e-03,1.100459e-05,36060
1.291667e+00,1.250000e+00,1.333333e+00,1.754293e-03,1.008281e-05,30272
1.375000e+00,1.333333e+00,1.416667e+00,1.523648e-03,9.396644e-06,26292
1.458333e+00,1.416667e+00,1.500000e+00,1.233255e-03,8.453897e-06,21281
1.541667e+00,1.500000e+00,1.583333e+00,1.017967e-03,7.680640e-06,17566
1.625000e+00,1.583333e+00,1.666667e+00,8.149649e-04,6.872266e-06,14063
1.708333e+00,1.666667e+00,1.750000e+00,7.996659e-04,6.807455e-06,13799
1.791667e+00,1.750000e+00,1.833333e+00,6.036176e-04,5.914410e-06,10416
1.875000e+00,1.833333e+00,1.916667e+00,5.316425e-04,5.550605e-06,9174
1.958333e+00,1.916667e+00,2.000000e+00,4.509747e-04,5.112185e-06,7782
