# n_pixels = 217570000
# n_pixels_in_grid = 160810357
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 9.192444e-09
# frac_tau_underflow = 2.597411e-01
# frac_tau_overflow = 1.138838e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.543259e-01,2.209687e-04,8768532
-2.875000e+00,-2.916667e+00,-2.833333e+00,6.567642e-01,2.213800e-04,8801207
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.473593e-01,2.197892e-04,8675174
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.251770e-01,2.159907e-04,8377911
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.031036e-01,2.121434e-04,8082109
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.729347e-01,2.067694e-04,7677819
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.449439e-01,2.016552e-04,7302719
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.118864e-01,1.954431e-04,6859719
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.777377e-01,1.888115e-04,6402097
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.517516e-01,1.836046e-04,6053862
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.266190e-01,1.784242e-04,5717063
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.024759e-01,1.733020e-04,5393525
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.786979e-01,1.681048e-04,5074879
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.616278e-01,1.642724e-04,4846124
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.407174e-01,1.594523e-04,4565907
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.244154e-01,1.555910e-04,4347447
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.082098e-01,1.516550e-04,4130277
