k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,8.467648e+01,2.109544e+02,2.109544e+00,5.897077e+01,1.663922e+02,1.663922e+00
1.667081e-03,8.116759e+01,8.055053e+01,8.055053e-01,5.862871e+01,6.024004e+01,6.024004e-01
3.334163e-03,7.621803e+01,7.502522e+01,7.502522e-01,5.477695e+01,5.377875e+01,5.377875e-01
5.001244e-03,6.233353e+01,6.126570e+01,6.126570e-01,4.488186e+01,4.409235e+01,4.409235e-01
6.668326e-03,5.498322e+01,5.320748e+01,5.320748e-01,3.977614e+01,3.848003e+01,3.848003e-01
8.335407e-03,4.839431e+01,4.702220e+01,4.702220e-01,3.513771e+01,3.433381e+01,3.433381e-01
1.000249e-02,4.451168e+01,4.405368e+01,4.405368e-01,3.267655e+01,3.259045e+01,3.259045e-01
1.166957e-02,3.904516e+01,3.836416e+01,3.836416e-01,2.869313e+01,2.807030e+01,2.807030e-01
1.333665e-02,3.619615e+01,3.630379e+01,3.630379e-01,2.689287e+01,2.687439e+01,2.687439e-01
1.500373e-02,3.121315e+01,3.057993e+01,3.057993e-01,2.310687e+01,2.277111e+01,2.277111e-01
1.667081e-02,2.834987e+01,2.833868e+01,2.833868e-01,2.116878e+01,2.106096e+01,2.106096e-01
1.833790e-02,2.567711e+01,2.544939e+01,2.544939e-01,1.921579e+01,1.918013e+01,1.918013e-01
2.000498e-02,2.264102e+01,2.271459e+01,2.271459e-01,1.696425e+01,1.700981e+01,1.700981e-01
2.167206e-02,2.094643e+01,2.059335e+01,2.059335e-01,1.582793e+01,1.556953e+01,1.556953e-01
2.333914e-02,1.896511e+01,1.877328e+01,1.877328e-01,1.431910e+01,1.407939e+01,1.407939e-01
2.500622e-02,1.785171e+01,1.787976e+01,1.787976e-01,1.349851e+01,1.350539e+01,1.350539e-01
2.667330e-02,1.605089e+01,1.636713e+01,1.636713e-01,1.218651e+01,1.238032e+01,1.238032e-01
2.834038e-02,1.454369e+01,1.476990e+01,1.476990e-01,1.107799e+01,1.120292e+01,1.120292e-01
3.000747e-02,1.313583e+01,1.334893e+01,1.334893e-01,9.925129e+00,1.002722e+01,1.002722e-01
3.167455e-02,1.230492e+01,1.264831e+01,1.264831e-01,9.332427e+00,9.526985e+00,9.526985e-02
3.334163e-02,1.121817e+01,1.120383e+01,1.120383e-01,8.550113e+00,8.496774e+00,8.496774e-02
3.500871e-02,1.039823e+01,1.058351e+01,1.058351e-01,7.901665e+00,7.963217e+00,7.963217e-02
3.667579e-02,9.310685e+00,9.723369e+00,9.723369e-02,7.127390e+00,7.381206e+00,7.381206e-02
3.834287e-02,8.717313e+00,8.845832e+00,8.845832e-02,6.676633e+00,6.734970e+00,6.734970e-02
4.000995e-02,7.741401e+00,7.859408e+00,7.859408e-02,5.966505e+00,5.974287e+00,5.974287e-02
4.167704e-02,7.199631e+00,7.406913e+00,7.406913e-02,5.568485e+00,5.694730e+00,5.694730e-02
4.334412e-02,6.576503e+00,6.744708e+00,6.744708e-02,5.086827e+00,5.132685e+00,5.132685e-02
4.501120e-02,6.102479e+00,6.178949e+00,6.178949e-02,4.697709e+00,4.698435e+00,4.698435e-02
4.667828e-02,5.575931e+00,5.735468e+00,5.735468e-02,4.330188e+00,4.431168e+00,4.431168e-02
4.834536e-02,5.106113e+00,5.238055e+00,5.238055e-02,3.958263e+00,4.064956e+00,4.064956e-02
5.001244e-02,4.791332e+00,4.933476e+00,4.933476e-02,3.726497e+00,3.838565e+00,3.838565e-02
5.167953e-02,4.470408e+00,4.656084e+00,4.656084e-02,3.491026e+00,3.590698e+00,3.590698e-02
5.334661e-02,4.023494e+00,4.207549e+00,4.207549e-02,3.139783e+00,3.272880e+00,3.272880e-02
5.501369e-02,3.718429e+00,3.861358e+00,3.861358e-02,2.914880e+00,2.982124e+00,2.982124e-02
5.668077e-02,3.410705e+00,3.558476e+00,3.558476e-02,2.673835e+00,2.759945e+00,2.759945e-02
5.834785e-02,3.163063e+00,3.288847e+00,3.288847e-02,2.491292e+00,2.562673e+00,2.562673e-02
6.001493e-02,3.005353e+00,3.143085e+00,3.143085e-02,2.372047e+00,2.461572e+00,2.461572e-02
6.168201e-02,2.727587e+00,2.834445e+00,2.834445e-02,2.146654e+00,2.206805e+00,2.206805e-02
6.334910e-02,2.518765e+00,2.638034e+00,2.638034e-02,1.979944e+00,2.044384e+00,2.044384e-02
6.501618e-02,2.340580e+00,2.499637e+00,2.499637e-02,1.846624e+00,1.951759e+00,1.951759e-02
