statistic,value
mean_flux,0.4896272843016502
median_flux,0.5694142580032349
std_flux,0.32977935195819186
min_flux,2.9382650407717056e-39
max_flux,0.9995574951171875
mean_tau,2669.4292055843343
median_tau,0.5631470680236816
effective_tau,0.7141108215964549
deep_absorption_frac,0.22752955769587943
moderate_absorption_frac,0.21984473984451697
weak_absorption_frac,0.5526257024596036
tau_eff_err,0.0022668345459943107
tau_eff_std,0.22668345459943107
mean_flux_err,0.0007338976313782427
mean_flux_std,0.07338976313782428
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.6418712650632298
tau_eff_H_total,50.414017674975334
hi_fraction_eff,0.014164925824340495
