# n_pixels = 376890000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,8.210980e+00,1.043699e-03,61892724
3.000000e-02,2.000000e-02,4.000000e-02,1.083861e+00,3.791967e-04,8169928
5.000000e-02,4.000000e-02,6.000000e-02,8.039043e-01,3.265727e-04,6059670
7.000000e-02,6.000000e-02,8.000000e-02,6.740110e-01,2.990275e-04,5080560
9.000000e-02,8.000000e-02,1.000000e-01,6.037211e-01,2.830062e-04,4550729
1.100000e-01,1.000000e-01,1.200000e-01,5.632563e-01,2.733573e-04,4245713
1.300000e-01,1.200000e-01,1.400000e-01,5.355738e-01,2.665553e-04,4037048
1.500000e-01,1.400000e-01,1.600000e-01,5.134145e-01,2.609827e-04,3870016
1.700000e-01,1.600000e-01,1.800000e-01,5.013008e-01,2.578855e-04,3778705
1.900000e-01,1.800000e-01,2.000000e-01,4.976249e-01,2.569382e-04,3750997
2.100000e-01,2.000000e-01,2.200000e-01,4.958099e-01,2.564692e-04,3737316
2.300000e-01,2.200000e-01,2.400000e-01,4.958252e-01,2.564732e-04,3737431
2.500000e-01,2.400000e-01,2.600000e-01,4.992437e-01,2.573558e-04,3763199
2.700000e-01,2.600000e-01,2.800000e-01,5.019157e-01,2.580436e-04,3783340
2.900000e-01,2.800000e-01,3.000000e-01,5.090284e-01,2.598655e-04,3836954
3.100000e-01,3.000000e-01,3.200000e-01,5.190066e-01,2.624002e-04,3912168
3.300000e-01,3.200000e-01,3.400000e-01,5.265197e-01,2.642926e-04,3968800
3.500000e-01,3.400000e-01,3.600000e-01,5.406965e-01,2.678271e-04,4075662
3.700000e-01,3.600000e-01,3.800000e-01,5.548184e-01,2.713021e-04,4182110
3.900000e-01,3.800000e-01,4.000000e-01,5.699687e-01,2.749813e-04,4296310
4.100000e-01,4.000000e-01,4.200000e-01,5.900031e-01,2.797724e-04,4447325
4.300000e-01,4.200000e-01,4.400000e-01,6.066880e-01,2.837007e-04,4573093
4.500000e-01,4.400000e-01,4.600000e-01,6.311202e-01,2.893568e-04,4757258
4.700000e-01,4.600000e-01,4.800000e-01,6.546130e-01,2.946931e-04,4934342
4.900000e-01,4.800000e-01,5.000000e-01,6.858107e-01,3.016337e-04,5169504
5.100000e-01,5.000000e-01,5.200000e-01,7.145865e-01,3.078967e-04,5386410
5.300000e-01,5.200000e-01,5.400000e-01,7.469817e-01,3.147985e-04,5630599
5.500000e-01,5.400000e-01,5.600000e-01,7.855721e-01,3.228276e-04,5921485
5.700000e-01,5.600000e-01,5.800000e-01,8.265141e-01,3.311333e-04,6230098
5.900000e-01,5.800000e-01,6.000000e-01,8.705307e-01,3.398363e-04,6561886
6.100000e-01,6.000000e-01,6.200000e-01,9.125959e-01,3.479501e-04,6878965
6.300000e-01,6.200000e-01,6.400000e-01,9.677134e-01,3.583035e-04,7294430
6.500000e-01,6.400000e-01,6.600000e-01,1.024510e+00,3.686682e-04,7722549
6.700000e-01,6.600000e-01,6.800000e-01,1.087179e+00,3.797766e-04,8194936
6.900000e-01,6.800000e-01,7.000000e-01,1.149780e+00,3.905577e-04,8666815
7.100000e-01,7.000000e-01,7.200000e-01,1.220682e+00,4.024194e-04,9201255
7.300000e-01,7.200000e-01,7.400000e-01,1.296104e+00,4.146652e-04,9769773
7.500000e-01,7.400000e-01,7.600000e-01,1.372765e+00,4.267523e-04,10347631
7.700000e-01,7.600000e-01,7.800000e-01,1.450047e+00,4.386000e-04,10930161
7.900000e-01,7.800000e-01,8.000000e-01,1.527664e+00,4.501856e-04,11515227
8.100000e-01,8.000000e-01,8.200000e-01,1.602871e+00,4.611338e-04,12082119
8.300000e-01,8.200000e-01,8.400000e-01,1.663263e+00,4.697407e-04,12537345
8.500000e-01,8.400000e-01,8.600000e-01,1.692447e+00,4.738438e-04,12757324
8.700000e-01,8.600000e-01,8.800000e-01,1.685410e+00,4.728577e-04,12704282
8.900000e-01,8.800000e-01,9.000000e-01,1.609022e+00,4.620177e-04,12128484
9.100000e-01,9.000000e-01,9.200000e-01,1.435484e+00,4.363921e-04,10820391
9.300000e-01,9.200000e-01,9.400000e-01,1.104794e+00,3.828410e-04,8327718
9.500000e-01,9.400000e-01,9.600000e-01,6.467827e-01,2.929253e-04,4875319
9.700000e-01,9.600000e-01,9.800000e-01,2.144859e-01,1.686852e-04,1616752
9.900000e-01,9.800000e-01,1.000000e+00,2.350076e-02,5.583655e-05,177144
