N_HI,b_param_km_s
2.668014e+13,2.828711e+01
3.904833e+14,6.726446e+01
4.346749e+13,3.489344e+01
9.638389e+13,5.441214e+01
2.526201e+13,3.267131e+01
3.340285e+14,8.000000e+01
5.152679e+14,8.000000e+01
5.152679e+14,8.000000e+01
2.652825e+13,7.899861e+01
2.183385e+14,5.993744e+01
3.666637e+13,3.255119e+01
2.151231e+15,8.000000e+01
1.578815e+13,7.898884e+01
3.264525e+13,4.998712e+00
2.671440e+13,3.056930e+01
2.245531e+13,7.899167e+01
2.226658e+14,8.000000e+01
3.635451e+13,7.898250e+01
1.451325e+14,6.366101e+01
1.128398e+14,7.345039e+01
6.431622e+13,3.603453e+01
1.745078e+13,7.897997e+01
1.853310e+13,7.899443e+01
4.273550e+13,3.891730e+01
1.705303e+13,6.317233e+01
1.009546e+15,6.221963e+01
3.791657e+13,3.339200e+01
1.204797e+13,7.899689e+01
1.885206e+14,6.630354e+01
1.517295e+13,7.878611e+01
5.909679e+13,3.801643e+01
1.331063e+13,7.897802e+01
3.932085e+13,3.771614e+01
1.378286e+15,8.000000e+01
1.582087e+14,6.336072e+01
1.806727e+13,2.264170e+01
7.681188e+13,4.216040e+01
1.972202e+14,8.000000e+01
5.544022e+13,7.898832e+01
2.877887e+14,8.000000e+01
2.877887e+14,8.000000e+01
2.877887e+14,8.000000e+01
1.353250e+13,7.899588e+01
4.140227e+13,4.222046e+01
2.484175e+13,7.898505e+01
1.051510e+13,7.899567e+01
1.223976e+13,7.898124e+01
1.128094e+13,7.899852e+01
2.185749e+13,7.888367e+01
5.319147e+13,4.714518e+01
2.033963e+13,2.312216e+01
1.837825e+14,8.000000e+01
2.199212e+13,7.892992e+01
2.444276e+13,7.897846e+01
2.727073e+13,7.933945e+01
2.106950e+13,7.897220e+01
2.243394e+13,7.899615e+01
1.547165e+13,7.899513e+01
1.779449e+13,7.897039e+01
2.323013e+13,7.892195e+01
1.640581e+13,7.899376e+01
2.488565e+13,7.898600e+01
4.500487e+13,7.898834e+01
8.573998e+13,5.219002e+01
3.009472e+14,5.699462e+01
1.950440e+14,4.936731e+01
2.443064e+13,7.899412e+01
1.820386e+13,7.899695e+01
4.088257e+13,7.899753e+01
4.088257e+13,7.899753e+01
1.180169e+13,7.899821e+01
3.810061e+13,7.891892e+01
4.083898e+14,6.077825e+01
1.609251e+13,7.899223e+01
6.047879e+13,7.899520e+01
9.870456e+13,5.062852e+01
2.589143e+14,8.000000e+01
2.589143e+14,8.000000e+01
1.020048e+14,6.840556e+01
1.674967e+13,4.878450e+01
2.423680e+13,7.899110e+01
9.253881e+13,5.411186e+01
5.036752e+13,5.000003e+00
5.036752e+13,7.899524e+01
2.580579e+13,2.552446e+01
1.239465e+13,7.898491e+01
2.763690e+13,7.898601e+01
2.575389e+13,4.999888e+00
9.168036e+13,4.696501e+01
3.894016e+13,7.897366e+01
6.219813e+13,4.077908e+01
3.273684e+13,3.086958e+01
1.293792e+13,4.999786e+00
1.155324e+16,8.000000e+01
2.601552e+13,2.750636e+01
2.483831e+13,1.698595e+01
5.214510e+13,4.738541e+01
1.598677e+13,7.898911e+01
2.654839e+13,7.899614e+01
2.609157e+13,7.899142e+01
3.631105e+16,8.000000e+01
3.631105e+16,8.000000e+01
5.395131e+13,4.348167e+01
6.309791e+13,5.357134e+01
3.683367e+13,3.561413e+01
1.447139e+13,7.897025e+01
6.556739e+13,5.249030e+01
2.985223e+13,2.942820e+01
5.452487e+13,3.873712e+01
7.638283e+13,8.000000e+01
6.721336e+13,5.225007e+01
1.262510e+14,8.000000e+01
1.262510e+14,8.000000e+01
5.227071e+13,7.898775e+01
9.903403e+14,7.435125e+01
1.070774e+13,7.899780e+01
1.999963e+13,7.899362e+01
1.661429e+13,2.300000e+01
2.310650e+19,8.000000e+01
1.415700e+13,7.898377e+01
4.504723e+13,3.327189e+01
1.992560e+13,2.294199e+01
1.454563e+13,7.899800e+01
2.300059e+13,7.897937e+01
1.579087e+13,7.899688e+01
5.851930e+13,4.690495e+01
3.122705e+13,2.966843e+01
1.402731e+14,7.669350e+01
5.026845e+13,3.615465e+01
1.212685e+13,7.899721e+01
5.200218e+13,7.898874e+01
1.045029e+13,7.898997e+01
9.805757e+13,4.768570e+01
2.510081e+13,7.893615e+01
