k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.051530e+01,8.323140e+01,8.323140e-01,8.201794e+00,4.449167e+01,4.449167e-01
3.027438e-03,2.173147e+01,2.442648e+01,2.442648e-01,8.023783e+00,1.252167e+01,1.252167e-01
6.054876e-03,1.910889e+01,1.951199e+01,1.951199e-01,6.868218e+00,8.869195e+00,8.869195e-02
9.082314e-03,1.476292e+01,1.508349e+01,1.508349e-01,5.513976e+00,6.814398e+00,6.814398e-02
1.210975e-02,1.259840e+01,1.267485e+01,1.267485e-01,4.826185e+00,5.777639e+00,5.777639e-02
1.513719e-02,1.056935e+01,1.083913e+01,1.083913e-01,4.064989e+00,4.832541e+00,4.832541e-02
1.816463e-02,9.060175e+00,9.344477e+00,9.344477e-02,3.498778e+00,4.214988e+00,4.214988e-02
2.119207e-02,7.573459e+00,7.867447e+00,7.867447e-02,2.943767e+00,3.475514e+00,3.475514e-02
2.421950e-02,6.969552e+00,6.953337e+00,6.953337e-02,2.656260e+00,2.926072e+00,2.926072e-02
2.724694e-02,5.747414e+00,6.022482e+00,6.022482e-02,2.202452e+00,2.504170e+00,2.504170e-02
3.027438e-02,4.986762e+00,5.291383e+00,5.291383e-02,1.878260e+00,2.163582e+00,2.163582e-02
3.330182e-02,4.217569e+00,4.314374e+00,4.314374e-02,1.614124e+00,1.786638e+00,1.786638e-02
3.632926e-02,3.745126e+00,3.788254e+00,3.788254e-02,1.383413e+00,1.506980e+00,1.506980e-02
3.935670e-02,3.146557e+00,3.239060e+00,3.239060e-02,1.173885e+00,1.285694e+00,1.285694e-02
4.238413e-02,2.763322e+00,2.860504e+00,2.860504e-02,1.015706e+00,1.131861e+00,1.131861e-02
4.541157e-02,2.407085e+00,2.437187e+00,2.437187e-02,8.920314e-01,9.660138e-01,9.660138e-03
4.843901e-02,2.133229e+00,2.169029e+00,2.169029e-02,7.611702e-01,8.304682e-01,8.304682e-03
