# n_pixels = 207540000
# n_pixels_in_grid = 206742592
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 3.842189e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.276950e-06,2.722467e-07,22
-2.875000e+00,-2.916667e+00,-2.833333e+00,9.925386e-06,7.590132e-07,171
-2.791667e+00,-2.833333e+00,-2.750000e+00,1.538145e-05,9.448747e-07,265
-2.708333e+00,-2.750000e+00,-2.666667e+00,2.327532e-05,1.162314e-06,401
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.106144e-05,1.882605e-06,1052
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.159703e-04,2.594472e-06,1998
-2.458333e+00,-2.500000e+00,-2.416667e+00,3.837235e-04,4.719379e-06,6611
-2.375000e+00,-2.416667e+00,-2.333333e+00,9.509797e-04,7.429529e-06,16384
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.565161e-03,1.220205e-05,44194
-2.208333e+00,-2.250000e+00,-2.166667e+00,6.502753e-03,1.942783e-05,112033
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.493968e-02,2.944735e-05,257389
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.268273e-02,4.355468e-05,563076
-1.958333e+00,-2.000000e+00,-1.916667e+00,6.422055e-02,6.105380e-05,1106427
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.140893e-01,8.137633e-05,1965593
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.801369e-01,1.022532e-04,3103498
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.651621e-01,1.240599e-04,4568358
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.663389e-01,1.458200e-04,6311488
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.621599e-01,1.637841e-04,7962345
-1.458333e+00,-1.500000e+00,-1.416667e+00,5.474746e-01,1.782615e-04,9432194
-1.375000e+00,-1.416667e+00,-1.333333e+00,6.097609e-01,1.881289e-04,10505295
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.516455e-01,1.944829e-04,11226906
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.766497e-01,1.981790e-04,11657692
-1.125000e+00,-1.166667e+00,-1.083333e+00,6.854317e-01,1.994609e-04,11808993
-1.041667e+00,-1.083333e+00,-1.000000e+00,6.711784e-01,1.973761e-04,11563430
-9.583333e-01,-1.000000e+00,-9.166667e-01,6.443995e-01,1.933986e-04,11102068
-8.750000e-01,-9.166667e-01,-8.333333e-01,6.093178e-01,1.880605e-04,10497661
-7.916667e-01,-8.333333e-01,-7.500000e-01,5.627166e-01,1.807259e-04,9694790
-7.083333e-01,-7.500000e-01,-6.666667e-01,5.133291e-01,1.726130e-04,8843915
-6.250000e-01,-6.666667e-01,-5.833333e-01,4.668626e-01,1.646153e-04,8043365
-5.416667e-01,-5.833333e-01,-5.000000e-01,4.215509e-01,1.564230e-04,7262710
-4.583333e-01,-5.000000e-01,-4.166667e-01,3.799793e-01,1.485100e-04,6546492
-3.750000e-01,-4.166667e-01,-3.333333e-01,3.392387e-01,1.403228e-04,5844591
-2.916667e-01,-3.333333e-01,-2.500000e-01,3.065472e-01,1.333903e-04,5281363
-2.083333e-01,-2.500000e-01,-1.666667e-01,2.772565e-01,1.268576e-04,4776727
-1.250000e-01,-1.666667e-01,-8.333333e-02,2.517118e-01,1.208725e-04,4336630
-4.166667e-02,-8.333333e-02,0.000000e+00,2.293094e-01,1.153683e-04,3950669
4.166667e-02,0.000000e+00,8.333333e-02,2.112186e-01,1.107240e-04,3638990
1.250000e-01,8.333333e-02,1.666667e-01,1.918029e-01,1.055123e-04,3304486
2.083333e-01,1.666667e-01,2.500000e-01,1.755670e-01,1.009478e-04,3024764
2.916667e-01,2.500000e-01,3.333333e-01,1.579823e-01,9.575906e-05,2721806
3.750000e-01,3.333333e-01,4.166667e-01,1.406205e-01,9.034415e-05,2422688
4.583333e-01,4.166667e-01,5.000000e-01,1.232594e-01,8.458349e-05,2123580
5.416667e-01,5.000000e-01,5.833333e-01,1.085247e-01,7.936699e-05,1869723
6.250000e-01,5.833333e-01,6.666667e-01,9.334448e-02,7.360714e-05,1608190
7.083333e-01,6.666667e-01,7.500000e-01,7.982930e-02,6.807016e-05,1375343
7.916667e-01,7.500000e-01,8.333333e-01,6.761173e-02,6.264504e-05,1164852
8.750000e-01,8.333333e-01,9.166667e-01,5.569488e-02,5.685691e-05,959542
9.583333e-01,9.166667e-01,1.000000e+00,4.592615e-02,5.163042e-05,791241
1.041667e+00,1.000000e+00,1.083333e+00,3.782089e-02,4.685344e-05,651599
1.125000e+00,1.083333e+00,1.166667e+00,3.174736e-02,4.292689e-05,546961
1.208333e+00,1.166667e+00,1.250000e+00,2.579596e-02,3.869470e-05,444427
1.291667e+00,1.250000e+00,1.333333e+00,2.061154e-02,3.458843e-05,355107
1.375000e+00,1.333333e+00,1.416667e+00,1.687925e-02,3.130057e-05,290805
1.458333e+00,1.416667e+00,1.500000e+00,1.385868e-02,2.836198e-05,238765
1.541667e+00,1.500000e+00,1.583333e+00,1.144670e-02,2.577601e-05,197210
1.625000e+00,1.583333e+00,1.666667e+00,9.459996e-03,2.343263e-05,162982
1.708333e+00,1.666667e+00,1.750000e+00,8.056337e-03,2.162442e-05,138799
1.791667e+00,1.750000e+00,1.833333e+00,6.882936e-03,1.998769e-05,118583
1.875000e+00,1.833333e+00,1.916667e+00,5.941707e-03,1.857083e-05,102367
1.958333e+00,1.916667e+00,2.000000e+00,5.397204e-03,1.769946e-05,92986
