# n_pixels = 225710000
# n_pixels_in_grid = 205090500
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 2.126623e-07
# frac_tau_underflow = 9.060040e-02
# frac_tau_overflow = 7.533384e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,4.322113e-01,1.590252e-04,7386870
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.112806e-01,1.729607e-04,8738232
-2.791667e+00,-2.833333e+00,-2.750000e+00,5.753389e-01,1.834762e-04,9833046
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.246293e-01,1.911741e-04,10675462
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.551699e-01,1.957919e-04,11197427
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.593520e-01,1.964158e-04,11268902
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.491480e-01,1.948901e-04,11094507
-2.375000e+00,-2.416667e+00,-2.333333e+00,6.262847e-01,1.914273e-04,10703754
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.980016e-01,1.870549e-04,10220370
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.686305e-01,1.824034e-04,9718393
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.340563e-01,1.767711e-04,9127490
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.939181e-01,1.699986e-04,8441492
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.540391e-01,1.629913e-04,7759926
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.114406e-01,1.551570e-04,7031880
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.727474e-01,1.476812e-04,6370579
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.407384e-01,1.411979e-04,5823517
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.112876e-01,1.349580e-04,5320177
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.854756e-01,1.292416e-04,4879027
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.626012e-01,1.239556e-04,4488085
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.407512e-01,1.186867e-04,4114648
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.224066e-01,1.140753e-04,3801124
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.069755e-01,1.100468e-04,3537393
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.917257e-01,1.059151e-04,3276760
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.776243e-01,1.019457e-04,3035755
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.672008e-01,9.890928e-05,2857608
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.556778e-01,9.544017e-05,2660670
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.443672e-01,9.190773e-05,2467361
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.349803e-01,8.886957e-05,2306932
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.245187e-01,8.535622e-05,2128134
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.123291e-01,8.107070e-05,1919802
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.021041e-01,7.729288e-05,1745049
-3.750000e-01,-4.166667e-01,-3.333333e-01,9.257384e-02,7.359732e-05,1582168
-2.916667e-01,-3.333333e-01,-2.500000e-01,8.147681e-02,6.904542e-05,1392510
-2.083333e-01,-2.500000e-01,-1.666667e-01,7.268949e-02,6.521593e-05,1242327
-1.250000e-01,-1.666667e-01,-8.333333e-02,6.534674e-02,6.183435e-05,1116833
-4.166667e-02,-8.333333e-02,0.000000e+00,5.670962e-02,5.760315e-05,969217
4.166667e-02,0.000000e+00,8.333333e-02,4.937301e-02,5.374804e-05,843828
1.250000e-01,8.333333e-02,1.666667e-01,4.276610e-02,5.002276e-05,730910
2.083333e-01,1.666667e-01,2.500000e-01,3.658233e-02,4.626510e-05,625224
2.916667e-01,2.500000e-01,3.333333e-01,3.100982e-02,4.259587e-05,529985
3.750000e-01,3.333333e-01,4.166667e-01,2.579523e-02,3.884969e-05,440863
4.583333e-01,4.166667e-01,5.000000e-01,2.067366e-02,3.477976e-05,353331
5.416667e-01,5.000000e-01,5.833333e-01,1.645422e-02,3.102819e-05,281217
6.250000e-01,5.833333e-01,6.666667e-01,1.303339e-02,2.761509e-05,222752
7.083333e-01,6.666667e-01,7.500000e-01,1.024465e-02,2.448310e-05,175090
7.916667e-01,7.500000e-01,8.333333e-01,8.026388e-03,2.167095e-05,137178
8.750000e-01,8.333333e-01,9.166667e-01,6.241869e-03,1.911064e-05,106679
9.583333e-01,9.166667e-01,1.000000e+00,4.803733e-03,1.676514e-05,82100
1.041667e+00,1.000000e+00,1.083333e+00,3.813673e-03,1.493790e-05,65179
1.125000e+00,1.083333e+00,1.166667e+00,3.053150e-03,1.336571e-05,52181
1.208333e+00,1.166667e+00,1.250000e+00,2.410468e-03,1.187595e-05,41197
1.291667e+00,1.250000e+00,1.333333e+00,1.893057e-03,1.052446e-05,32354
1.375000e+00,1.333333e+00,1.416667e+00,1.653748e-03,9.836770e-06,28264
1.458333e+00,1.416667e+00,1.500000e+00,1.429418e-03,9.145289e-06,24430
1.541667e+00,1.500000e+00,1.583333e+00,1.165125e-03,8.256653e-06,19913
1.625000e+00,1.583333e+00,1.666667e+00,9.754328e-04,7.554688e-06,16671
1.708333e+00,1.666667e+00,1.750000e+00,8.661347e-04,7.118862e-06,14803
1.791667e+00,1.750000e+00,1.833333e+00,7.190972e-04,6.486518e-06,12290
1.875000e+00,1.833333e+00,1.916667e+00,6.195119e-04,6.020640e-06,10588
1.958333e+00,1.916667e+00,2.000000e+00,5.877990e-04,5.864518e-06,10046
