statistic,value
mean_flux,0.2580161959080418
median_flux,0.18271030485630035
std_flux,0.2572628589696814
min_flux,2.9382650407717056e-39
max_flux,0.9917640686035156
mean_tau,3142.2651383890134
median_tau,1.6998534202575684
effective_tau,1.3547329211934058
deep_absorption_frac,0.41685061992166
moderate_absorption_frac,0.3598827069372956
weak_absorption_frac,0.22326667314104431
tau_eff_err,0.003180240291731791
tau_eff_std,0.3180240291731791
mean_flux_err,0.0006074009892295959
mean_flux_std,0.06074009892295959
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.4234314451303808
tau_eff_H_total,
hi_fraction_eff,
