k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.711979e+02,2.732400e+02,2.732400e+00,7.863930e+01,1.518251e+02,1.518251e+00
2.033942e-03,1.641925e+02,1.640197e+02,1.640197e+00,8.162166e+01,8.013510e+01,8.013510e-01
4.067884e-03,1.520818e+02,1.579140e+02,1.579140e+00,7.392099e+01,7.258919e+01,7.258919e-01
6.101825e-03,1.227173e+02,1.258015e+02,1.258015e+00,5.918138e+01,5.840899e+01,5.840899e-01
8.135767e-03,1.065931e+02,1.063150e+02,1.063150e+00,5.128879e+01,4.951329e+01,4.951329e-01
1.016971e-02,9.285075e+01,9.171003e+01,9.171003e-01,4.493199e+01,4.337982e+01,4.337982e-01
1.220365e-02,8.322330e+01,8.288255e+01,8.288255e-01,4.084118e+01,4.013576e+01,4.013576e-01
1.423759e-02,7.279252e+01,7.331762e+01,7.331762e-01,3.560900e+01,3.499740e+01,3.499740e-01
1.627153e-02,6.557569e+01,6.740274e+01,6.740274e-01,3.310251e+01,3.347591e+01,3.347591e-01
1.830548e-02,5.734514e+01,5.715981e+01,5.715981e-01,2.830146e+01,2.768636e+01,2.768636e-01
2.033942e-02,5.091516e+01,5.273697e+01,5.273697e-01,2.547585e+01,2.572925e+01,2.572925e-01
2.237336e-02,4.630105e+01,4.587478e+01,4.587478e-01,2.341431e+01,2.306765e+01,2.306765e-01
2.440730e-02,4.009104e+01,4.031882e+01,4.031882e-01,2.045135e+01,2.053288e+01,2.053288e-01
2.644124e-02,3.684980e+01,3.784195e+01,3.784195e-01,1.884174e+01,1.888841e+01,1.888841e-01
2.847519e-02,3.297057e+01,3.355688e+01,3.355688e-01,1.709706e+01,1.681766e+01,1.681766e-01
3.050913e-02,3.063354e+01,3.144223e+01,3.144223e-01,1.594828e+01,1.599746e+01,1.599746e-01
3.254307e-02,2.695499e+01,2.835470e+01,2.835470e-01,1.425168e+01,1.474890e+01,1.474890e-01
3.457701e-02,2.413647e+01,2.529932e+01,2.529932e-01,1.281161e+01,1.308955e+01,1.308955e-01
3.661095e-02,2.230754e+01,2.323351e+01,2.323351e-01,1.157118e+01,1.177879e+01,1.177879e-01
3.864489e-02,2.043815e+01,2.155352e+01,2.155352e-01,1.068276e+01,1.103844e+01,1.103844e-01
4.067884e-02,1.817454e+01,1.905303e+01,1.905303e-01,9.695287e+00,9.761587e+00,9.761587e-02
4.271278e-02,1.663672e+01,1.735230e+01,1.735230e-01,8.893413e+00,9.054463e+00,9.054463e-02
4.474672e-02,1.462006e+01,1.574466e+01,1.574466e-01,7.913161e+00,8.286849e+00,8.286849e-02
4.678066e-02,1.333954e+01,1.389418e+01,1.389418e-01,7.264703e+00,7.361339e+00,7.361339e-02
4.881460e-02,1.160264e+01,1.220657e+01,1.220657e-01,6.381729e+00,6.592442e+00,6.592442e-02
5.084854e-02,1.050396e+01,1.107657e+01,1.107657e-01,5.836619e+00,5.976305e+00,5.976305e-02
5.288249e-02,9.543189e+00,1.006466e+01,1.006466e-01,5.289398e+00,5.380801e+00,5.380801e-02
5.491643e-02,8.776799e+00,9.302349e+00,9.302349e-02,4.842004e+00,4.900456e+00,4.900456e-02
5.695037e-02,7.681068e+00,8.109876e+00,8.109876e-02,4.322121e+00,4.456345e+00,4.456345e-02
5.898431e-02,6.992656e+00,7.513974e+00,7.513974e-02,3.909986e+00,4.073940e+00,4.073940e-02
6.101825e-02,6.287964e+00,6.757033e+00,6.757033e-02,3.580829e+00,3.753052e+00,3.753052e-02
6.305220e-02,5.656555e+00,5.936281e+00,5.936281e-02,3.289715e+00,3.384539e+00,3.384539e-02
6.508614e-02,5.011370e+00,5.371007e+00,5.371007e-02,2.892525e+00,3.054233e+00,3.054233e-02
6.712008e-02,4.551889e+00,4.871359e+00,4.871359e-02,2.628399e+00,2.761691e+00,2.761691e-02
6.915402e-02,4.090087e+00,4.538500e+00,4.538500e-02,2.390466e+00,2.562988e+00,2.562988e-02
7.118796e-02,3.764678e+00,3.963635e+00,3.963635e-02,2.196491e+00,2.302703e+00,2.302703e-02
7.322190e-02,3.325541e+00,3.511599e+00,3.511599e-02,1.987050e+00,2.056080e+00,2.056080e-02
7.525585e-02,3.128059e+00,3.348175e+00,3.348175e-02,1.829220e+00,1.910378e+00,1.910378e-02
7.728979e-02,2.817302e+00,3.098607e+00,3.098607e-02,1.619281e+00,1.719062e+00,1.719062e-02
