k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.599986e+02,2.584157e+02,2.584157e+00,8.014353e+01,1.488083e+02,1.488083e+00
1.767251e-03,1.555441e+02,1.548504e+02,1.548504e+00,8.358943e+01,8.276139e+01,8.276139e-01
3.534502e-03,1.447744e+02,1.483669e+02,1.483669e+00,7.681886e+01,7.530835e+01,7.530835e-01
5.301753e-03,1.205277e+02,1.241463e+02,1.241463e+00,6.308559e+01,6.300715e+01,6.300715e-01
7.069004e-03,1.057366e+02,1.044119e+02,1.044119e+00,5.555106e+01,5.352211e+01,5.352211e-01
8.836255e-03,9.199596e+01,8.915540e+01,8.915540e-01,4.858635e+01,4.624486e+01,4.624486e-01
1.060351e-02,8.459028e+01,8.424649e+01,8.424649e-01,4.513608e+01,4.441028e+01,4.441028e-01
1.237076e-02,7.516716e+01,7.547858e+01,7.547858e-01,4.002782e+01,3.945520e+01,3.945520e-01
1.413801e-02,6.765814e+01,6.806872e+01,6.806872e-01,3.695268e+01,3.673954e+01,3.673954e-01
1.590526e-02,6.041133e+01,6.032495e+01,6.032495e-01,3.244223e+01,3.182073e+01,3.182073e-01
1.767251e-02,5.386875e+01,5.473879e+01,5.473879e-01,2.918876e+01,2.919378e+01,2.919378e-01
1.943976e-02,4.965947e+01,4.874347e+01,4.874347e-01,2.726295e+01,2.666459e+01,2.666459e-01
2.120701e-02,4.336837e+01,4.368725e+01,4.368725e-01,2.394518e+01,2.396298e+01,2.396298e-01
2.297426e-02,3.992453e+01,4.069326e+01,4.069326e-01,2.229545e+01,2.241174e+01,2.241174e-01
2.474151e-02,3.706890e+01,3.786830e+01,3.786830e-01,2.070830e+01,2.052369e+01,2.052369e-01
2.650877e-02,3.394334e+01,3.455272e+01,3.455272e-01,1.897944e+01,1.909433e+01,1.909433e-01
2.827602e-02,3.051541e+01,3.197183e+01,3.197183e-01,1.729206e+01,1.789970e+01,1.789970e-01
3.004327e-02,2.743802e+01,2.831554e+01,2.831554e-01,1.558966e+01,1.590025e+01,1.590025e-01
3.181052e-02,2.570531e+01,2.637465e+01,2.637465e-01,1.446634e+01,1.475001e+01,1.475001e-01
3.357777e-02,2.343022e+01,2.410275e+01,2.410275e-01,1.327917e+01,1.332685e+01,1.332685e-01
3.534502e-02,2.132887e+01,2.236699e+01,2.236699e-01,1.230983e+01,1.257452e+01,1.257452e-01
3.711227e-02,1.945610e+01,2.009142e+01,2.009142e-01,1.117233e+01,1.122491e+01,1.122491e-01
3.887952e-02,1.749460e+01,1.828214e+01,1.828214e-01,1.014438e+01,1.030103e+01,1.030103e-01
4.064677e-02,1.598198e+01,1.662474e+01,1.662474e-01,9.317694e+00,9.491133e+00,9.491133e-02
4.241402e-02,1.428620e+01,1.486206e+01,1.486206e-01,8.371748e+00,8.640183e+00,8.640183e-02
4.418128e-02,1.309340e+01,1.383035e+01,1.383035e-01,7.794103e+00,7.986518e+00,7.986518e-02
4.594853e-02,1.187535e+01,1.238352e+01,1.238352e-01,7.040116e+00,7.143415e+00,7.143415e-02
4.771578e-02,1.094769e+01,1.150290e+01,1.150290e-01,6.564719e+00,6.628688e+00,6.628688e-02
4.948303e-02,9.934575e+00,1.037092e+01,1.037092e-01,6.063670e+00,6.183318e+00,6.183318e-02
5.125028e-02,8.973368e+00,9.398495e+00,9.398495e-02,5.406631e+00,5.526546e+00,5.526546e-02
5.301753e-02,8.229718e+00,8.615614e+00,8.615614e-02,5.062156e+00,5.241801e+00,5.241801e-02
5.478478e-02,7.537093e+00,7.842534e+00,7.842534e-02,4.641011e+00,4.742119e+00,4.742119e-02
5.655203e-02,6.742865e+00,7.104058e+00,7.104058e-02,4.149939e+00,4.325947e+00,4.325947e-02
5.831928e-02,6.247824e+00,6.550600e+00,6.550600e-02,3.867416e+00,3.984331e+00,3.984331e-02
6.008653e-02,5.617792e+00,6.080130e+00,6.080130e-02,3.514023e+00,3.686968e+00,3.686968e-02
6.185379e-02,5.235749e+00,5.590359e+00,5.590359e-02,3.302186e+00,3.491956e+00,3.491956e-02
6.362104e-02,4.743836e+00,5.098772e+00,5.098772e-02,2.983563e+00,3.082567e+00,3.082567e-02
6.538829e-02,4.328580e+00,4.570188e+00,4.570188e-02,2.734126e+00,2.858449e+00,2.858449e-02
6.715554e-02,3.948315e+00,4.208491e+00,4.208491e-02,2.503036e+00,2.598500e+00,2.598500e-02
6.892279e-02,3.569067e+00,3.787552e+00,3.787552e-02,2.256076e+00,2.353645e+00,2.353645e-02
7.069004e-02,3.300998e+00,3.567591e+00,3.567591e-02,2.095175e+00,2.237979e+00,2.237979e-02
7.245729e-02,3.030904e+00,3.245750e+00,3.245750e-02,1.928826e+00,2.028161e+00,2.028161e-02
7.422454e-02,2.682788e+00,2.822013e+00,2.822013e-02,1.726381e+00,1.769093e+00,1.769093e-02
7.599179e-02,2.610279e+00,2.719438e+00,2.719438e-02,1.634639e+00,1.674551e+00,1.674551e-02
7.775904e-02,2.365616e+00,2.542390e+00,2.542390e-02,1.506538e+00,1.605048e+00,1.605048e-02
7.952630e-02,2.102480e+00,2.205310e+00,2.205310e-02,1.350452e+00,1.390564e+00,1.390564e-02
8.129355e-02,2.018292e+00,2.095659e+00,2.095659e-02,1.273522e+00,1.302821e+00,1.302821e-02
8.306080e-02,1.823033e+00,1.963536e+00,1.963536e-02,1.151360e+00,1.209152e+00,1.209152e-02
8.482805e-02,1.703950e+00,1.827576e+00,1.827576e-02,1.079054e+00,1.122801e+00,1.122801e-02
8.659530e-02,1.593431e+00,1.675173e+00,1.675173e-02,1.005458e+00,1.033490e+00,1.033490e-02
8.836255e-02,1.457679e+00,1.508528e+00,1.508528e-02,9.254898e-01,9.557387e-01,9.557387e-03
9.012980e-02,1.340273e+00,1.409765e+00,1.409765e-02,8.415646e-01,8.755183e-01,8.755183e-03
9.189705e-02,1.297219e+00,1.375120e+00,1.375120e-02,7.987413e-01,8.260958e-01,8.260958e-03
9.366430e-02,1.196706e+00,1.244307e+00,1.244307e-02,7.285086e-01,7.428124e-01,7.428124e-03
9.543155e-02,1.109433e+00,1.174343e+00,1.174343e-02,6.742704e-01,6.928297e-01,6.928297e-03
9.719881e-02,1.044588e+00,1.086827e+00,1.086827e-02,6.337964e-01,6.588106e-01,6.588106e-03
9.896606e-02,9.836670e-01,1.043127e+00,1.043127e-02,5.789410e-01,6.047151e-01,6.047151e-03
1.007333e-01,9.353930e-01,9.643316e-01,9.643316e-03,5.446803e-01,5.535448e-01,5.535448e-03
1.025006e-01,8.825171e-01,9.219578e-01,9.219578e-03,5.100921e-01,5.210195e-01,5.210195e-03
1.042678e-01,8.430237e-01,8.728220e-01,8.728220e-03,4.776611e-01,4.928534e-01,4.928534e-03
1.060351e-01,8.030800e-01,8.466724e-01,8.466724e-03,4.451636e-01,4.623057e-01,4.623057e-03
