# n_sightlines = 10000
# X = 9.986612e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 9.986612e-02
# redshift = 2.460584
# n_absorbers = 320000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.917427
# beta_fit_err = 0.038929
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,8.803135e-12,51420,3.882141e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.780057e-12,53509,2.498726e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.144726e-12,46140,1.464010e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.532951e-12,35647,8.119266e-15,2.000000e-01,5.145323e+13
1.391141e+01,6.976828e-13,25713,4.350925e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.952525e-13,17246,2.248275e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.203994e-13,11146,1.140420e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.738900e-14,6953,5.683180e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.810023e-14,4209,2.789939e-16,2.000000e-01,5.145323e+14
1.491141e+01,6.745380e-15,2486,1.352869e-16,2.000000e-01,8.154787e+14
1.511141e+01,2.554313e-15,1492,6.612865e-17,2.000000e-01,1.292447e+15
1.531141e+01,9.840647e-16,911,3.260352e-17,2.000000e-01,2.048390e+15
1.551141e+01,3.884903e-16,570,1.627207e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.444922e-16,336,7.882698e-18,2.000000e-01,5.145323e+15
1.591141e+01,6.810500e-17,251,4.298749e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.756330e-17,161,2.172292e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.307045e-17,121,1.188223e-18,2.000000e-01,2.048390e+16
1.651141e+01,5.929588e-18,87,6.357186e-19,2.000000e-01,3.246479e+16
1.671141e+01,2.021171e-18,47,2.948181e-19,2.000000e-01,5.145323e+16
1.691141e+01,1.139606e-18,42,1.758450e-19,2.000000e-01,8.154787e+16
1.711141e+01,7.361626e-19,43,1.122637e-19,2.000000e-01,1.292447e+17
1.731141e+01,3.672689e-19,34,6.298610e-20,2.000000e-01,2.048390e+17
1.751141e+01,1.431280e-19,21,3.123309e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.032087e-19,24,2.106740e-20,2.000000e-01,5.145323e+17
1.791141e+01,5.426693e-20,20,1.213445e-20,2.000000e-01,8.154787e+17
1.811141e+01,1.198404e-20,7,4.529542e-21,2.000000e-01,1.292447e+18
1.831141e+01,8.641622e-21,8,3.055275e-21,2.000000e-01,2.048390e+18
1.851141e+01,8.860304e-21,13,2.457406e-21,2.000000e-01,3.246479e+18
1.871141e+01,3.870328e-21,9,1.290109e-21,2.000000e-01,5.145323e+18
1.891141e+01,1.899343e-21,7,7.178840e-22,2.000000e-01,8.154787e+18
1.911141e+01,5.136018e-22,3,2.965281e-22,2.000000e-01,1.292447e+19
1.931141e+01,6.481216e-22,6,2.645945e-22,2.000000e-01,2.048390e+19
1.951141e+01,2.044686e-22,3,1.180500e-22,2.000000e-01,3.246479e+19
1.971141e+01,2.150182e-22,5,9.615907e-23,2.000000e-01,5.145323e+19
1.991141e+01,1.356673e-22,5,6.067227e-23,2.000000e-01,8.154787e+19
2.011141e+01,8.560030e-23,5,3.828162e-23,2.000000e-01,1.292447e+20
2.031141e+01,3.240608e-23,3,1.870966e-23,2.000000e-01,2.048390e+20
2.051141e+01,3.407809e-23,5,1.524019e-23,2.000000e-01,3.246479e+20
2.071141e+01,2.150182e-23,5,9.615907e-24,2.000000e-01,5.145323e+20
2.091141e+01,5.426693e-24,2,3.837252e-24,2.000000e-01,8.154787e+20
2.111141e+01,3.424012e-24,2,2.421142e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.080203e-24,1,1.080203e-24,2.000000e-01,2.048390e+21
2.151141e+01,6.815618e-25,1,6.815618e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
