k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.574010e+01,8.098350e+01,8.098350e-01,1.015074e+01,4.380305e+01,4.380305e-01
3.872488e-03,4.109024e+01,3.986142e+01,3.986142e-01,1.098026e+01,1.380041e+01,1.380041e-01
7.744975e-03,3.429140e+01,3.254476e+01,3.254476e-01,9.107647e+00,1.014820e+01,1.014820e-01
1.161746e-02,2.549154e+01,2.447171e+01,2.447171e-01,7.082591e+00,7.600038e+00,7.600038e-02
1.548995e-02,2.108282e+01,2.030941e+01,2.030941e-01,6.072614e+00,6.472579e+00,6.472579e-02
1.936244e-02,1.761346e+01,1.758132e+01,1.758132e-01,5.172220e+00,5.774974e+00,5.774974e-02
2.323493e-02,1.514935e+01,1.483011e+01,1.483011e-01,4.473146e+00,4.957264e+00,4.957264e-02
2.710741e-02,1.257929e+01,1.251481e+01,1.251481e-01,3.742888e+00,4.049118e+00,4.049118e-02
3.097990e-02,1.141375e+01,1.152862e+01,1.152862e-01,3.352786e+00,3.506533e+00,3.506533e-02
3.485239e-02,8.934101e+00,8.748521e+00,8.748521e-02,2.691508e+00,2.818794e+00,2.818794e-02
3.872488e-02,7.691862e+00,7.728754e+00,7.728754e-02,2.254308e+00,2.433377e+00,2.433377e-02
4.259736e-02,6.557884e+00,6.566935e+00,6.566935e-02,1.919700e+00,2.012429e+00,2.012429e-02
4.646985e-02,5.672896e+00,5.786984e+00,5.786984e-02,1.636402e+00,1.725556e+00,1.725556e-02
5.034234e-02,4.727475e+00,4.810938e+00,4.810938e-02,1.355556e+00,1.431276e+00,1.431276e-02
5.421483e-02,3.959478e+00,4.012262e+00,4.012262e-02,1.106769e+00,1.143024e+00,1.143024e-02
5.808731e-02,3.389855e+00,3.489310e+00,3.489310e-02,9.952282e-01,1.060384e+00,1.060384e-02
6.195980e-02,2.865024e+00,2.978717e+00,2.978717e-02,8.254655e-01,8.628168e-01,8.628168e-03
6.583229e-02,2.446016e+00,2.470794e+00,2.470794e-02,6.832262e-01,6.993834e-01,6.993834e-03
6.970478e-02,1.978416e+00,1.989240e+00,1.989240e-02,5.728490e-01,6.049002e-01,6.049002e-03
7.357726e-02,1.630320e+00,1.656193e+00,1.656193e-02,4.644554e-01,4.876787e-01,4.876787e-03
7.744975e-02,1.384971e+00,1.414751e+00,1.414751e-02,3.934155e-01,4.009589e-01,4.009589e-03
8.132224e-02,1.157650e+00,1.183068e+00,1.183068e-02,3.188726e-01,3.309257e-01,3.309257e-03
8.519473e-02,9.796875e-01,1.008475e+00,1.008475e-02,2.657851e-01,2.715429e-01,2.715429e-03
8.906721e-02,8.099075e-01,8.153897e-01,8.153897e-03,2.157882e-01,2.221961e-01,2.221961e-03
9.293970e-02,6.831060e-01,6.926296e-01,6.926296e-03,1.874238e-01,1.949127e-01,1.949127e-03
9.681219e-02,5.623403e-01,5.807650e-01,5.807650e-03,1.501089e-01,1.548240e-01,1.548240e-03
1.006847e-01,4.660518e-01,4.687391e-01,4.687391e-03,1.207702e-01,1.228432e-01,1.228432e-03
1.045572e-01,4.024931e-01,4.086252e-01,4.086252e-03,1.016879e-01,1.039452e-01,1.039452e-03
1.084297e-01,3.381476e-01,3.411251e-01,3.411251e-03,8.045090e-02,8.398174e-02,8.398174e-04
1.123021e-01,2.884244e-01,2.939861e-01,2.939861e-03,6.699270e-02,6.976728e-02,6.976728e-04
1.161746e-01,2.424484e-01,2.482501e-01,2.482501e-03,5.506379e-02,5.633645e-02,5.633645e-04
1.200471e-01,2.078473e-01,2.101077e-01,2.101077e-03,4.704885e-02,4.870074e-02,4.870074e-04
1.239196e-01,1.774491e-01,1.792516e-01,1.792516e-03,3.832365e-02,4.080389e-02,4.080389e-04
