statistic,value
mean_flux,0.931093743770102
median_flux,0.992437481880188
std_flux,0.17162323418913208
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,1087.1703136864833
median_tau,0.0075912619940936565
effective_tau,0.07139531529173034
deep_absorption_frac,0.014326751140844446
moderate_absorption_frac,0.02754891232112002
weak_absorption_frac,0.9581243365380355
tau_eff_err,0.002570151864812732
tau_eff_std,0.2570151864812732
mean_flux_err,0.0005414391645616303
mean_flux_std,0.054143916456163024
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.932293909606562
hi_fraction_eff,0.005520700014723552
