# n_pixels = 217880000
# n_pixels_in_grid = 216641584
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 5.683936e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,3.434244e-06,4.361494e-07,62
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.113360e-05,7.853034e-07,201
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.902490e-05,1.267959e-06,524
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.353735e-05,1.552926e-06,786
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.552057e-04,2.932064e-06,2802
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.732056e-04,5.119701e-06,8543
-1.958333e+00,-2.000000e+00,-1.916667e+00,1.409037e-03,8.834478e-06,25438
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.873550e-03,1.464786e-05,69931
-1.791667e+00,-1.833333e+00,-1.750000e+00,9.705339e-03,2.318596e-05,175215
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.273464e-02,3.548655e-05,410439
-1.625000e+00,-1.666667e+00,-1.583333e+00,4.786084e-02,5.148846e-05,864054
-1.541667e+00,-1.583333e+00,-1.500000e+00,9.169054e-02,7.126593e-05,1655332
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.563498e-01,9.306115e-05,2822656
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.382133e-01,1.148690e-04,4300576
-1.291667e+00,-1.333333e+00,-1.250000e+00,3.347908e-01,1.361778e-04,6044134
-1.208333e+00,-1.250000e+00,-1.166667e+00,4.398746e-01,1.560933e-04,7941261
